TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_lux,pre_sale_qty_537,pre_sale_qty_637,pre_sale_qty_953,pre_sale_qty_106,pre_sale_qty_872,pre_sale_qty_985,pre_sale_qty_783,pre_sale_qty_814,pre_sale_qty_692,pre_sale_qty_836,pre_sale_qty_638,pre_sale_qty_304,pre_sale_qty_750,pre_sale_qty_923,pre_sale_qty_813,pre_sale_qty_841,pre_sale_qty_SSmDp,pre_sale_qty_SmDpMT,pre_sale_qty_MDpNotMT_x,pre_sale_qty_MDpMT,pre_sale_qty_LDp,pre_sale_qty_1.5Dp,pre_sale_qty_1.4Dp,pre_sale_qty_1.6Dp
0,692,1606.0,4315.0,1783.0,961362,2,4,5,2.0,1,3,198.0,1407.0,1540.0,1,CVT,2,L,1,1,1,106.0,15-20W,5,1545.0,1930.0,1,2630.0,,,,,,,,,,5.2423946511745445,,,,,,,,,,5.263429615944624,,,,,
0,692,1606.0,4315.0,1783.0,961362,2,4,5,2.0,1,3,198.0,1408.0,1540.0,1,CVT,2,L,1,1,1,106.0,15-20W,5,1545.0,1930.0,1,2630.0,,,,,,,,,,6.274838348627091,,,,,,,,,,5.572334997653961,,,,,
0,692,1606.0,4315.0,1783.0,961362,2,4,5,2.0,1,3,198.0,1436.0,1540.0,1,CVT,2,L,1,1,1,106.0,15-20W,5,1545.0,1930.0,1,2630.0,,,,,,,,,,8.309610937833787,,,,,,,,,,6.41790038228035,,,,,
0,692,1606.0,4315.0,1783.0,961362,2,4,5,2.0,1,3,198.0,1446.0,1540.0,1,CVT,2,L,1,1,1,106.0,15-20W,5,1545.0,1930.0,1,2630.0,,,,,,,,,,5.454673063158988,,,,,,,,,,5.5961372801661495,,,,,
0,692,1606.0,4315.0,1783.0,961362,2,4,5,2.0,3,3,198.0,1515.0,1540.0,1,CVT,2,L,1,1,1,106.0,15-20W,5,1545.0,1960.0,1,2630.0,,,,,,,,,,0.7669392165541649,,,,,,,,,,1.1817114293575286,,,,,
5,692,1606.0,4315.0,1783.0,961362,2,4,5,1.6,1,3,154.0,1321.0,1540.0,1,MT,2,L,1,1,1,89.0,15-20W,5,1545.0,1820.0,1,2630.0,,,,,,,,,,7.311543254852295,,,,,,,,,7.373755379915237,,,,,,3.6367958430945873
6,692,1594.0,4384.0,1837.0,961362,2,4,5,1.2,1,1,190.0,1358.0,1585.0,1,MT,2,T,1,1,1,86.0,10-15W,5,1581.0,1790.0,1,2646.0,,,,,,,,,,0.08597314849495888,,,,,,,,0.11710060872137547,,,,,,,
6,692,1606.0,4315.0,1783.0,961362,2,4,5,2.0,1,1,198.0,1376.0,1540.0,1,MT,2,L,1,1,1,106.0,15-20W,5,1545.0,1930.0,1,2630.0,,,,,,,,,,1.2182403402402997,,,,,,,,,,,1.4682460997998714,,,,
6,692,1606.0,4315.0,1783.0,961362,2,4,5,2.0,1,3,198.0,1383.0,1540.0,1,MT,2,L,1,1,1,106.0,15-20W,5,1545.0,1930.0,1,2630.0,,,,,,,,,,4.773762884140015,,,,,,,,,,,4.106144021451473,,,,
6,761,1466.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,146.0,1295.0,1540.0,1,AT,2,L,1,1,1,84.0,15-20W,5,1558.0,1745.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,,,1098.2680477905274,,
7,761,1471.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,250.0,1320.0,1540.0,1,DCT,2,T,1,1,1,119.0,15-20W,5,1558.0,1770.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,,,104.11588283538818,,
6,761,1466.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,146.0,1295.0,1540.0,1,AT,2,L,1,1,1,84.0,10-15W,5,1558.0,1745.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,,,242.8740026473999,,
6,761,1466.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,146.0,1260.0,1540.0,1,MT,2,L,1,1,1,84.0,10-15W,5,1558.0,1710.0,2,2700.0,,,,,,,,,,,,,,,,,,,18.876662960946557,,,,10.687436975240708,,
6,761,1466.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,146.0,1260.0,1540.0,1,MT,2,L,1,1,1,84.0,15-20W,5,1558.0,1710.0,2,2700.0,,,,,,,,,,,,,,,,,,,35.2729986333847,,,,42.13340763568878,,
7,761,1471.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,250.0,1345.0,1534.0,1,DCT,2,T,1,1,1,119.0,15-20W,5,1552.0,1770.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,,,9.654230688214303,,
6,985,1488.0,4750.0,1820.0,472603,3,4,6,1.6,1,1,245.0,1415.0,1555.0,1,AT,2,T,1,1,1,123.0,10-15W,5,1550.0,1820.0,2,2730.0,,,,,,,31.023777911663057,,,,,,,,,,,,,,,,,,49.16607621192932
10,985,1525.0,4680.0,1815.0,472603,3,4,6,2.0,1,3,200.0,1402.0,1522.0,1,MTAT,2,L,1,1,1,108.0,10-15W,5,1503.0,1818.0,2,2710.0,,,,,,,5.880570478439331,,,,,,,,,,,,,5.985148868784307,,,,,
4,985,1525.0,4688.0,1815.0,472603,3,4,6,1.6,1,1,150.0,1418.0,1522.0,1,AT,2,L,1,1,1,86.0,10-15W,5,1503.0,1845.0,2,2710.0,,,,,,,1.6841465047746895,,,,,,,,,,,,,,,,,,0.9886602816730736
4,985,1525.0,4680.0,1815.0,472603,3,4,6,1.6,1,3,142.0,1440.0,1522.0,1,AT,2,L,1,1,1,78.0,10-15W,5,1503.0,1845.0,2,2710.0,,,,,,,3.743197572082281,,,,,,,,,,,,,,,,,,2.2145687460154293
4,985,1525.0,4688.0,1815.0,472603,3,4,6,1.6,1,3,150.0,1418.0,1522.0,1,AT,2,L,1,1,1,86.0,10-15W,5,1503.0,1845.0,2,2710.0,,,,,,,10.776539465785026,,,,,,,,,,,,,,,,,,2.123375783786177
4,985,1525.0,4680.0,1815.0,472603,3,4,6,2.0,1,3,200.0,1425.0,1522.0,1,AT,2,L,1,1,1,108.0,10-15W,5,1503.0,1865.0,2,2710.0,,,,,,,0.5910165006667376,,,,,,,,,,,,,1.5230465034395455,,,,,
5,985,1525.0,4688.0,1815.0,472603,3,4,6,1.6,1,1,150.0,1375.0,1522.0,1,MT,2,L,1,1,1,86.0,10-15W,5,1503.0,1816.0,2,2710.0,,,,,,,0.9008121132105588,,,,,,,,,,,,1.7869099524617196,,,,,,0.5270041538402438
5,985,1525.0,4680.0,1815.0,472603,3,4,6,1.6,1,3,142.0,1431.0,1522.0,1,MT,2,L,1,1,1,78.0,10-15W,5,1503.0,1816.0,2,2710.0,,,,,,,7.040908902436495,,,,,,,,,,,,9.582422440350056,,,,,,4.090490003600717
5,985,1525.0,4688.0,1815.0,472603,3,4,6,1.6,1,3,150.0,1375.0,1522.0,1,MT,2,L,1,1,1,86.0,10-15W,5,1503.0,1816.0,2,2710.0,,,,,,,4.839824532419443,,,,,,,,,,,,3.9383350592851634,,,,,,1.087692896090448
5,985,1525.0,4688.0,1815.0,472603,3,4,6,1.6,1,3,150.0,1401.0,1522.0,1,MT,2,L,1,1,1,86.0,10-15W,5,1503.0,1816.0,2,2710.0,,,,,,,6.797605094313622,,,,,,,,,,,,4.92943332478404,,,,,,1.6267463928088546
5,985,1488.0,4750.0,1820.0,472603,3,4,6,1.8,1,1,172.0,1315.0,1555.0,1,MT,2,L,1,1,1,102.0,10-15W,5,1550.0,1730.0,2,2730.0,,,,,,,8.758114644885064,,,,,,,,,,,,,,8.218008400797844,,,,
5,985,1525.0,4688.0,1815.0,472603,3,4,6,2.0,1,1,200.0,1402.0,1522.0,1,MT,2,L,1,1,1,108.0,10-15W,5,1503.0,1818.0,2,2710.0,,,,,,,0.9921034356206656,,,,,,,,,,,,,,1.4848560842126608,,,,
5,985,1525.0,4680.0,1815.0,472603,3,4,6,2.0,1,3,200.0,1402.0,1522.0,1,MT,2,L,1,1,1,108.0,10-15W,5,1503.0,1818.0,2,2710.0,,,,,,,3.3995152885466813,,,,,,,,,,,,,,3.868357563316822,,,,
5,985,1525.0,4688.0,1815.0,472603,3,4,6,2.0,1,3,200.0,1402.0,1522.0,1,MT,2,L,1,1,1,108.0,10-15W,5,1503.0,1818.0,2,2710.0,,,,,,,6.804429664611816,,,,,,,,,,,,,,4.798436963558197,,,,
6,985,1488.0,4750.0,1820.0,472603,3,3,6,1.2,1,1,230.0,1320.0,1555.0,1,AT,2,T,1,1,1,100.0,10-15W,5,1550.0,1769.0,2,2730.0,,,,,,,27.757983703017235,,,,,,,,,,,20.012988582849506,,,,,,,
6,985,1488.0,4750.0,1820.0,472603,3,3,6,1.2,1,1,230.0,1320.0,1555.0,1,AT,2,T,1,1,1,100.0,15-20W,5,1550.0,1769.0,2,2730.0,,,,,,,13.536549610495568,,,,,,,,,,,15.370111559033392,,,,,,,
6,985,1488.0,4750.0,1820.0,472603,3,4,6,1.6,1,1,245.0,1415.0,1555.0,1,AT,2,T,1,1,1,123.0,15-20W,5,1550.0,1820.0,2,2730.0,,,,,,,9.560731014460323,,,,,,,,,,,,,,,,,,13.899504769742489
6,985,1488.0,4750.0,1820.0,472603,3,4,6,1.8,1,1,172.0,1370.0,1555.0,1,AT,2,L,1,1,1,102.0,10-15W,5,1550.0,1790.0,2,2730.0,,,,,,,50.72834141731261,,,,,,,,,,,,,49.07013157367706,,,,,
6,985,1525.0,4688.0,1815.0,472603,3,4,6,2.0,1,1,200.0,1450.0,1522.0,1,AT,2,L,1,1,1,108.0,10-15W,5,1503.0,1865.0,2,2710.0,,,,,,,3.3375415850430725,,,,,,,,,,,,,4.76067826718092,,,,,
6,985,1525.0,4688.0,1815.0,472603,3,4,6,2.0,1,3,200.0,1450.0,1522.0,1,AT,2,L,1,1,1,108.0,10-15W,5,1503.0,1865.0,2,2710.0,,,,,,,9.989420404732225,,,,,,,,,,,,,8.318178138434886,,,,,
4,498,1490.0,4579.0,1804.0,348641,3,4,1,1.5,1,1,135.0,1280.0,1548.0,1,AT,2,L,1,1,1,80.0,8-10W,5,1549.0,1655.0,2,2660.0,,,,,,,,,,,,,,,,,,,,,,,330.48491844177244,,
5,498,1490.0,4579.0,1804.0,348641,3,4,1,1.5,1,1,135.0,1235.0,1548.0,1,MT,2,L,1,1,1,80.0,8-10W,5,1549.0,1610.0,2,2660.0,,,,,,,,,,,,,,,,,,,126.02783519744871,,,,89.49945383071898,,
7,498,1490.0,4579.0,1804.0,348641,3,4,1,1.4,1,1,235.0,1340.0,1548.0,1,DCT,2,T,1,1,1,115.0,10-15W,5,1549.0,1715.0,2,2660.0,,,,,,,,,,,,,,,,,,,,,,,,3.57094799876213,
7,498,1490.0,4579.0,1804.0,348641,3,4,1,1.4,1,1,235.0,1340.0,1548.0,1,DCT,2,T,1,1,1,115.0,8-10W,5,1549.0,1715.0,2,2660.0,,,,,,,,,,,,,,,,,,,,,,,,3.9079744106531145,
6,814,1446.0,4456.0,1803.0,437063,3,3,4,1.5,1,1,220.0,1409.0,1563.0,1,AT,2,T,2,1,1,100.0,20-25W,5,1565.0,1855.0,2,2670.0,38.2043817281723,,,,,,,,38.05268191099167,,,,,,,,,,,,,,41.708823680877686,,
6,814,1446.0,4456.0,1803.0,437063,3,3,4,1.5,1,1,220.0,1352.0,1563.0,1,AT,2,T,2,1,1,100.0,20-25W,5,1565.0,1855.0,2,2670.0,31.843717330694197,,,,,,,,31.34825908899307,,,,,,,,,,,,,,31.59935318946839,,
6,814,1446.0,4456.0,1803.0,437063,3,3,4,1.5,1,1,220.0,1380.0,1563.0,1,AT,2,T,2,1,1,100.0,20-25W,5,1565.0,1855.0,2,2670.0,37.43336572289467,,,,,,,,35.42503906488419,,,,,,,,,,,,,,40.7856319141388,,
8,814,1448.0,4456.0,1803.0,437063,3,4,4,2.0,1,1,280.0,1455.0,1559.0,1,AT,2,T,2,1,1,141.0,20-25W,5,1561.0,1950.0,2,2670.0,3.9802273208647967,,,,,,,,3.5305563454329967,,,,,,,,,,,3.6877011236548425,,,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1520.0,1525.0,1,AT,2,T,1,3,1,110.0,10-15W,5,1520.0,1895.0,1,2560.0,,,,,,,,,,,,82.9056501275301,,,,,,,,,,,76.84313026428222,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1541.0,1525.0,1,AT,2,T,1,3,1,110.0,10-15W,5,1520.0,1941.0,1,2560.0,,,,,,,,,,,,31.941123159229754,,,,,,,,,,,40.44365688920021,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,3,210.0,1520.0,1525.0,1,AT,2,T,1,3,1,110.0,10-15W,5,1520.0,1895.0,1,2560.0,,,,,,,,,,,,30.59636368334293,,,,,,,,,,,11.068082899078727,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1870.0,1,2560.0,,,,,,,,,,,,9.919204721376301,,,,,,,15.480483701229096,,,,10.367824000567198,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1910.0,1,2560.0,,,,,,,,,,,,49.36949068307877,,,,,,,32.759211461544034,,,,32.869630899429325,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,8-10W,5,1520.0,1910.0,1,2560.0,,,,,,,,,,,,9.099374924972654,,,,,,,20.484511741921306,,,,16.758523717299102,,
6,638,1695.0,4365.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1541.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1941.0,1,2560.0,,,,,,,,,,,,24.691295217871666,,,,,,,15.407056738138197,,,,22.326205031871794,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,3,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1910.0,1,2560.0,,,,,,,,,,,,58.844379744529725,,,,,,,37.83148167490959,,,,13.379938914552332,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,3,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,8-10W,5,1520.0,1910.0,1,2560.0,,,,,,,,,,,,5.720288103893398,,,,,,,17.557840105742212,,,,3.85722288005054,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,3,3,210.0,1575.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1990.0,1,2560.0,,,,,,,,,,,,0.5066164521872998,,,,,,,2.667911057025194,,,,0.5854517309367657,,
5,637,1490.0,4587.0,1825.0,924154,3,4,2,1.5,1,1,142.0,1255.0,1562.0,1,MT,2,L,1,1,1,85.0,10-15W,5,1548.0,1630.0,2,2687.0,,,361.37769401550287,,,,,,,,,,,,,,,,296.2214517211914,,,,246.48084564208983,,
6,637,1490.0,4587.0,1825.0,924154,3,4,2,1.5,1,1,142.0,1300.0,1562.0,1,AT,2,L,1,1,1,85.0,10-15W,5,1548.0,1675.0,2,2687.0,,,815.4161659240723,,,,,,,,,,,,,,,,,,,,693.9669841003418,,
6,68,1697.0,4748.0,1933.0,842246,2,4,1,1.8,1,1,245.0,1787.0,1641.0,1,DCT,2,T,1,2,1,130.0,10-15W,5,1642.0,2162.0,1,2850.0,,,,,,,,,,,,,,,,,,,,158.1965903711319,,,,,
0,12,1707.0,4500.0,1834.0,619401,2,4,1,1.3,1,1,185.0,1505.0,1560.0,1,CVT,2,T,1,1,1,98.0,8-10W,5,1560.0,1880.0,1,2661.0,,,,,,,,,,,,,,,,,,125.94093940734864,,,,,,,
5,12,1707.0,4500.0,1834.0,619401,2,4,1,1.8,1,1,170.0,1433.0,1560.0,1,MT,2,L,1,1,1,98.0,8-10W,5,1560.0,1808.0,1,2661.0,,,,,,,,,,,,,,,,,,,,,126.01415214538574,,,,
6,831,1465.0,4720.0,1815.0,653436,3,4,3,1.8,1,1,176.0,1450.0,1579.0,1,AT,2,L,1,2,1,105.0,10-15W,5,1589.0,1860.0,2,2770.0,,,,,,,,,,,,,,,,,,,,107.7217344158888,,,,,
7,872,1432.0,4818.0,1843.0,682651,3,4,4,2.0,1,1,320.0,1565.0,1566.0,1,DCT,2,T,2,2,1,140.0,35-50W,5,1549.0,2015.0,2,2908.0,47.78032735228538,,,,,49.74334886074065,,,,,,,,,,,,,,46.993756312727925,,,,,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,1,250.0,1590.0,1564.0,1,CVT,2,T,2,2,1,118.0,25-35W,5,1550.0,2020.0,2,2869.0,4.6953836905956265,,,,,4.889359402507544,,,,,,,,,,,,,,4.707329575270414,,,,,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,1,250.0,1590.0,1564.0,1,CVT,2,T,2,2,1,118.0,35-50W,5,1550.0,2020.0,2,2869.0,4.811812170147896,,,,,4.7563452303409575,,,,,,,,,,,,,,5.55277217656374,,,,,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,3,250.0,1590.0,1564.0,1,CVT,2,T,2,2,1,118.0,35-50W,5,1550.0,2020.0,2,2869.0,6.4935409283638,,,,,6.474945455789566,,,,,,,,,,,,,,6.921472797393799,,,,,
0,872,1426.0,4763.0,1826.0,682651,3,4,4,1.8,1,3,250.0,1610.0,1564.0,1,CVT,2,T,2,2,1,118.0,35-50W,5,1550.0,2045.0,2,2869.0,3.453593711555004,,,,,3.80429224036634,,,,,,,,,,,,,,4.806790940314532,,,,,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,1,1,320.0,1600.0,1564.0,1,CVT,2,T,2,2,1,132.0,25-35W,5,1550.0,2020.0,2,2869.0,40.58766266584397,,,,,40.99732893943785,,,,,,,,,,,,,,38.833643412739036,,,,,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,1,1,320.0,1600.0,1564.0,1,CVT,2,T,2,2,1,132.0,35-50W,5,1550.0,2020.0,2,2869.0,65.36226492404938,,,,,60.95750175297261,,,,,,,,,,,,,,62.47960755825043,,,,,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,1,3,320.0,1600.0,1564.0,1,CVT,2,T,2,2,1,132.0,35-50W,5,1550.0,2020.0,2,2869.0,73.4536343279481,,,,,72.01581047832966,,,,,,,,,,,,,,69.07127305984497,,,,,
0,872,1426.0,4763.0,1826.0,682651,3,4,4,2.0,1,3,320.0,1615.0,1564.0,1,CVT,2,T,2,2,1,132.0,35-50W,5,1550.0,2055.0,2,2869.0,30.50909960493445,,,,,29.140516991168266,,,,,,,,,,,,,,32.91473953157664,,,,,
6,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,1,250.0,1550.0,1564.0,1,MT,2,T,2,2,1,118.0,35-50W,5,1550.0,1980.0,2,2869.0,0.18807555682957167,,,,,0.1904520694538951,,,,,,,,,,,,,,,0.07642986293882131,,,,
6,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,3,250.0,1550.0,1564.0,1,MT,2,T,2,2,1,118.0,35-50W,5,1550.0,1980.0,2,2869.0,0.21637403540313244,,,,,0.2482606728747487,,,,,,,,,,,,,,,0.13452013853937386,,,,
7,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,3,1,350.0,1710.0,1564.0,1,DCT,2,T,2,2,1,165.0,35-50W,5,1550.0,2120.0,2,2869.0,6.344081746041776,,,,,6.4750964894890775,,,,,,,,,,,,,,6.118089955151081,,,,,
7,872,1432.0,4818.0,1843.0,682651,3,4,4,2.0,3,1,370.0,1645.0,1566.0,1,DCT,2,T,2,2,1,185.0,35-50W,5,1549.0,2110.0,2,2908.0,1.6030199392139912,,,,,1.888333387449384,,,,,,,,,,,,,,1.7720255624502896,,,,,
7,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,3,3,350.0,1710.0,1564.0,1,DCT,2,T,2,2,1,155.0,35-50W,5,1550.0,2120.0,2,2869.0,3.3194347462058067,,,,,2.92571334451437,,,,,,,,,,,,,,3.372452979087829,,,,,
9,953,1476.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,300.0,1770.0,1597.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1582.0,2340.0,2,3079.0,1.1256464191898703,,,0.7036247953027487,,,,,,,,,,,,,,,,1.4565794803760943,,,,,
9,953,1476.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1800.0,1597.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1582.0,2350.0,2,3079.0,1.139685426838696,,,0.8432086000964045,,,,,,,,,,,,,,,,1.4424201248399913,,,,,
5,953,1464.0,5012.0,1855.0,527809,3,4,4,1.8,2,3,310.0,1775.0,1580.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1599.0,2315.0,2,3014.0,12.526309519410136,,,13.067583244740966,,,,,,,,,,,,,,,,12.373532925844193,,,,,
7,953,1464.0,5012.0,1855.0,527809,3,4,4,1.8,2,3,270.0,1740.0,1580.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1599.0,2280.0,2,3014.0,5.9282355335354815,,,4.686110947430134,,,,,,,,,,,,,,,,5.934585108458996,,,,,
7,953,1467.0,5026.0,1854.0,527809,3,4,4,1.8,2,3,310.0,1765.0,1579.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1596.0,2355.0,2,3014.0,12.860854196697474,,,15.178614559918644,,,,,,,,,,,,,,,,12.783460432440044,,,,,
7,953,1477.0,5024.0,1854.0,527809,3,4,4,2.0,2,1,280.0,1750.0,1578.0,1,AT,2,T,2,4,1,125.0,35-50W,5,1594.0,2245.0,2,3014.0,3.3006768022477626,,,2.029780822172761,,,,,,,,,,,,,,,,3.023644731119275,,,,,
7,953,1477.0,5024.0,1854.0,527809,3,4,4,2.0,2,1,300.0,1745.0,1578.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1594.0,2260.0,2,3014.0,8.76217525959015,,,8.091201871037484,,,,,,,,,,,,,,,,8.180118849277498,,,,,
7,953,1477.0,5024.0,1854.0,527809,3,4,4,2.0,2,1,350.0,1769.0,1578.0,1,AT,2,T,2,4,1,155.0,35-50W,5,1594.0,2310.0,2,3014.0,24.960148181915283,,,25.731784257888798,,,,,,,,,,,,,,,,25.76988444745541,,,,,
7,953,1464.0,5012.0,1855.0,527809,3,6,4,3.0,2,3,300.0,1845.0,1580.0,1,AT,2,L,2,4,1,180.0,35-50W,5,1599.0,2385.0,2,3014.0,10.59010573387146,,,10.31632896438241,,,,,,,,,,,,,,,,,,9.445123474597931,,,
7,953,1467.0,5026.0,1854.0,527809,3,6,4,3.0,2,3,300.0,1848.0,1579.0,1,AT,2,L,2,4,1,180.0,35-50W,5,1596.0,2420.0,2,3014.0,2.58222067065537,,,1.7387043242156506,,,,,,,,,,,,,,,,,,1.8397842884808782,,,
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,2,1,400.0,1880.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2370.0,2,3014.0,0.5841787526011467,,,0.5938876209408045,,,,,,,,,,,,,,,,,,0.932651413269341,,,
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,2,1,400.0,1880.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2410.0,2,3014.0,0.3811420300230384,,,0.3242367025837302,,,,,,,,,,,,,,,,,,0.286073154322803,,,
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,3,1,400.0,1954.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2480.0,2,3014.0,1.1365235415846109,,,1.314894924759865,,,,,,,,,,,,,,,,,,1.6999143641069532,,,
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,3,1,400.0,1955.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2480.0,2,3014.0,1.1385183108597994,,,1.2849953772872686,,,,,,,,,,,,,,,,,,1.6204187184944752,,,
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,3,1,400.0,1955.0,1578.0,1,AT,2,T,2,4,1,200.0,50-75W,5,1599.0,2480.0,2,3014.0,0.508950921446085,,,0.4588444395363331,,,,,,,,,,,,,,,,,,0.2426414443925023,,,
9,953,1470.0,4925.0,1860.0,527809,3,4,4,2.0,2,1,300.0,1770.0,1597.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1590.0,2250.0,2,2939.0,0.9547160414606332,,,0.886562157087028,,,,,,,,,,,,,,,,0.9217533618956804,,,,,
9,953,1467.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,300.0,1770.0,1596.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1600.0,2305.0,2,3079.0,9.58380648046732,,,8.954835202693939,,,,,,,,,,,,,,,,9.959691688716411,,,,,
9,953,1470.0,4925.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1770.0,1597.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1590.0,2250.0,2,2939.0,1.1958645445853469,,,1.0079653684422374,,,,,,,,,,,,,,,,1.1298285898566247,,,,,
9,953,1467.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1800.0,1596.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1600.0,2330.0,2,3079.0,24.780328709185124,,,25.579645813703536,,,,,,,,,,,,,,,,27.17673475980759,,,,,
9,953,1476.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1870.0,1597.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1582.0,2350.0,2,3079.0,0.5861671528592706,,,0.3437164058163762,,,,,,,,,,,,,,,,0.8302639278583228,,,,,
9,953,1476.0,4925.0,1860.0,527809,3,4,4,2.0,3,1,300.0,1800.0,1596.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1589.0,2315.0,2,2939.0,0.6139024288952349,,,0.408920336663723,,,,,,,,,,,,,,,,0.7594178649038077,,,,,
9,953,1482.0,5065.0,1860.0,527809,3,4,4,2.0,3,1,300.0,1870.0,1596.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1581.0,2410.0,2,3079.0,1.9569088415801523,,,1.7837336535006765,,,,,,,,,,,,,,,,2.1598114402592183,,,,,
9,953,1482.0,5065.0,1860.0,527809,3,6,4,3.0,3,1,400.0,1950.0,1596.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1581.0,2499.0,2,3079.0,0.5344288944080472,,,0.5458837193250656,,,,,,,,,,,,,,,,,,0.4064531397074461,,,
5,450,1467.0,4544.0,1779.0,743957,3,4,2,1.5,1,1,141.0,1185.0,1538.0,1,MT,2,L,1,1,1,80.0,10-15W,5,1539.0,1620.0,2,2600.0,,,,,,,,,,,,,,,,,,,156.54957666397095,,,,141.77872936248778,,
6,450,1467.0,4544.0,1779.0,743957,3,4,2,1.5,1,1,141.0,1225.0,1538.0,1,AT,2,L,1,1,1,80.0,10-15W,5,1539.0,1660.0,2,2600.0,,,,,,,,,,,,,,,,,,,,,,,417.0665953063965,,
0,692,1588.0,4295.0,1760.0,417803,2,4,5,1.5,1,1,147.0,1164.0,1520.0,1,CVT,2,L,1,3,1,91.0,10-15W,5,1535.0,1565.0,1,2620.0,,,,,,,,,,32.32472702860832,,,,,,,,,,,,,41.015243852138525,,
