class_id,sale_quantity,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track,year,month
603972,44.0,872,3,2,4,4,0,CVT,2.0,T,1,1,1,3,2,2,132.0,4,320.0,5015.0,1874.0,1455.0,2270.0,1740.0,5,3012.0,1627.0,1618.0,2015,1
356986,126.0,637,3,2,2,2,6,AT,2.0,T,1,1,1,1,2,1,152.0,4,340.0,4860.0,1854.0,1480.0,2034.0,1659.0,5,2850.0,1578.0,1574.0,2014,6
291086,9.0,761,3,2,2,2,6,AT,2.0,T,1,1,1,1,2,1,184.0,4,350.0,4834.0,1856.0,1494.0,2095.0,1660.0,5,2737.0,1585.0,1588.0,2014,8
291086,9.0,761,3,2,2,2,6,AT,2.0,T,1,1,1,1,2,1,184.0,4,350.0,4834.0,1856.0,1494.0,2095.0,1660.0,5,2737.0,1585.0,1588.0,2014,6
603972,44.0,872,3,2,4,4,0,CVT,2.8,L,1,1,1,3,2,2,162.0,6,280.0,5015.0,1874.0,1455.0,2320.0,1820.0,5,3012.0,1627.0,1618.0,2013,9
416749,7.0,537,2,1,3,5,0,CVT,1.8,L,1,1,1,3,2,1,100.0,4,169.0,4270.0,1772.0,1605.0,1775.0,1304.0,5,2610.0,1540.0,1530.0,2015,7
924154,801.0,637,3,2,1,2,6,AT,1.5,L,1,1,1,1,2,1,85.0,4,142.0,4587.0,1825.0,1490.0,1675.0,1300.0,5,2687.0,1562.0,1548.0,2015,12
349023,78.0,450,3,2,1,2,5,MT,1.5,L,1,1,1,1,2,1,84.0,4,146.0,4567.0,1786.0,1456.0,1700.0,1225.0,5,2662.0,1540.0,1558.0,2015,12
136916,17.0,106,3,2,2,5,0,CVT,2.5,L,1,2,2,1,2,1,118.0,4,213.0,4850.0,1825.0,1480.0,2100.0,1615.0,5,2775.0,1575.0,1560.0,2012,12
745137,57.0,637,3,2,1,2,6,AT,1.0,T,1,1,1,1,2,1,94.0,3,170.0,4534.0,1823.0,1483.0,1737.0,1362.0,5,2648.0,1553.0,1544.0,2015,12
597927,9.0,831,3,2,2,3,6,AT,2.0,L,1,1,1,1,2,1,119.0,4,194.0,4845.0,1830.0,1460.0,1930.0,1480.0,5,2795.0,1601.0,1601.0,2014,2
883691,339.0,750,3,2,2,4,7,DCT,1.8,T,1,1,1,1,2,1,118.0,4,250.0,4865.0,1820.0,1475.0,2000.0,1545.0,5,2812.0,1552.0,1551.0,2015,3
321683,9.0,750,3,2,1,4,6,DCT,2.0,T,1,1,1,3,2,1,147.0,4,280.0,4644.0,1778.0,1482.0,1890.0,1455.0,5,2651.0,1535.0,1532.0,2014,2
304458,25.0,106,3,2,1,5,0,CVT,1.8,L,1,1,1,3,2,1,103.0,4,173.0,4545.0,1760.0,1490.0,1790.0,1320.0,5,2600.0,1525.0,1520.0,2012,10
304458,58.0,106,3,2,1,5,0,CVT,1.8,L,1,1,1,3,2,1,103.0,4,173.0,4545.0,1760.0,1490.0,1790.0,1320.0,5,2600.0,1525.0,1520.0,2013,9
125403,98.0,761,2,3,2,2,6,AT,2.4,L,1,1,1,1,2,1,120.0,4,225.0,5213.0,1847.0,1750.0,2380.0,1840.0,7,3088.0,1586.0,1596.0,2014,11
291086,526.0,761,3,2,2,2,6,AT,2.0,L,1,1,1,3,2,1,113.0,4,190.0,4830.0,1856.0,1484.0,2020.0,1585.0,5,2737.0,1585.0,1587.0,2013,8
735971,52.0,761,3,2,1,2,6,AT,1.8,L,1,1,1,3,2,1,108.0,4,177.0,4671.0,1815.0,1478.0,1840.0,1430.0,5,2685.0,1544.0,1558.0,2013,9
468392,22.0,537,3,2,2,5,5,MT,2.0,L,1,1,1,3,2,1,115.0,4,189.0,4945.0,1845.0,1480.0,1950.0,1430.0,5,2800.0,1590.0,1585.0,2012,5
597927,121.0,831,3,2,2,3,6,AT,2.4,L,1,1,1,3,2,1,132.0,4,231.0,4845.0,1830.0,1460.0,1985.0,1515.0,5,2795.0,1595.0,1595.0,2012,2
597927,28.0,831,3,2,2,3,6,AT,2.4,L,1,1,1,3,2,1,132.0,4,231.0,4845.0,1830.0,1460.0,1985.0,1515.0,5,2795.0,1595.0,1595.0,2013,5
714152,78.0,750,2,1,1,4,6,AT,1.8,T,1,1,1,3,2,1,118.0,4,250.0,4525.0,1809.0,1665.0,2050.0,1600.0,5,2684.0,1569.0,1571.0,2012,3
628041,119.0,750,2,2,1,4,6,AT,1.6,L,1,1,1,3,2,1,81.0,4,155.0,4255.0,1799.0,1452.0,1740.0,1260.0,5,2637.0,1549.0,1520.0,2014,4
219195,30.0,638,2,1,3,1,6,MT,1.5,T,1,1,1,1,2,1,110.0,4,210.0,4335.0,1814.0,1695.0,1870.0,1495.0,5,2560.0,1525.0,1520.0,2014,12
291086,19.0,761,3,2,2,2,6,AT,1.6,T,1,1,1,3,2,1,135.0,4,235.0,4830.0,1856.0,1484.0,2025.0,1590.0,5,2737.0,1585.0,1587.0,2013,11
360648,9.0,106,2,2,3,5,5,MT,1.5,L,1,1,1,3,2,1,79.0,4,140.0,4115.0,1700.0,1495.0,1500.0,1050.0,5,2550.0,1460.0,1460.0,2014,3
270690,10.0,98,2,3,3,1,5,MT,1.2,L,2,1,1,1,1,1,65.0,4,116.0,4415.0,1685.0,1850.0,1825.0,1226.0,5,2720.0,1420.0,1440.0,2015,9
786351,7.0,836,3,2,1,3,6,AT,1.6,L,1,1,1,1,2,1,93.8,4,155.5,4570.0,1775.0,1445.0,1642.0,1267.0,5,2700.0,1549.0,1562.0,2015,6
883691,5.0,750,3,2,2,4,6,DCT,3.0,L,1,1,1,3,2,1,184.0,6,310.0,4865.0,1820.0,1475.0,2030.0,1630.0,5,2812.0,1552.0,1551.0,2013,2
559132,35.0,692,3,2,2,5,0,CVT,2.0,L,1,1,1,1,2,1,104.0,4,190.0,4868.0,1830.0,1490.0,1870.0,1458.0,5,2775.0,1585.0,1585.0,2015,8
384924,8.0,761,3,2,2,2,6,AT,2.4,L,1,1,1,3,2,1,137.0,4,240.0,5000.0,1858.0,1497.0,2125.0,1705.0,5,2837.0,1565.0,1574.0,2012,7
714860,5.0,831,3,2,2,3,6,AT,2.0,L,1,1,1,3,2,1,114.0,4,192.0,4720.0,1815.0,1465.0,1900.0,1472.0,5,2770.0,1579.0,1589.0,2015,2
597927,19.0,831,3,2,2,3,6,MT,2.0,L,1,1,1,3,2,1,119.0,4,194.0,4845.0,1830.0,1460.0,1860.0,1408.0,5,2795.0,1601.0,1601.0,2014,2
395234,47.0,841,3,2,2,6,6,AT,2.3,L,1,1,1,3,2,1,126.0,4,230.0,4805.0,1860.0,1458.0,2150.0,1600.0,5,2815.0,1584.0,1551.0,2014,1
290854,18.0,537,2,1,1,5,5,AT,2.0,L,3,1,1,3,2,1,114.0,4,190.0,4550.0,1820.0,1685.0,2010.0,1576.0,5,2620.0,1565.0,1565.0,2013,11
714152,34.0,750,2,1,1,4,6,MT,1.8,T,1,1,1,3,2,1,118.0,4,250.0,4525.0,1809.0,1665.0,1960.0,1510.0,5,2684.0,1569.0,1571.0,2012,12
349023,437.0,450,3,2,1,2,6,AT,1.8,L,1,1,1,3,2,1,108.0,4,177.0,4598.0,1797.0,1477.0,1820.0,1410.0,5,2685.0,1544.0,1558.0,2013,9
349023,126.0,450,3,2,1,2,6,AT,1.8,L,1,1,1,3,2,1,108.0,4,177.0,4598.0,1797.0,1477.0,1820.0,1410.0,5,2685.0,1544.0,1558.0,2015,1
281301,146.0,750,3,2,2,4,5,MT,1.4,T,1,1,1,3,2,1,96.0,4,220.0,4870.0,1834.0,1472.0,1975.0,1435.0,5,2803.0,1577.0,1550.0,2013,7
321683,578.0,750,3,2,1,4,6,AT,1.6,L,1,1,1,3,2,1,77.0,4,155.0,4644.0,1778.0,1482.0,1800.0,1340.0,5,2651.0,1535.0,1532.0,2015,3
136916,9.0,106,3,2,2,5,6,AT,2.5,L,1,1,1,3,2,1,135.0,4,235.0,4825.0,1825.0,1480.0,2000.0,1490.0,5,2775.0,1575.0,1560.0,2013,4
360648,38.0,106,2,2,3,5,5,MT,1.3,L,1,1,1,3,2,1,73.0,4,123.0,4115.0,1700.0,1485.0,1500.0,1030.0,5,2550.0,1470.0,1470.0,2014,3
354068,138.0,692,3,2,1,5,5,MT,1.6,L,1,1,1,3,2,1,86.0,4,153.0,4665.0,1700.0,1505.0,1660.0,1180.0,5,2700.0,1480.0,1485.0,2014,8
354068,83.0,692,3,2,1,5,5,MT,1.6,L,1,1,1,3,2,1,86.0,4,153.0,4665.0,1700.0,1505.0,1660.0,1180.0,5,2700.0,1480.0,1485.0,2014,2
682651,228.0,872,3,2,2,4,0,CVT,2.0,T,1,1,1,1,2,2,132.0,4,320.0,4761.0,1826.0,1439.0,2020.0,1600.0,5,2869.0,1564.0,1550.0,2015,12
580634,285.0,692,2,2,1,5,0,CVT,1.6,L,1,1,1,3,2,1,93.0,4,154.0,4295.0,1760.0,1523.0,1640.0,1211.0,5,2700.0,1540.0,1540.0,2013,6
871642,25.0,637,2,1,1,2,6,AT,1.5,T,3,1,1,1,2,1,133.0,4,240.0,4524.0,1838.0,1695.0,2092.0,1717.0,5,2690.0,1563.0,1565.0,2015,11
651782,5.0,75,3,2,4,2,6,AT,2.0,T,1,1,1,3,2,2,193.0,4,400.0,5131.0,1852.0,1501.0,2260.0,1840.0,5,2837.0,1580.0,1591.0,2014,11
914348,9.0,750,2,2,3,4,6,AT,1.4,L,1,1,1,3,2,1,63.0,4,132.0,3970.0,1682.0,1462.0,1602.0,1122.0,5,2470.0,1463.0,1456.0,2013,12
735971,482.0,761,3,2,1,2,5,MT,1.6,L,1,1,1,3,2,1,89.0,4,150.0,4671.0,1815.0,1478.0,1790.0,1380.0,5,2685.0,1544.0,1558.0,2013,4
416749,7.0,537,2,1,3,5,0,CVT,1.8,L,1,1,1,3,2,1,100.0,4,169.0,4270.0,1772.0,1605.0,1775.0,1295.0,5,2610.0,1540.0,1530.0,2015,7
281792,20.0,872,2,2,1,4,7,DCT,1.4,T,1,1,1,3,2,2,110.0,4,250.0,4319.0,1785.0,1441.0,1790.0,1340.0,5,2629.0,1539.0,1509.0,2015,3
178529,29.0,98,1,4,3,1,5,MT,1.0,L,2,1,1,1,2,1,50.0,4,90.0,3797.0,1510.0,1820.0,1575.0,950.0,7,2500.0,1290.0,1290.0,2015,9
576298,16.0,304,2,3,2,1,5,MT,2.0,L,2,1,1,1,2,1,89.0,4,168.0,5115.0,1720.0,1960.0,2415.0,1830.0,7,3000.0,1445.0,1420.0,2015,1
248352,67.0,831,2,2,3,3,4,AT,1.6,L,1,1,1,3,2,1,90.4,4,155.0,4120.0,1700.0,1460.0,1500.0,1089.0,5,2570.0,1511.0,1515.0,2013,4
810398,86.0,750,2,2,1,4,6,AT,1.6,L,1,1,1,1,2,1,81.0,4,155.0,4282.0,1706.0,1475.0,1635.0,1155.0,5,2603.0,1460.0,1500.0,2015,11
961362,10.0,692,2,1,1,5,6,MT,2.0,L,1,1,1,3,2,1,106.0,4,198.0,4315.0,1783.0,1606.0,1930.0,1383.0,5,2630.0,1540.0,1545.0,2012,5
576298,632.0,304,2,3,2,1,5,MT,1.6,L,2,1,1,3,2,1,83.0,4,138.0,4645.0,1695.0,1940.0,2050.0,1480.0,7,2800.0,1445.0,1420.0,2012,7
576298,8.0,304,2,3,2,1,5,MT,2.0,L,2,1,1,3,2,1,89.0,4,168.0,5115.0,1720.0,1960.0,2415.0,1830.0,7,3000.0,1445.0,1420.0,2015,8
576298,32.0,304,2,3,2,1,5,MT,2.0,L,2,1,1,3,2,1,89.0,4,168.0,5115.0,1720.0,1960.0,2415.0,1830.0,7,3000.0,1445.0,1420.0,2012,4
125403,90.0,761,2,3,2,2,6,AT,2.4,L,1,1,1,1,2,1,120.0,4,225.0,5213.0,1847.0,1750.0,2380.0,1840.0,7,3088.0,1586.0,1596.0,2014,12
603972,194.0,872,3,2,4,4,0,CVT,2.0,T,1,1,1,3,2,2,125.0,4,280.0,5035.0,1855.0,1485.0,2215.0,1750.0,5,2945.0,1612.0,1622.0,2012,1
671482,61.0,637,2,1,3,2,5,MT,1.5,L,1,1,1,1,2,1,81.0,4,140.0,4280.0,1785.0,1658.0,1620.0,1245.0,5,2530.0,1527.0,1533.0,2015,4
961362,5.0,692,2,1,1,5,6,MT,2.0,L,1,1,1,3,2,1,106.0,4,198.0,4315.0,1783.0,1606.0,1930.0,1383.0,5,2630.0,1540.0,1545.0,2013,12
961362,31.0,692,2,1,1,5,6,MT,2.0,L,1,1,1,3,2,1,106.0,4,198.0,4315.0,1783.0,1606.0,1930.0,1383.0,5,2630.0,1540.0,1545.0,2014,1
304458,8.0,106,3,2,1,5,0,CVT,1.8,L,1,1,1,3,2,1,103.0,4,173.0,4630.0,1775.0,1480.0,1785.0,1320.0,5,2700.0,1525.0,1520.0,2014,12
651782,117.0,75,3,2,4,2,6,AT,2.0,T,1,1,1,3,2,2,193.0,4,400.0,5131.0,1852.0,1501.0,2260.0,1840.0,5,2837.0,1580.0,1591.0,2014,4
425432,419.0,750,3,2,1,4,6,AT,1.6,L,1,1,1,3,2,1,77.0,4,155.0,4605.0,1765.0,1460.0,1795.0,1285.0,5,2610.0,1517.0,1493.0,2012,12
714860,37.0,831,3,2,2,3,6,MT,1.8,L,1,1,1,3,2,1,105.0,4,176.0,4720.0,1815.0,1465.0,1780.0,1358.0,5,2770.0,1579.0,1589.0,2015,2
978089,9.0,12,3,2,1,1,6,MT,1.3,T,1,1,1,1,2,1,98.0,4,185.0,4631.0,1789.0,1470.0,1697.0,1322.0,5,2650.0,1502.0,1492.0,2015,10
714860,37.0,831,3,2,2,3,6,AT,1.8,L,1,1,1,3,2,1,105.0,4,176.0,4720.0,1815.0,1465.0,1860.0,1459.0,5,2770.0,1579.0,1589.0,2015,6
735971,602.0,761,3,2,1,2,5,MT,1.6,L,1,1,1,3,2,1,89.0,4,150.0,4671.0,1815.0,1478.0,1790.0,1380.0,5,2685.0,1544.0,1558.0,2013,7
576298,32.0,304,2,3,2,1,5,MT,2.0,L,2,1,1,1,2,1,89.0,4,168.0,5115.0,1720.0,1960.0,2415.0,1830.0,7,3000.0,1445.0,1420.0,2014,11
745137,90.0,637,3,2,1,2,6,AT,1.0,T,1,1,1,1,2,1,94.0,3,170.0,4534.0,1823.0,1483.0,1737.0,1362.0,5,2648.0,1553.0,1544.0,2015,11
349023,97.0,450,3,2,1,2,5,MT,1.5,L,1,1,1,1,2,1,84.0,4,146.0,4567.0,1786.0,1456.0,1700.0,1225.0,5,2662.0,1540.0,1558.0,2015,11
350259,16.0,750,3,2,1,4,7,DCT,1.4,T,1,1,1,1,2,1,96.0,4,225.0,4598.0,1826.0,1425.0,1825.0,1325.0,5,2656.0,1580.0,1554.0,2015,2
209945,8.0,814,3,2,4,4,8,AT,3.0,L,2,1,1,3,2,2,211.0,6,310.0,5039.0,1860.0,1492.0,2295.0,1815.0,5,3108.0,1600.0,1627.0,2014,1
178529,97.0,98,1,4,3,1,5,MT,1.0,L,2,1,1,3,2,1,45.0,4,85.0,3810.0,1510.0,1820.0,1575.0,950.0,7,2500.0,1290.0,1290.0,2013,8
597927,121.0,831,3,2,2,3,6,AT,2.0,L,1,1,1,1,2,1,119.0,4,194.0,4845.0,1830.0,1460.0,1930.0,1480.0,5,2795.0,1601.0,1601.0,2014,6
597927,28.0,831,3,2,2,3,6,AT,2.0,L,1,1,1,1,2,1,119.0,4,194.0,4845.0,1830.0,1460.0,1930.0,1480.0,5,2795.0,1601.0,1601.0,2014,3
468392,106.0,537,3,2,2,5,0,CVT,2.0,L,1,1,1,1,2,1,114.0,4,190.0,4930.0,1845.0,1470.0,1920.0,1495.0,5,2775.0,1595.0,1585.0,2015,10
576298,40.0,304,2,3,2,1,5,MT,2.0,L,2,1,1,3,2,1,89.0,4,168.0,5115.0,1720.0,1960.0,2415.0,1830.0,7,3000.0,1445.0,1420.0,2013,8
124140,120.0,783,2,1,1,1,6,AT,1.8,T,1,1,1,3,2,1,130.0,4,230.0,4650.0,1850.0,1695.0,2075.0,1665.0,5,2700.0,1565.0,1565.0,2015,11
347384,138.0,831,3,2,1,3,6,MT,1.6,L,1,1,1,1,2,1,93.8,4,155.5,4600.0,1780.0,1445.0,1700.0,1230.0,5,2700.0,1555.0,1568.0,2015,12
291086,526.0,761,3,2,2,2,6,AT,2.0,L,1,1,1,3,2,1,113.0,4,190.0,4830.0,1856.0,1484.0,2020.0,1585.0,5,2737.0,1585.0,1587.0,2012,6
289386,10.0,813,3,2,1,5,6,AT,2.0,L,1,1,1,3,2,1,116.0,4,202.0,4582.0,1795.0,1458.0,1855.0,1343.0,5,2700.0,1555.0,1560.0,2015,5
560265,190.0,923,2,3,3,1,5,MT,1.5,L,2,1,1,3,1,1,85.0,4,150.0,4440.0,1700.0,1783.0,1790.0,1270.0,5,2790.0,1420.0,1440.0,2015,12
221795,46.0,872,2,1,1,4,7,DCT,2.0,T,1,1,1,3,2,2,125.0,4,280.0,4385.0,1831.0,1589.0,2040.0,1560.0,5,2603.0,1571.0,1575.0,2013,9
713651,12.0,537,3,2,1,5,5,AT,1.8,L,1,1,1,1,2,1,104.0,4,174.0,4535.0,1755.0,1450.0,1680.0,1280.0,5,2670.0,1495.0,1520.0,2013,9
559132,97.0,692,3,2,2,5,0,CVT,2.5,L,1,1,1,3,2,1,137.0,4,234.0,4868.0,1830.0,1490.0,1900.0,1469.0,5,2775.0,1585.0,1585.0,2013,7
425432,391.0,750,3,2,1,4,5,MT,1.6,L,1,1,1,3,2,1,77.0,4,155.0,4605.0,1765.0,1460.0,1755.0,1245.0,5,2610.0,1517.0,1493.0,2013,2
978089,9.0,12,2,2,1,1,0,CVT,1.5,L,1,1,1,1,2,1,80.0,4,140.0,4425.0,1789.0,1470.0,1626.0,1251.0,5,2650.0,1502.0,1492.0,2014,11
321683,51.0,750,3,2,1,4,5,MT,1.4,T,1,1,1,3,2,1,96.0,4,220.0,4644.0,1778.0,1482.0,1840.0,1350.0,5,2651.0,1535.0,1532.0,2013,7
291086,9.0,761,3,2,2,2,6,AT,2.4,L,1,1,1,3,2,1,134.0,4,240.0,4843.0,1856.0,1484.0,2060.0,1625.0,5,2737.0,1585.0,1588.0,2014,6
714860,80.0,831,3,2,2,3,6,MT,1.8,L,1,1,1,3,2,1,105.0,4,176.0,4720.0,1815.0,1465.0,1780.0,1358.0,5,2770.0,1579.0,1589.0,2015,9
914348,9.0,750,3,2,3,4,5,MT,1.4,L,1,1,1,3,2,1,63.0,4,130.0,4176.0,1650.0,1465.0,1495.0,1120.0,5,2465.0,1435.0,1425.0,2012,9
651347,9.0,537,2,2,3,5,5,MT,1.5,L,1,1,1,3,2,1,88.0,4,145.0,3900.0,1695.0,1525.0,1510.0,1095.0,5,2500.0,1490.0,1475.0,2012,12
651347,9.0,537,2,2,3,5,5,MT,1.5,L,1,1,1,3,2,1,88.0,4,145.0,3900.0,1695.0,1525.0,1510.0,1095.0,5,2500.0,1490.0,1475.0,2012,7
961362,16.0,692,2,1,1,5,0,CVT,2.0,L,1,1,1,3,2,1,106.0,4,198.0,4315.0,1783.0,1606.0,1930.0,1407.0,5,2630.0,1540.0,1545.0,2012,8
735971,9.0,761,3,2,1,2,5,MT,1.6,L,1,1,1,3,2,1,89.0,4,150.0,4671.0,1815.0,1478.0,1790.0,1380.0,5,2685.0,1544.0,1558.0,2015,3
395234,19.0,841,3,2,2,6,6,AT,2.3,L,1,1,1,3,2,1,126.0,4,230.0,4805.0,1860.0,1458.0,2150.0,1600.0,5,2815.0,1584.0,1551.0,2012,8
713651,19.0,537,3,2,1,5,5,MT,1.8,L,1,1,1,3,2,1,104.0,4,174.0,4535.0,1755.0,1450.0,1680.0,1225.0,5,2670.0,1495.0,1520.0,2013,10
248352,25.0,831,2,2,3,3,4,AT,1.6,L,1,1,1,3,2,1,90.4,4,155.0,4120.0,1700.0,1460.0,1500.0,1089.0,5,2570.0,1511.0,1515.0,2014,9
248352,42.0,831,2,2,3,3,4,AT,1.6,L,1,1,1,3,2,1,90.4,4,155.0,4120.0,1700.0,1460.0,1500.0,1089.0,5,2570.0,1511.0,1515.0,2013,3
472603,25.0,985,3,2,1,6,4,AT,1.6,L,1,1,1,3,2,1,78.0,4,142.0,4680.0,1815.0,1525.0,1845.0,1440.0,5,2710.0,1522.0,1503.0,2012,11
291514,5.0,783,2,1,3,1,4,AT,1.6,L,1,1,1,1,2,1,92.0,4,160.0,4160.0,1810.0,1635.0,1665.0,1290.0,5,2560.0,1560.0,1560.0,2015,1
714152,123.0,750,2,1,1,4,6,AT,1.8,T,1,1,1,3,2,1,118.0,4,250.0,4506.0,1809.0,1685.0,2050.0,1600.0,5,2684.0,1569.0,1571.0,2013,12
714152,11.0,750,2,1,1,4,6,AT,1.8,T,1,1,1,3,2,1,118.0,4,250.0,4506.0,1809.0,1685.0,2050.0,1600.0,5,2684.0,1569.0,1571.0,2013,6
379876,49.0,985,3,2,1,6,5,MT,1.6,L,1,1,1,1,2,1,86.0,4,150.0,4558.0,1805.0,1505.0,1774.0,1325.0,5,2612.0,1525.0,1522.0,2014,7
603972,9.0,872,3,2,4,4,0,CVT,2.8,L,1,1,1,3,2,2,162.0,6,280.0,5015.0,1874.0,1455.0,2320.0,1820.0,5,3012.0,1627.0,1618.0,2014,6
603972,26.0,872,3,2,4,4,0,CVT,2.8,L,1,1,1,3,2,2,162.0,6,280.0,5015.0,1874.0,1455.0,2320.0,1820.0,5,3012.0,1627.0,1618.0,2013,3
321683,17.0,750,3,2,1,4,7,DCT,1.4,T,1,1,1,1,2,1,110.0,4,250.0,4655.0,1780.0,1453.0,1840.0,1395.0,5,2651.0,1535.0,1532.0,2015,6
321683,9.0,750,3,2,1,4,7,DCT,1.4,T,1,1,1,1,2,1,110.0,4,250.0,4655.0,1780.0,1453.0,1840.0,1395.0,5,2651.0,1535.0,1532.0,2015,11
603972,79.0,872,3,2,4,4,0,CVT,2.0,T,1,1,1,3,2,2,132.0,4,320.0,5015.0,1874.0,1455.0,2270.0,1740.0,5,3012.0,1627.0,1618.0,2012,11
603972,88.0,872,3,2,4,4,0,CVT,2.0,T,1,1,1,3,2,2,132.0,4,320.0,5015.0,1874.0,1455.0,2270.0,1740.0,5,3012.0,1627.0,1618.0,2013,4
559132,7.0,692,3,2,2,5,0,CVT,2.5,L,1,1,1,1,2,1,137.0,4,234.0,4868.0,1830.0,1490.0,1900.0,1469.0,5,2775.0,1585.0,1585.0,2015,10
819061,8.0,831,2,1,1,3,6,MT,2.0,L,1,1,1,1,2,1,121.0,4,199.0,4450.0,1855.0,1635.0,1980.0,1431.0,5,2640.0,1614.0,1615.0,2013,9
384924,193.0,761,3,2,2,2,6,AT,2.4,L,1,1,1,1,2,1,134.0,4,240.0,5005.0,1858.0,1500.0,2125.0,1705.0,5,2837.0,1580.0,1576.0,2014,8
290854,36.0,537,2,1,1,5,5,AT,2.0,L,1,1,1,3,2,1,114.0,4,190.0,4550.0,1820.0,1685.0,2010.0,1515.0,5,2620.0,1565.0,1565.0,2013,12
468392,6.0,537,3,2,2,5,5,AT,2.0,L,1,1,1,1,2,1,115.0,4,189.0,4960.0,1860.0,1480.0,2000.0,1510.0,5,2800.0,1590.0,1585.0,2013,3
714152,381.0,750,2,1,1,4,6,AT,1.8,T,1,1,1,1,2,1,118.0,4,250.0,4506.0,1809.0,1685.0,2050.0,1600.0,5,2684.0,1569.0,1571.0,2015,3
883691,42.0,750,3,2,2,4,6,DCT,2.0,T,1,1,1,3,2,1,147.0,4,280.0,4865.0,1820.0,1475.0,2000.0,1550.0,5,2812.0,1552.0,1551.0,2013,10
745137,16.0,637,3,2,1,2,5,MT,1.6,L,1,1,1,1,2,1,92.0,4,159.0,4534.0,1823.0,1483.0,1661.0,1286.0,5,2648.0,1553.0,1544.0,2015,10
425432,228.0,750,3,2,1,4,5,MT,1.6,L,1,1,1,3,2,1,77.0,4,155.0,4605.0,1765.0,1460.0,1755.0,1245.0,5,2610.0,1517.0,1493.0,2012,10
321683,94.0,750,3,2,1,4,5,MT,1.4,T,1,1,1,3,2,1,96.0,4,220.0,4644.0,1778.0,1482.0,1840.0,1350.0,5,2651.0,1535.0,1532.0,2013,5
409854,34.0,638,2,1,1,1,4,AT,2.4,L,1,1,1,1,2,1,120.0,4,210.0,4649.0,1852.0,1710.0,2074.0,1564.0,5,2680.0,1565.0,1565.0,2014,12
453752,238.0,814,3,2,2,4,8,AT,2.0,T,2,1,1,1,2,2,150.0,4,270.0,4755.0,1811.0,1455.0,1980.0,1560.0,5,2920.0,1531.0,1572.0,2015,1
651347,9.0,537,2,2,3,5,5,MT,1.5,L,1,1,1,3,2,1,88.0,4,145.0,3900.0,1695.0,1525.0,1510.0,1095.0,5,2500.0,1490.0,1475.0,2014,2
923841,62.0,450,3,2,2,2,6,AT,2.4,L,1,1,1,3,2,1,137.0,4,240.0,4869.0,1854.0,1472.0,2010.0,1590.0,5,2737.0,1585.0,1587.0,2013,4
923841,9.0,450,3,2,2,2,6,AT,2.4,L,1,1,1,3,2,1,137.0,4,240.0,4869.0,1854.0,1472.0,2010.0,1590.0,5,2737.0,1585.0,1587.0,2013,2
425432,9.0,750,3,2,1,4,7,DCT,1.4,T,1,1,1,3,2,1,96.0,4,225.0,4605.0,1765.0,1460.0,1815.0,1305.0,5,2610.0,1517.0,1493.0,2015,3
349023,116.0,450,3,2,1,2,5,MT,1.5,L,1,1,1,1,2,1,84.0,4,146.0,4567.0,1786.0,1456.0,1700.0,1225.0,5,2662.0,1540.0,1558.0,2015,7
905745,118.0,761,2,1,3,2,6,AT,1.4,T,1,1,1,1,2,1,103.0,4,200.0,4278.0,1774.0,1646.0,1840.0,1420.0,5,2555.0,1540.0,1540.0,2014,8
136916,17.0,106,3,2,2,5,0,CVT,2.5,L,1,2,2,1,2,1,118.0,4,213.0,4850.0,1825.0,1480.0,2100.0,1615.0,5,2775.0,1575.0,1560.0,2013,4
248352,25.0,831,2,2,3,3,4,AT,1.6,L,1,1,1,3,2,1,90.4,4,155.0,4120.0,1700.0,1460.0,1500.0,1089.0,5,2570.0,1511.0,1515.0,2013,8
178529,382.0,98,1,4,3,1,5,MT,1.0,L,2,1,1,3,2,1,45.0,4,85.0,3810.0,1510.0,1820.0,1575.0,950.0,7,2500.0,1290.0,1290.0,2013,10
248352,8.0,831,2,2,3,3,4,AT,1.4,L,1,1,1,1,2,1,78.7,4,135.0,4120.0,1700.0,1460.0,1500.0,1087.0,5,2570.0,1511.0,1515.0,2015,6
248352,8.0,831,2,2,3,3,4,AT,1.4,L,1,1,1,1,2,1,78.7,4,135.0,4120.0,1700.0,1460.0,1500.0,1087.0,5,2570.0,1511.0,1515.0,2014,12
291514,10.0,783,2,1,3,1,4,AT,1.6,L,1,1,1,1,2,1,92.0,4,160.0,4160.0,1810.0,1635.0,1665.0,1290.0,5,2560.0,1560.0,1560.0,2014,12
714152,146.0,750,2,1,1,4,6,AT,1.8,T,1,1,1,3,2,1,118.0,4,250.0,4506.0,1809.0,1685.0,2050.0,1600.0,5,2684.0,1569.0,1571.0,2013,9
124140,188.0,783,2,1,1,1,6,AT,1.8,T,1,1,1,1,2,1,130.0,4,230.0,4650.0,1850.0,1695.0,2075.0,1665.0,5,2700.0,1565.0,1565.0,2016,1
576298,95.0,304,2,3,2,1,5,MT,1.5,L,2,1,1,3,2,1,82.0,4,130.0,4645.0,1695.0,1940.0,2080.0,1480.0,7,2800.0,1445.0,1420.0,2016,1
