TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_lux,pre_sale_qty_537,pre_sale_qty_497,pre_sale_qty_637,pre_sale_qty_953,pre_sale_qty_106,pre_sale_qty_12,pre_sale_qty_872,pre_sale_qty_923,pre_sale_qty_75,pre_sale_qty_985,pre_sale_qty_841,pre_sale_qty_813,pre_sale_qty_783,pre_sale_qty_450,pre_sale_qty_SmDpMT,pre_sale_qty_SmDpNotMT,pre_sale_qty_SsmDpMT,pre_sale_qty_SsmDpNotMT,pre_sale_qty_MDpMT,pre_sale_qty_LDpNotMT,pre_sale_qty_2DpNotMT,pre_sale_qty_MDpDCT,pre_sale_qty_MDpCVT,pre_sale_qty_MDpATAMTCp2,pre_sale_quantity,pre_sale_qty_MDpATAMTCp3CgT,pre_sale_qty_MDpATAMTCp3CgLEm3,pre_sale_qty_1p61p8DpATAMTCp3CgLEm1
6,692,1594.0,4384.0,1837.0,961362,2,4,5,1.2,1,1,190.0,1358.0,1585.0,1,MT,2,T,1,1,1,86.0,10-15W,5,1581.0,1790.0,1,2646.0,,,,,,,,,,,,,,,,,,0.042852292321622375,,,,,,,,0.042852292321622375,,,
6,692,1606.0,4315.0,1783.0,961362,2,4,5,2.0,1,1,198.0,1376.0,1540.0,1,MT,2,L,1,1,1,106.0,15-20W,5,1545.0,1930.0,1,2630.0,,,,,,,,,,,,,,,,,,,,0.13884462907910347,,,,,,0.13884462907910347,,,
6,692,1606.0,4315.0,1783.0,961362,2,4,5,2.0,1,3,198.0,1383.0,1540.0,1,MT,2,L,1,1,1,106.0,15-20W,5,1545.0,1930.0,1,2630.0,,,,,,,,,,,,,,,,,,,,0.37810289673507214,,,,,,0.37810289673507214,,,
6,761,1466.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,146.0,1295.0,1540.0,1,AT,2,L,1,1,1,84.0,15-20W,5,1558.0,1745.0,2,2700.0,,,,,,,,,,,,,,,,,1640.4513076782227,,,,,,,,,1640.4513076782227,,,
7,761,1471.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,250.0,1320.0,1540.0,1,DCT,2,T,1,1,1,119.0,15-20W,5,1558.0,1770.0,2,2700.0,,,,,,,,,,,,,,,,,132.2513458251953,,,,,,126.07132484436035,,,129.16133533477782,,,
6,761,1466.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,146.0,1295.0,1540.0,1,AT,2,L,1,1,1,84.0,10-15W,5,1558.0,1745.0,2,2700.0,,,,,,,,,,,,,,,,,58.900087890625,,,,,,,,,58.900087890625,,,
6,761,1466.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,146.0,1260.0,1540.0,1,MT,2,L,1,1,1,84.0,10-15W,5,1558.0,1710.0,2,2700.0,,,,,,,,,,,,,,,,8.464600903987883,,,,9.19198835670948,,,,,,8.828294630348681,,,
6,761,1466.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,146.0,1260.0,1540.0,1,MT,2,L,1,1,1,84.0,15-20W,5,1558.0,1710.0,2,2700.0,,,,,,,,,,,,,,,,32.953492708206184,,,,31.55992431163788,,,,,,32.256708509922035,,,
7,761,1471.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,250.0,1345.0,1534.0,1,DCT,2,T,1,1,1,119.0,15-20W,5,1552.0,1770.0,2,2700.0,,,,,,,,,,,,,,,,,5.804323108792305,,,,,,7.77567974627018,,,6.790001427531242,,,
6,985,1488.0,4750.0,1820.0,472603,3,4,6,1.6,1,1,245.0,1415.0,1555.0,1,AT,2,T,1,1,1,123.0,10-15W,5,1550.0,1820.0,2,2730.0,,,,,,,,,,,94.74542379379272,,,,,,,,,,,,,,,94.86790919780731,95.11288000583649,,
10,985,1525.0,4680.0,1815.0,472603,3,4,6,2.0,1,3,200.0,1402.0,1522.0,1,MTAT,2,L,1,1,1,108.0,10-15W,5,1503.0,1818.0,2,2710.0,,,,,,,,,,,0.3274951720237732,,,,,,,,,,,0.8150278007984162,,,,0.5712614864110948,,,
4,985,1525.0,4688.0,1815.0,472603,3,4,6,1.6,1,1,150.0,1418.0,1522.0,1,AT,2,L,1,1,1,86.0,10-15W,5,1503.0,1845.0,2,2710.0,,,,,,,,,,,0.03031447172164917,,,,,,,,,,,,,,,0.03031447172164917,,,0.14643969050550884
4,985,1525.0,4680.0,1815.0,472603,3,4,6,1.6,1,3,142.0,1440.0,1522.0,1,AT,2,L,1,1,1,78.0,10-15W,5,1503.0,1845.0,2,2710.0,,,,,,,,,,,0.08584051847457885,,,,,,,,,,,,,,,0.1188673253854116,,0.18492093920707706,
4,985,1525.0,4688.0,1815.0,472603,3,4,6,1.6,1,3,150.0,1418.0,1522.0,1,AT,2,L,1,1,1,86.0,10-15W,5,1503.0,1845.0,2,2710.0,,,,,,,,,,,0.024868667423725132,,,,,,,,,,,,,,,0.13872710406780242,,0.366443977355957,
4,985,1525.0,4680.0,1815.0,472603,3,4,6,2.0,1,3,200.0,1425.0,1522.0,1,AT,2,L,1,1,1,108.0,10-15W,5,1503.0,1865.0,2,2710.0,,,,,,,,,,,0.025657377392053603,,,,,,,,,,,0.03053669441491365,,,,0.028097035903483628,,,
5,985,1525.0,4688.0,1815.0,472603,3,4,6,1.6,1,1,150.0,1375.0,1522.0,1,MT,2,L,1,1,1,86.0,10-15W,5,1503.0,1816.0,2,2710.0,,,,,,,,,,,0.02179174423217773,,,,,,,,,0.10819487169384956,,,,,,0.06499330796301364,,,
5,985,1525.0,4680.0,1815.0,472603,3,4,6,1.6,1,3,142.0,1431.0,1522.0,1,MT,2,L,1,1,1,78.0,10-15W,5,1503.0,1816.0,2,2710.0,,,,,,,,,,,0.39400640010833743,,,,,,,,,1.303884973526001,,,,,,0.8489456868171693,,,
5,985,1525.0,4688.0,1815.0,472603,3,4,6,1.6,1,3,150.0,1375.0,1522.0,1,MT,2,L,1,1,1,86.0,10-15W,5,1503.0,1816.0,2,2710.0,,,,,,,,,,,0.02179174423217773,,,,,,,,,0.13330343693494798,,,,,,0.07754759058356285,,,
5,985,1525.0,4688.0,1815.0,472603,3,4,6,1.6,1,3,150.0,1401.0,1522.0,1,MT,2,L,1,1,1,86.0,10-15W,5,1503.0,1816.0,2,2710.0,,,,,,,,,,,0.02179174423217773,,,,,,,,,0.3784110376238823,,,,,,0.20010139092803,,,
5,985,1488.0,4750.0,1820.0,472603,3,4,6,1.8,1,1,172.0,1315.0,1555.0,1,MT,2,L,1,1,1,102.0,10-15W,5,1550.0,1730.0,2,2730.0,,,,,,,,,,,3.57120836853981,,,,,,,,,3.4147669702768324,,,,,,3.4929876694083206,,,
5,985,1525.0,4688.0,1815.0,472603,3,4,6,2.0,1,1,200.0,1402.0,1522.0,1,MT,2,L,1,1,1,108.0,10-15W,5,1503.0,1818.0,2,2710.0,,,,,,,,,,,0.022680633142590518,,,,,,,,,0.13217552684247494,,,,,,0.07742807999253273,,,
5,985,1525.0,4680.0,1815.0,472603,3,4,6,2.0,1,3,200.0,1402.0,1522.0,1,MT,2,L,1,1,1,108.0,10-15W,5,1503.0,1818.0,2,2710.0,,,,,,,,,,,0.050687093138694767,,,,,,,,,0.09863048151135444,,,,,,0.0746587873250246,,,
5,985,1525.0,4688.0,1815.0,472603,3,4,6,2.0,1,3,200.0,1402.0,1522.0,1,MT,2,L,1,1,1,108.0,10-15W,5,1503.0,1818.0,2,2710.0,,,,,,,,,,,0.04382662773132325,,,,,,,,,0.11483508825302124,,,,,,0.07933085799217225,,,
6,985,1488.0,4750.0,1820.0,472603,3,3,6,1.2,1,1,230.0,1320.0,1555.0,1,AT,2,T,1,1,1,100.0,10-15W,5,1550.0,1769.0,2,2730.0,,,,,,,,,,,25.270740232467645,,,,,,,,18.127756149768828,,,,,,,21.699248191118233,,,
6,985,1488.0,4750.0,1820.0,472603,3,3,6,1.2,1,1,230.0,1320.0,1555.0,1,AT,2,T,1,1,1,100.0,15-20W,5,1550.0,1769.0,2,2730.0,,,,,,,,,,,5.490908763408661,,,,,,,,4.4473990440368665,,,,,,,4.969153903722764,,,
6,985,1488.0,4750.0,1820.0,472603,3,4,6,1.6,1,1,245.0,1415.0,1555.0,1,AT,2,T,1,1,1,123.0,15-20W,5,1550.0,1820.0,2,2730.0,,,,,,,,,,,8.465574046745896,,,,,,,,,,,,,,,10.375012523432572,14.193889476805925,,
6,985,1488.0,4750.0,1820.0,472603,3,4,6,1.8,1,1,172.0,1370.0,1555.0,1,AT,2,L,1,1,1,102.0,10-15W,5,1550.0,1790.0,2,2730.0,,,,,,,,,,,28.34220559358597,,,,,,,,,,,,,,,28.34220559358597,,,24.48837331332992
6,985,1525.0,4688.0,1815.0,472603,3,4,6,2.0,1,1,200.0,1450.0,1522.0,1,AT,2,L,1,1,1,108.0,10-15W,5,1503.0,1865.0,2,2710.0,,,,,,,,,,,0.3968333591520786,,,,,,,,,,,0.3229526547715068,,,,0.3598930069617927,,,
6,985,1525.0,4688.0,1815.0,472603,3,4,6,2.0,1,3,200.0,1450.0,1522.0,1,AT,2,L,1,1,1,108.0,10-15W,5,1503.0,1865.0,2,2710.0,,,,,,,,,,,0.5560072077810765,,,,,,,,,,,0.4838536043092608,,,,0.5199304060451686,,,
4,498,1490.0,4579.0,1804.0,348641,3,4,1,1.5,1,1,135.0,1280.0,1548.0,1,AT,2,L,1,1,1,80.0,8-10W,5,1549.0,1655.0,2,2660.0,,,,,,,,,,,,,,,,,424.4382861328125,,,,,,,,,424.4382861328125,,,
5,498,1490.0,4579.0,1804.0,348641,3,4,1,1.5,1,1,135.0,1235.0,1548.0,1,MT,2,L,1,1,1,80.0,8-10W,5,1549.0,1610.0,2,2660.0,,,,,,,,,,,,,,,,85.51573944091797,,,,66.85876264572144,,,,,,76.1872510433197,,,
7,498,1490.0,4579.0,1804.0,348641,3,4,1,1.4,1,1,235.0,1340.0,1548.0,1,DCT,2,T,1,1,1,115.0,10-15W,5,1549.0,1715.0,2,2660.0,,,,,,,,,,,,,,,,,0.8537712651491165,,,,,,,,,0.8537712651491165,,,
7,498,1490.0,4579.0,1804.0,348641,3,4,1,1.4,1,1,235.0,1340.0,1548.0,1,DCT,2,T,1,1,1,115.0,8-10W,5,1549.0,1715.0,2,2660.0,,,,,,,,,,,,,,,,,2.0350871339440344,,,,,,,,,2.0350871339440344,,,
6,814,1446.0,4456.0,1803.0,437063,3,3,4,1.5,1,1,220.0,1409.0,1563.0,1,AT,2,T,2,1,1,100.0,20-25W,5,1565.0,1855.0,2,2670.0,51.56842959403993,,,,,,,,,,,,,,,,67.02305659294129,,,,,,,,,57.306835036277775,51.34011086463929,,
6,814,1446.0,4456.0,1803.0,437063,3,3,4,1.5,1,1,220.0,1352.0,1563.0,1,AT,2,T,2,1,1,100.0,20-25W,5,1565.0,1855.0,2,2670.0,23.441803016662607,,,,,,,,,,,,,,,,27.35603341817856,,,,,,,,,26.677372714877134,30.512736207246785,,
6,814,1446.0,4456.0,1803.0,437063,3,3,4,1.5,1,1,220.0,1380.0,1563.0,1,AT,2,T,2,1,1,100.0,20-25W,5,1565.0,1855.0,2,2670.0,38.49496423244477,,,,,,,,,,,,,,,,41.41611607551575,,,,,,,,,40.714552242159854,42.991588506698605,,
8,814,1448.0,4456.0,1803.0,437063,3,4,4,2.0,1,1,280.0,1455.0,1559.0,1,AT,2,T,2,1,1,141.0,20-25W,5,1561.0,1950.0,2,2670.0,3.6937713587284087,,,,,,,,,,,,,,,,,,,,,3.9337422227859498,,,,3.81375679075718,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1520.0,1525.0,1,AT,2,T,1,3,1,110.0,10-15W,5,1520.0,1895.0,1,2560.0,,,,,,,,,,,,,,,,,162.72620849609376,,,,,,,,175.28294118881226,169.004574842453,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1541.0,1525.0,1,AT,2,T,1,3,1,110.0,10-15W,5,1520.0,1941.0,1,2560.0,,,,,,,,,,,,,,,,,65.46419254302978,,,,,,,,71.12788601875305,68.29603928089142,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,3,210.0,1520.0,1525.0,1,AT,2,T,1,3,1,110.0,10-15W,5,1520.0,1895.0,1,2560.0,,,,,,,,,,,,,,,,,5.1723655663430685,,,,,,,,11.785787238776686,8.479076402559878,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1870.0,1,2560.0,,,,,,,,,,,,,,,,2.82155147947371,,,,4.600989091396332,,,,,,3.711270285435021,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1910.0,1,2560.0,,,,,,,,,,,,,,,,52.9221887779236,,,,56.87667151093483,,,,,,54.89943014442921,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,8-10W,5,1520.0,1910.0,1,2560.0,,,,,,,,,,,,,,,,5.082191027998924,,,,4.213890355825424,,,,,,4.648040691912174,,,
6,638,1695.0,4365.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1541.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1941.0,1,2560.0,,,,,,,,,,,,,,,,16.790005776882168,,,,16.140574288368224,,,,,,16.465290032625198,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,3,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1910.0,1,2560.0,,,,,,,,,,,,,,,,6.723797311782838,,,,6.579819231033325,,,,,,6.651808271408082,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,3,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,8-10W,5,1520.0,1910.0,1,2560.0,,,,,,,,,,,,,,,,1.22048571921885,,,,1.1338086855411529,,,,,,1.1771472023800014,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,3,3,210.0,1575.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1990.0,1,2560.0,,,,,,,,,,,,,,,,0.012070465385913848,,,,0.36377265363931655,,,,,,0.18792155951261522,,,
5,637,1490.0,4587.0,1825.0,924154,3,4,2,1.5,1,1,142.0,1255.0,1562.0,1,MT,2,L,1,1,1,85.0,10-15W,5,1548.0,1630.0,2,2687.0,,,,286.67330131530764,,,,,,,,,,,,264.609327545166,,,,266.89232978820803,,,,,,272.72498621622725,,,
6,637,1490.0,4587.0,1825.0,924154,3,4,2,1.5,1,1,142.0,1300.0,1562.0,1,AT,2,L,1,1,1,85.0,10-15W,5,1548.0,1675.0,2,2687.0,,,,913.5220751953124,,,,,,,,,,,,,1012.4164248657228,,,,,,,,,962.9692500305176,,,
6,68,1697.0,4748.0,1933.0,842246,2,4,1,1.8,1,1,245.0,1787.0,1641.0,1,DCT,2,T,1,2,1,130.0,10-15W,5,1642.0,2162.0,1,2850.0,,,,,,,,,,,,,,,,,,,,,,,166.84133270263672,,,166.84133270263672,,,
0,12,1707.0,4500.0,1834.0,619401,2,4,1,1.3,1,1,185.0,1505.0,1560.0,1,CVT,2,T,1,1,1,98.0,8-10W,5,1560.0,1880.0,1,2661.0,,,,,,,170.67246997833254,,,,,,,,,,180.5188694000244,,171.19336164474487,,,,,,,174.12823367436727,,,
5,12,1707.0,4500.0,1834.0,619401,2,4,1,1.8,1,1,170.0,1433.0,1560.0,1,MT,2,L,1,1,1,98.0,8-10W,5,1560.0,1808.0,1,2661.0,,,,,,,150.4026602935791,,,,,,,,,,,,,146.86495704650878,,,,,,148.63380867004395,,,
6,831,1465.0,4720.0,1815.0,653436,3,4,3,1.8,1,1,176.0,1450.0,1579.0,1,AT,2,L,1,2,1,105.0,10-15W,5,1589.0,1860.0,2,2770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.62253948650527
7,872,1432.0,4818.0,1843.0,682651,3,4,4,2.0,1,1,320.0,1565.0,1566.0,1,DCT,2,T,2,2,1,140.0,35-50W,5,1549.0,2015.0,2,2908.0,262.3103401947021,,,,,,,265.2354899692536,,,,,,,,,,,,,,255.73309018850327,,,,261.09297345081967,,,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,1,250.0,1590.0,1564.0,1,CVT,2,T,2,2,1,118.0,25-35W,5,1550.0,2020.0,2,2869.0,0.9132972592115404,,,,,,,0.8244628620147705,,,,,,,,,,,,,,,,1.1521857643127442,,0.9633152951796852,,,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,1,250.0,1590.0,1564.0,1,CVT,2,T,2,2,1,118.0,35-50W,5,1550.0,2020.0,2,2869.0,0.4361608162522316,,,,,,,0.5333991795778275,,,,,,,,,,,,,,,,0.8318749943375587,,0.6004783300558726,,,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,3,250.0,1590.0,1564.0,1,CVT,2,T,2,2,1,118.0,35-50W,5,1550.0,2020.0,2,2869.0,0.43123078018426897,,,,,,,0.5597181963920593,,,,,,,,,,,,,,,,0.3590797731280327,,0.450009583234787,,,
0,872,1426.0,4763.0,1826.0,682651,3,4,4,1.8,1,3,250.0,1610.0,1564.0,1,CVT,2,T,2,2,1,118.0,35-50W,5,1550.0,2045.0,2,2869.0,0.06286468528211117,,,,,,,0.1224780747294426,,,,,,,,,,,,,,,,0.3037326180189848,,0.16302512601017952,,,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,1,1,320.0,1600.0,1564.0,1,CVT,2,T,2,2,1,132.0,25-35W,5,1550.0,2020.0,2,2869.0,12.905607662051914,,,,,,,16.413120555877686,,,,,,,,,,,,,,10.845613203048707,,,,13.388113806992768,,,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,1,1,320.0,1600.0,1564.0,1,CVT,2,T,2,2,1,132.0,35-50W,5,1550.0,2020.0,2,2869.0,10.328565834909677,,,,,,,12.001125772297382,,,,,,,,,,,,,,6.515543142557143,,,,9.615078249921401,,,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,1,3,320.0,1600.0,1564.0,1,CVT,2,T,2,2,1,132.0,35-50W,5,1550.0,2020.0,2,2869.0,7.528380567282437,,,,,,,8.868524559885264,,,,,,,,,,,,,,8.090131149291992,,,,8.162345425486565,,,
0,872,1426.0,4763.0,1826.0,682651,3,4,4,2.0,1,3,320.0,1615.0,1564.0,1,CVT,2,T,2,2,1,132.0,35-50W,5,1550.0,2055.0,2,2869.0,2.728001663163304,,,,,,,4.373849775642157,,,,,,,,,,,,,,4.4398150603473185,,,,3.8472221663842596,,,
6,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,1,250.0,1550.0,1564.0,1,MT,2,T,2,2,1,118.0,35-50W,5,1550.0,1980.0,2,2869.0,0.03412483684718609,,,,,,,0.024485302940011024,,,,,,,,,,,,0.029499765112996106,,,,,,0.02936996830006441,,,
6,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,3,250.0,1550.0,1564.0,1,MT,2,T,2,2,1,118.0,35-50W,5,1550.0,1980.0,2,2869.0,0.018970395922660827,,,,,,,0.02834773689508438,,,,,,,,,,,,0.013547046333551407,,,,,,0.020288393050432205,,,
7,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,3,1,350.0,1710.0,1564.0,1,DCT,2,T,2,2,1,165.0,35-50W,5,1550.0,2120.0,2,2869.0,3.092728348970413,,,,,,,3.2213870921731003,,,,,,,,,,,,,,2.501711139678955,,,,2.9386088602741562,,,
7,872,1432.0,4818.0,1843.0,682651,3,4,4,2.0,3,1,370.0,1645.0,1566.0,1,DCT,2,T,2,2,1,185.0,35-50W,5,1549.0,2110.0,2,2908.0,4.767827738523483,,,,,,,5.978596463352442,,,,,,,,,,,,,,6.136189595460893,,,,5.627537932445605,,,
7,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,3,3,350.0,1710.0,1564.0,1,DCT,2,T,2,2,1,155.0,35-50W,5,1550.0,2120.0,2,2869.0,0.4271607321500778,,,,,,,1.54068527713418,,,,,,,,,,,,,,0.5418381296098232,,,,0.8365613796313603,,,
9,953,1476.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,300.0,1770.0,1597.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1582.0,2340.0,2,3079.0,39.58791108131409,,,,41.79012786924839,,,,,,,,,,,,,,,,,41.67795899048448,,,,41.01866598034899,,,
9,953,1476.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1800.0,1597.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1582.0,2350.0,2,3079.0,47.23906032167375,,,,49.089527423307295,,,,,,,,,,,,,,,,,46.64061635322869,,,,47.65640136606991,,,
5,953,1464.0,5012.0,1855.0,527809,3,4,4,1.8,2,3,310.0,1775.0,1580.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1599.0,2315.0,2,3014.0,0.16147923842072487,,,,0.19238427855074405,,,,,,,,,,,,,,,,,,,,,0.3761164234671741,0.9736704184114932,,
7,953,1464.0,5012.0,1855.0,527809,3,4,4,1.8,2,3,270.0,1740.0,1580.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1599.0,2280.0,2,3014.0,0.05018120527267456,,,,0.09273719787597656,,,,,,,,,,,,,,,,,,,,,0.22873843133449556,0.7005761206150055,,
7,953,1467.0,5026.0,1854.0,527809,3,4,4,1.8,2,3,310.0,1765.0,1579.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1596.0,2355.0,2,3014.0,0.558615954220295,,,,0.6730442905426025,,,,,,,,,,,,,,,,,,,,,0.792025275118649,1.3206107333302497,,
7,953,1477.0,5024.0,1854.0,527809,3,4,4,2.0,2,1,280.0,1750.0,1578.0,1,AT,2,T,2,4,1,125.0,35-50W,5,1594.0,2245.0,2,3014.0,1.6031005887687206,,,,0.6960298520326614,,,,,,,,,,,,,,,,,1.132515161037445,,,,1.1438818672796092,,,
7,953,1477.0,5024.0,1854.0,527809,3,4,4,2.0,2,1,300.0,1745.0,1578.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1594.0,2260.0,2,3014.0,1.995351372212172,,,,0.8810696551203727,,,,,,,,,,,,,,,,,2.6821289098262797,,,,1.8528499790529416,,,
7,953,1477.0,5024.0,1854.0,527809,3,4,4,2.0,2,1,350.0,1769.0,1578.0,1,AT,2,T,2,4,1,155.0,35-50W,5,1594.0,2310.0,2,3014.0,7.595917333960532,,,,4.991790328621863,,,,,,,,,,,,,,,,,6.120853618383408,,,,6.236187093655268,,,
7,953,1464.0,5012.0,1855.0,527809,3,6,4,3.0,2,3,300.0,1845.0,1580.0,1,AT,2,L,2,4,1,180.0,35-50W,5,1599.0,2385.0,2,3014.0,0.9152530612796546,,,,1.0491246311366558,,,,,,,,,,,,,,,,0.9944961871206759,,,,,0.9862912931789953,,,
7,953,1467.0,5026.0,1854.0,527809,3,6,4,3.0,2,3,300.0,1848.0,1579.0,1,AT,2,L,2,4,1,180.0,35-50W,5,1596.0,2420.0,2,3014.0,0.11111849963665008,,,,0.5898482924699784,,,,,,,,,,,,,,,,0.14179636180400848,,,,,0.28092105130354567,,,
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,2,1,400.0,1880.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2370.0,2,3014.0,0.031208467781543733,,,,0.08958549689501524,,,,,,,,,,,,,,,,0.09077585615217686,,,,,0.07052327360957861,,,
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,2,1,400.0,1880.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2410.0,2,3014.0,0.4533611583709717,,,,0.30762218933552504,,,,,,,,,,,,,,,,0.2901046647876501,,,,,0.3503626708313823,,,
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,3,1,400.0,1954.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2480.0,2,3014.0,0.02602221719920636,,,,0.02034150991588831,,,,,,,,,,,,,,,,0.025266623944044112,,,,,0.023876783686379594,,,
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,3,1,400.0,1955.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2480.0,2,3014.0,0.023419095650315285,,,,0.02034150991588831,,,,,,,,,,,,,,,,0.025266623944044112,,,,,0.0230090765034159,,,
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,3,1,400.0,1955.0,1578.0,1,AT,2,T,2,4,1,200.0,50-75W,5,1599.0,2480.0,2,3014.0,0.018746807761490344,,,,0.019529742039740085,,,,,,,,,,,,,,,,0.028198954761028287,,,,,0.022158501520752907,,,
9,953,1470.0,4925.0,1860.0,527809,3,4,4,2.0,2,1,300.0,1770.0,1597.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1590.0,2250.0,2,2939.0,4.153558488190174,,,,2.572158172428608,,,,,,,,,,,,,,,,,5.481165271103382,,,,4.0689606439073875,,,
9,953,1467.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,300.0,1770.0,1596.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1600.0,2305.0,2,3079.0,25.960347259044646,,,,25.001773519516,,,,,,,,,,,,,,,,,25.83298326730728,,,,25.59836801528931,,,
9,953,1470.0,4925.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1770.0,1597.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1590.0,2250.0,2,2939.0,5.1759070613980285,,,,5.46800595074892,,,,,,,,,,,,,,,,,5.710585106909275,,,,5.451499373018741,,,
9,953,1467.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1800.0,1596.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1600.0,2330.0,2,3079.0,72.48769329547879,,,,63.9622501373291,,,,,,,,,,,,,,,,,79.045530834198,,,,71.83182475566862,,,
9,953,1476.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1870.0,1597.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1582.0,2350.0,2,3079.0,11.23670629940927,,,,12.801386999487875,,,,,,,,,,,,,,,,,12.31241000071168,,,,12.116834433202941,,,
9,953,1476.0,4925.0,1860.0,527809,3,4,4,2.0,3,1,300.0,1800.0,1596.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1589.0,2315.0,2,2939.0,3.5735200242698197,,,,4.852515520006418,,,,,,,,,,,,,,,,,4.039501605331898,,,,4.155179049869378,,,
9,953,1482.0,5065.0,1860.0,527809,3,4,4,2.0,3,1,300.0,1870.0,1596.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1581.0,2410.0,2,3079.0,9.637656975388527,,,,10.207309163808825,,,,,,,,,,,,,,,,,7.798480128347872,,,,9.214482089181741,,,
9,953,1482.0,5065.0,1860.0,527809,3,6,4,3.0,3,1,400.0,1950.0,1596.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1581.0,2499.0,2,3079.0,2.4053582078963522,,,,4.04049284890294,,,,,,,,,,,,,,,,2.112696348577738,,,,,2.852849135125677,,,
5,450,1467.0,4544.0,1779.0,743957,3,4,2,1.5,1,1,141.0,1185.0,1538.0,1,MT,2,L,1,1,1,80.0,10-15W,5,1539.0,1620.0,2,2600.0,,,,,,,,,,,,,,,169.6391415405273,160.54700679779052,,,,164.52026470184327,,,,,,164.9021376800537,,,
