TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_lux,pre_sale_qty_537,pre_sale_qty_637,pre_sale_qty_953,pre_sale_qty_106,pre_sale_qty_872,pre_sale_qty_985,pre_sale_qty_783,pre_sale_qty_807,pre_sale_qty_813,pre_sale_qty_841,pre_sale_qty_814,pre_sale_qty_692,pre_sale_qty_836,pre_sale_qty_761,pre_sale_qty_638,pre_sale_qty_290,pre_sale_qty_304,pre_sale_qty_750,pre_sale_qty_SSmDp,pre_sale_qty_SmDpMT,pre_sale_qty_MDpMT,pre_sale_qty_MDpNotMT,pre_sale_qty_LDp
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1520.0,1525.0,1,AT,2,T,1,3,1,110.0,10-15W,5,1520.0,1895.0,1,2560.0,,,,,,,,,,,,,,,,62.21186596870422,,,,,,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1541.0,1525.0,1,AT,2,T,1,3,1,110.0,10-15W,5,1520.0,1941.0,1,2560.0,,,,,,,,,,,,,,,,33.17986508846283,,,,,,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,3,210.0,1520.0,1525.0,1,AT,2,T,1,3,1,110.0,10-15W,5,1520.0,1895.0,1,2560.0,,,,,,,,,,,,,,,,23.26743906773627,,,,,,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1870.0,1,2560.0,,,,,,,,,,,,,,,,10.482513742595913,,,,,13.041116925626993,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1910.0,1,2560.0,,,,,,,,,,,,,,,,30.180241334438325,,,,,28.037394716739648,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,8-10W,5,1520.0,1910.0,1,2560.0,,,,,,,,,,,,,,,,11.169239768981932,,,,,16.956330735012887,,,
6,638,1695.0,4365.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1541.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1941.0,1,2560.0,,,,,,,,,,,,,,,,18.87434999227524,,,,,12.495334955453872,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,3,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1910.0,1,2560.0,,,,,,,,,,,,,,,,18.828068010881548,,,,,33.19010244011879,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,3,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,8-10W,5,1520.0,1910.0,1,2560.0,,,,,,,,,,,,,,,,7.963299953565001,,,,,14.42613770097494,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,3,3,210.0,1575.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1990.0,1,2560.0,,,,,,,,,,,,,,,,1.4816828456521034,,,,,2.2679543732851744,,,
5,637,1490.0,4587.0,1825.0,924154,3,4,2,1.5,1,1,142.0,1255.0,1562.0,1,MT,2,L,1,1,1,85.0,10-15W,5,1548.0,1630.0,2,2687.0,,,321.8429164886474,,,,,,,,,,,,,,,,,,268.9393706512451,,,
6,637,1490.0,4587.0,1825.0,924154,3,4,2,1.5,1,1,142.0,1300.0,1562.0,1,AT,2,L,1,1,1,85.0,10-15W,5,1548.0,1675.0,2,2687.0,,,659.0863693237304,,,,,,,,,,,,,,,,,,,,,
6,68,1697.0,4748.0,1933.0,842246,2,4,1,1.8,1,1,245.0,1787.0,1641.0,1,DCT,2,T,1,2,1,130.0,10-15W,5,1642.0,2162.0,1,2850.0,,,,,,,,,,,,,,,,,,,,,,,151.3150070810318,
0,12,1707.0,4500.0,1834.0,619401,2,4,1,1.3,1,1,185.0,1505.0,1560.0,1,CVT,2,T,1,1,1,98.0,8-10W,5,1560.0,1880.0,1,2661.0,,,,,,,,,,,,,,,,,,,,138.68620273590088,,,,
5,12,1707.0,4500.0,1834.0,619401,2,4,1,1.8,1,1,170.0,1433.0,1560.0,1,MT,2,L,1,1,1,98.0,8-10W,5,1560.0,1808.0,1,2661.0,,,,,,,,,,,,,,,,,,,,,,117.19944107055665,,
6,831,1465.0,4720.0,1815.0,653436,3,4,3,1.8,1,1,176.0,1450.0,1579.0,1,AT,2,L,1,2,1,105.0,10-15W,5,1589.0,1860.0,2,2770.0,,,,,,,,,,,,,,,,,,,,,,,101.58747919023035,
7,872,1432.0,4818.0,1843.0,682651,3,4,4,2.0,1,1,320.0,1565.0,1566.0,1,DCT,2,T,2,2,1,140.0,35-50W,5,1549.0,2015.0,2,2908.0,141.72786578178406,,,,,218.34589693069458,,,,,,,,,,,,,,,,,38.74876287817955,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,1,250.0,1590.0,1564.0,1,CVT,2,T,2,2,1,118.0,25-35W,5,1550.0,2020.0,2,2869.0,3.517566135376692,,,,,1.8736160212755204,,,,,,,,,,,,,,,,,4.191551702469587,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,1,250.0,1590.0,1564.0,1,CVT,2,T,2,2,1,118.0,35-50W,5,1550.0,2020.0,2,2869.0,2.7752799675986166,,,,,1.4355439228564502,,,,,,,,,,,,,,,,,4.876583452224732,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,3,250.0,1590.0,1564.0,1,CVT,2,T,2,2,1,118.0,35-50W,5,1550.0,2020.0,2,2869.0,3.0760498094931243,,,,,1.908414134979248,,,,,,,,,,,,,,,,,5.333541104495525,
0,872,1426.0,4763.0,1826.0,682651,3,4,4,1.8,1,3,250.0,1610.0,1564.0,1,CVT,2,T,2,2,1,118.0,35-50W,5,1550.0,2045.0,2,2869.0,2.0650398139283057,,,,,1.0854849284142256,,,,,,,,,,,,,,,,,4.178560692369938,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,1,1,320.0,1600.0,1564.0,1,CVT,2,T,2,2,1,132.0,25-35W,5,1550.0,2020.0,2,2869.0,36.025713169053205,,,,,22.033694377839566,,,,,,,,,,,,,,,,,39.24488172546029,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,1,1,320.0,1600.0,1564.0,1,CVT,2,T,2,2,1,132.0,35-50W,5,1550.0,2020.0,2,2869.0,41.56033332504333,,,,,28.80144653826952,,,,,,,,,,,,,,,,,68.16214076042175,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,1,3,320.0,1600.0,1564.0,1,CVT,2,T,2,2,1,132.0,35-50W,5,1550.0,2020.0,2,2869.0,45.037244217619296,,,,,28.60944002136588,,,,,,,,,,,,,,,,,75.0960114955902,
0,872,1426.0,4763.0,1826.0,682651,3,4,4,2.0,1,3,320.0,1615.0,1564.0,1,CVT,2,T,2,2,1,132.0,35-50W,5,1550.0,2055.0,2,2869.0,19.889806076027455,,,,,13.653315694034099,,,,,,,,,,,,,,,,,35.372584020197394,
6,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,1,250.0,1550.0,1564.0,1,MT,2,T,2,2,1,118.0,35-50W,5,1550.0,1980.0,2,2869.0,0.827459528259933,,,,,0.0648737320676446,,,,,,,,,,,,,,,,0.09171789277344942,,
6,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,3,250.0,1550.0,1564.0,1,MT,2,T,2,2,1,118.0,35-50W,5,1550.0,1980.0,2,2869.0,0.15720039535313846,,,,,0.07971324365586042,,,,,,,,,,,,,,,,0.16489631097763774,,
7,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,3,1,350.0,1710.0,1564.0,1,DCT,2,T,2,2,1,165.0,35-50W,5,1550.0,2120.0,2,2869.0,5.047203574255108,,,,,3.1319645644724368,,,,,,,,,,,,,,,,,6.606822095811367,
7,872,1432.0,4818.0,1843.0,682651,3,4,4,2.0,3,1,370.0,1645.0,1566.0,1,DCT,2,T,2,2,1,185.0,35-50W,5,1549.0,2110.0,2,2908.0,5.752573428452015,,,,,7.143187616467476,,,,,,,,,,,,,,,,,1.5251226321607831,
7,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,3,3,350.0,1710.0,1564.0,1,DCT,2,T,2,2,1,155.0,35-50W,5,1550.0,2120.0,2,2869.0,2.268876619935036,,,,,1.0357264874130487,,,,,,,,,,,,,,,,,3.487740486711264,
9,953,1476.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,300.0,1770.0,1597.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1582.0,2340.0,2,3079.0,7.234718948528171,,,6.353849317282437,,,,,,,,,,,,,,,,,,,1.3485702813602984,
9,953,1476.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1800.0,1597.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1582.0,2350.0,2,3079.0,7.4344095033779745,,,7.536320082806051,,,,,,,,,,,,,,,,,,,1.1186392451263965,
5,953,1464.0,5012.0,1855.0,527809,3,4,4,1.8,2,3,310.0,1775.0,1580.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1599.0,2315.0,2,3014.0,3.7187853855639696,,,4.307945479899645,,,,,,,,,,,,,,,,,,,10.649417032003402,
7,953,1464.0,5012.0,1855.0,527809,3,4,4,1.8,2,3,270.0,1740.0,1580.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1599.0,2280.0,2,3014.0,1.93650069128722,,,2.177641726732254,,,,,,,,,,,,,,,,,,,5.945362050831318,
7,953,1467.0,5026.0,1854.0,527809,3,4,4,1.8,2,3,310.0,1765.0,1579.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1596.0,2355.0,2,3014.0,4.505521914586425,,,4.0305505080707364,,,,,,,,,,,,,,,,,,,11.087539565712213,
7,953,1477.0,5024.0,1854.0,527809,3,4,4,2.0,2,1,280.0,1750.0,1578.0,1,AT,2,T,2,4,1,125.0,35-50W,5,1594.0,2245.0,2,3014.0,4.062506261169911,,,1.7900757632404565,,,,,,,,,,,,,,,,,,,3.598242549598217,
7,953,1477.0,5024.0,1854.0,527809,3,4,4,2.0,2,1,300.0,1745.0,1578.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1594.0,2260.0,2,3014.0,7.725514214038849,,,4.735447476059198,,,,,,,,,,,,,,,,,,,9.117858614325524,
7,953,1477.0,5024.0,1854.0,527809,3,4,4,2.0,2,1,350.0,1769.0,1578.0,1,AT,2,T,2,4,1,155.0,35-50W,5,1594.0,2310.0,2,3014.0,22.319362839013337,,,14.634401689618823,,,,,,,,,,,,,,,,,,,20.59864407837391,
7,953,1464.0,5012.0,1855.0,527809,3,6,4,3.0,2,3,300.0,1845.0,1580.0,1,AT,2,L,2,4,1,180.0,35-50W,5,1599.0,2385.0,2,3014.0,6.328535016924143,,,5.046677209381014,,,,,,,,,,,,,,,,,,,,9.380087862908841
7,953,1467.0,5026.0,1854.0,527809,3,6,4,3.0,2,3,300.0,1848.0,1579.0,1,AT,2,L,2,4,1,180.0,35-50W,5,1596.0,2420.0,2,3014.0,1.53648262321949,,,0.8793686686642468,,,,,,,,,,,,,,,,,,,,1.992709907218814
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,2,1,400.0,1880.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2370.0,2,3014.0,0.1895783979445696,,,0.2055606774613261,,,,,,,,,,,,,,,,,,,,1.4500216206908223
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,2,1,400.0,1880.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2410.0,2,3014.0,0.1377532321214676,,,0.16741661049425602,,,,,,,,,,,,,,,,,,,,0.8957641027867794
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,3,1,400.0,1954.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2480.0,2,3014.0,0.3762770604342222,,,0.3019924505800009,,,,,,,,,,,,,,,,,,,,0.8778150188736618
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,3,1,400.0,1955.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2480.0,2,3014.0,0.38738622810691603,,,0.3091220366209745,,,,,,,,,,,,,,,,,,,,0.7419436777941882
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,3,1,400.0,1955.0,1578.0,1,AT,2,T,2,4,1,200.0,50-75W,5,1599.0,2480.0,2,3014.0,0.21968501333147286,,,0.18944736365228887,,,,,,,,,,,,,,,,,,,,0.14051707224920393
9,953,1470.0,4925.0,1860.0,527809,3,4,4,2.0,2,1,300.0,1770.0,1597.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1590.0,2250.0,2,2939.0,3.47066400796175,,,2.58950750656426,,,,,,,,,,,,,,,,,,,0.6411300089210272,
9,953,1467.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,300.0,1770.0,1596.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1600.0,2305.0,2,3079.0,30.384388093948363,,,32.542474786043165,,,,,,,,,,,,,,,,,,,9.362553962767123,
9,953,1470.0,4925.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1770.0,1597.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1590.0,2250.0,2,2939.0,4.7034226603806015,,,4.295448629558086,,,,,,,,,,,,,,,,,,,0.7565901468694208,
9,953,1467.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1800.0,1596.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1600.0,2330.0,2,3079.0,67.39540793895722,,,72.54727768182755,,,,,,,,,,,,,,,,,,,21.666174206733704,
9,953,1476.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1870.0,1597.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1582.0,2350.0,2,3079.0,3.227610457241535,,,2.5319360798224806,,,,,,,,,,,,,,,,,,,0.7282161767967046,
9,953,1476.0,4925.0,1860.0,527809,3,4,4,2.0,3,1,300.0,1800.0,1596.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1589.0,2315.0,2,2939.0,3.666963138207793,,,3.143394961059093,,,,,,,,,,,,,,,,,,,0.6598511894047261,
9,953,1482.0,5065.0,1860.0,527809,3,4,4,2.0,3,1,300.0,1870.0,1596.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1581.0,2410.0,2,3079.0,11.943063535988331,,,13.507773996591569,,,,,,,,,,,,,,,,,,,2.198832802176476,
9,953,1482.0,5065.0,1860.0,527809,3,6,4,3.0,3,1,400.0,1950.0,1596.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1581.0,2499.0,2,3079.0,2.363849791511893,,,3.1347909274697305,,,,,,,,,,,,,,,,,,,,0.3839015222340823
5,450,1467.0,4544.0,1779.0,743957,3,4,2,1.5,1,1,141.0,1185.0,1538.0,1,MT,2,L,1,1,1,80.0,10-15W,5,1539.0,1620.0,2,2600.0,,,,,,,,,,,,,,,,,,,,,152.43000520706175,,,
6,450,1467.0,4544.0,1779.0,743957,3,4,2,1.5,1,1,141.0,1225.0,1538.0,1,AT,2,L,1,1,1,80.0,10-15W,5,1539.0,1660.0,2,2600.0,,,,,,,,,,,,,,,,,,,,,,,,
0,692,1588.0,4295.0,1760.0,417803,2,4,5,1.5,1,1,147.0,1164.0,1520.0,1,CVT,2,L,1,3,1,91.0,10-15W,5,1535.0,1565.0,1,2620.0,,,,,,,,,,,,,38.45880170226097,,,,,,,,,,,
0,692,1588.0,4295.0,1760.0,417803,2,4,5,1.5,1,1,147.0,1157.0,1520.0,1,CVT,2,L,1,3,1,91.0,10-15W,5,1535.0,1555.0,1,2620.0,,,,,,,,,,,,,16.004329360723492,,,,,,,,,,,
5,692,1588.0,4295.0,1760.0,417803,2,4,5,1.5,1,1,147.0,1122.0,1520.0,1,MT,2,L,1,3,1,91.0,10-15W,5,1535.0,1520.0,1,2620.0,,,,,,,,,,,,,4.742879694998265,,,,,,,,4.4219806163012985,,,
6,872,1591.0,4398.0,1841.0,221795,2,4,4,1.4,1,1,250.0,1500.0,1547.0,1,DCT,2,T,2,1,1,110.0,25-35W,5,1555.0,2020.0,1,2603.0,134.30772411346436,,,,,175.12329471588134,,,,,,,,,,,,,,,,,,
7,872,1591.0,4398.0,1841.0,221795,2,4,4,2.0,1,1,320.0,1590.0,1547.0,1,DCT,2,T,2,1,1,132.0,25-35W,5,1555.0,2105.0,1,2603.0,35.343766469955455,,,,,48.80109031677246,,,,,,,,,,,,,,,,,18.868820123672485,
6,872,1589.0,4385.0,1831.0,221795,2,4,4,1.4,1,1,250.0,1520.0,1571.0,1,DCT,2,T,2,1,1,110.0,25-35W,5,1575.0,2000.0,1,2603.0,38.70662453651428,,,,,19.295303711891176,,,,,,,,,,,,,,,,,,
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,1,1,280.0,1560.0,1571.0,1,DCT,2,T,2,1,1,125.0,25-35W,5,1575.0,2040.0,1,2603.0,21.304660474061965,,,,,9.689195695519448,,,,,,,,,,,,,,,,,28.921892477273946,
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,1,3,280.0,1560.0,1571.0,1,DCT,2,T,2,1,1,125.0,25-35W,5,1575.0,2040.0,1,2603.0,15.35909209281206,,,,,9.173990495055914,,,,,,,,,,,,,,,,,29.10839976787567,
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,3,1,280.0,1670.0,1571.0,1,DCT,2,T,2,1,1,125.0,25-35W,5,1575.0,2150.0,1,2603.0,5.55290078163147,,,,,2.458594495728612,,,,,,,,,,,,,,,,,8.271057091504336,
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,3,1,280.0,1670.0,1571.0,1,DCT,2,T,2,1,1,125.0,35-50W,5,1575.0,2150.0,1,2603.0,4.4477672490477556,,,,,2.483247564360499,,,,,,,,,,,,,,,,,5.359782675802708,
7,872,1591.0,4398.0,1841.0,221795,2,4,4,2.0,3,1,320.0,1680.0,1547.0,1,DCT,2,T,2,1,1,132.0,25-35W,5,1555.0,2190.0,1,2603.0,4.426135739088059,,,,,3.6024528776109217,,,,,,,,,,,,,,,,,3.677945333719253,
7,872,1591.0,4398.0,1841.0,221795,2,4,4,2.0,3,1,350.0,1690.0,1547.0,1,DCT,2,T,2,1,1,162.0,25-35W,5,1555.0,2190.0,1,2603.0,2.714032102227211,,,,,4.212557558938862,,,,,,,,,,,,,,,,,1.0720343752205372,
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,3,3,280.0,1670.0,1571.0,1,DCT,2,T,2,1,1,125.0,25-35W,5,1575.0,2150.0,1,2603.0,6.737404855042696,,,,,3.981099804341793,,,,,,,,,,,,,,,,,14.295366870164873,
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,3,3,280.0,1680.0,1571.0,1,DCT,2,T,2,1,1,147.0,25-35W,5,1575.0,2160.0,1,2603.0,1.5784938856214286,,,,,0.34089877784252165,,,,,,,,,,,,,,,,,2.4700854548066853,
8,75,1426.0,4730.0,1824.0,649213,3,4,2,2.0,2,1,400.0,1600.0,1535.0,1,AT,2,T,2,2,1,200.0,25-35W,5,1578.0,1996.0,2,2860.0,66.262309551239,,,,,,,,,,,,,,,,,,,,,,48.53844968795777,
6,75,1421.0,4730.0,1824.0,649213,3,4,2,2.0,2,1,353.0,1600.0,1535.0,1,AT,2,T,2,2,1,164.0,25-35W,5,1578.0,1996.0,2,2860.0,16.215160152614118,,,,,,,,,,,,,,,,,,,,,,23.107759958505632,
6,75,1421.0,4730.0,1824.0,649213,3,4,2,2.0,2,1,400.0,1600.0,1535.0,1,AT,2,T,2,2,1,200.0,25-35W,5,1578.0,1996.0,2,2860.0,17.14228375211358,,,,,,,,,,,,,,,,,,,,,,16.50515103012323,
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,1,155.0,1204.0,1535.0,1,CVT,2,L,1,3,1,96.0,15-20W,5,1540.0,1770.0,1,2610.0,,91.82624083518982,,,,,,,,,,,,,,,,,,,,,,
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,1,155.0,1210.0,1535.0,1,CVT,2,L,1,3,1,96.0,15-20W,5,1540.0,1770.0,1,2610.0,,49.99658905416727,,,,,,,,,,,,,,,,,,,,,,
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,3,155.0,1204.0,1535.0,1,CVT,2,L,1,3,1,96.0,15-20W,5,1540.0,1770.0,1,2610.0,,21.611439499109984,,,,,,,,,,,,,,,,,,,,,,
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,1,169.0,1256.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,,37.55300785183906,,,,,,,,,,,,,,,,,,,,,42.22488609075546,
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,1,169.0,1302.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,,94.18857891082763,,,,,,,,,,,,,,,,,,,,,70.39390681266785,
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,3,169.0,1256.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,,14.160913376361131,,,,,,,,,,,,,,,,,,,,,30.0161411857605,
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,3,169.0,1302.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,,25.92838314652443,,,,,,,,,,,,,,,,,,,,,38.93131837844849,
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,3,1,169.0,1390.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1855.0,1,2610.0,,4.062108820155263,,,,,,,,,,,,,,,,,,,,,5.399193529188633,
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,3,3,169.0,1390.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1855.0,1,2610.0,,2.361630094870925,,,,,,,,,,,,,,,,,,,,,4.1288453169167045,
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,1,155.0,1200.0,1535.0,1,MT,2,L,1,3,1,96.0,10-15W,5,1540.0,1770.0,1,2610.0,,2.6960809603333478,,,,,,,,,,,,,,,,,,,3.5686245423555376,,,
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,1,155.0,1200.0,1535.0,1,MT,2,L,1,3,1,96.0,15-20W,5,1540.0,1770.0,1,2610.0,,3.677708129286766,,,,,,,,,,,,,,,,,,,3.733297660946846,,,
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,3,155.0,1200.0,1535.0,1,MT,2,L,1,3,1,96.0,15-20W,5,1540.0,1770.0,1,2610.0,,1.6264453137665986,,,,,,,,,,,,,,,,,,,1.2618153217434882,,,
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,1,169.0,1248.0,1535.0,1,MT,2,L,1,3,1,100.0,10-15W,5,1540.0,1770.0,1,2610.0,,1.7124952638149262,,,,,,,,,,,,,,,,,,,,1.6787841106206178,,
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,1,169.0,1248.0,1535.0,1,MT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,,3.753240255117416,,,,,,,,,,,,,,,,,,,,3.1942305600643164,,
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,3,169.0,1248.0,1535.0,1,MT,2,L,1,3,1,100.0,10-15W,5,1540.0,1770.0,1,2610.0,,1.2315439081937074,,,,,,,,,,,,,,,,,,,,1.5321066197007895,,
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,3,169.0,1248.0,1535.0,1,MT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,,2.283015742301941,,,,,,,,,,,,,,,,,,,,3.6153689825534814,,
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,1,132.0,1060.0,1463.0,1,MT,2,L,1,3,1,66.0,10-15W,5,1456.0,1540.0,2,2470.0,,,,,,,,,,,,,,,,,,,29.94892674446106,,30.767727861404424,,,
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,1,132.0,1110.0,1463.0,1,AT,2,L,1,3,1,66.0,10-15W,5,1456.0,1590.0,2,2470.0,,,,,,,,,,,,,,,,,,,94.48022801399229,,,,,
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,1,155.0,1120.0,1463.0,1,AT,2,L,1,3,1,81.0,10-15W,5,1456.0,1600.0,2,2470.0,,,,,,,,,,,,,,,,,,,167.71329236984252,,,,,
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,1,132.0,1092.0,1463.0,1,MT,2,L,1,3,1,63.0,10-15W,5,1456.0,1572.0,2,2470.0,,,,,,,,,,,,,,,,,,,8.045942314192652,,8.128899845704437,,,
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,1,132.0,1060.0,1463.0,1,MT,2,L,1,3,1,66.0,5-8W,5,1456.0,1540.0,2,2470.0,,,,,,,,,,,,,,,,,,,19.264992898702623,,19.502681180238728,,,
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,3,132.0,1092.0,1463.0,1,MT,2,L,1,3,1,63.0,10-15W,5,1456.0,1572.0,2,2470.0,,,,,,,,,,,,,,,,,,,18.32430231571197,,15.975717616081235,,,
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,1,155.0,1075.0,1463.0,1,MT,2,L,1,3,1,81.0,10-15W,5,1456.0,1555.0,2,2470.0,,,,,,,,,,,,,,,,,,,6.944400084018708,,5.217284199595452,,,
5,750,1486.0,3987.0,1705.0,914348,2,4,4,1.6,1,1,155.0,1100.0,1463.0,1,MT,2,L,1,3,1,81.0,10-15W,5,1456.0,1510.0,2,2470.0,,,,,,,,,,,,,,,,,,,0.7493336152285337,,0.6945724681019783,,,
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,3,155.0,1090.0,1463.0,1,MT,2,L,1,3,1,77.0,10-15W,5,1456.0,1570.0,2,2470.0,,,,,,,,,,,,,,,,,,,2.5099938600510363,,2.6772412261366845,,,
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,3,155.0,1092.0,1463.0,1,MT,2,L,1,3,1,77.0,10-15W,5,1456.0,1572.0,2,2470.0,,,,,,,,,,,,,,,,,,,4.40137203514576,,3.380168454349041,,,
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,3,155.0,1095.0,1463.0,1,MT,2,L,1,3,1,77.0,10-15W,5,1456.0,1575.0,2,2470.0,,,,,,,,,,,,,,,,,,,1.6353164538741112,,2.140070173442364,,,
5,750,1486.0,3987.0,1705.0,914348,2,4,4,1.6,1,3,155.0,1105.0,1463.0,1,MT,2,L,1,3,1,77.0,10-15W,5,1456.0,1515.0,2,2470.0,,,,,,,,,,,,,,,,,,,2.409562643915415,,2.3907160140573978,,,
6,750,1486.0,3987.0,1705.0,914348,2,4,4,1.4,1,1,132.0,1100.0,1463.0,1,AT,2,L,1,3,1,66.0,10-15W,5,1456.0,1510.0,2,2470.0,,,,,,,,,,,,,,,,,,,2.635575561672449,,,,,
