TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_lux,pre_sale_qty_537,pre_sale_qty_497,pre_sale_qty_637,pre_sale_qty_953,pre_sale_qty_106,pre_sale_qty_12,pre_sale_qty_872,pre_sale_qty_923,pre_sale_qty_75,pre_sale_qty_985,pre_sale_qty_841,pre_sale_qty_813,pre_sale_qty_783,pre_sale_qty_450,pre_sale_qty_SmDpMT,pre_sale_qty_SmDpNotMT,pre_sale_qty_SsmDpMT,pre_sale_qty_SsmDpNotMT,pre_sale_qty_MDpMT,pre_sale_qty_MDpNotMT,pre_sale_qty_LDpNotMT,pre_sale_quantity
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,1,155.0,1204.0,1535.0,1,CVT,2,L,1,3,1,96.0,15-20W,5,1540.0,1770.0,1,2610.0,,187.28066020965576,,,,,,,,,,,,,,,177.6626666641236,,,,189.89925815582282,,184.94752834320073
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,1,155.0,1210.0,1535.0,1,CVT,2,L,1,3,1,96.0,15-20W,5,1540.0,1770.0,1,2610.0,,7.745142929255962,,,,,,,,,,,,,,,26.94076451122761,,,,14.869977715313434,,16.518628385265668
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,3,155.0,1204.0,1535.0,1,CVT,2,L,1,3,1,96.0,15-20W,5,1540.0,1770.0,1,2610.0,,2.491986660957336,,,,,,,,,,,,,,,1.8139086985588075,,,,1.899895280003548,,2.0685968798398973
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,1,169.0,1256.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,,12.998282921314239,,,,,,,,,,,,,,,,,,,12.557069154977796,,12.777676038146017
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,1,169.0,1302.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,,76.63241651535034,,,,,,,,,,,,,,,,,,,73.7097688293457,,75.17109267234802
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,3,169.0,1256.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,,1.2828084948658942,,,,,,,,,,,,,,,,,,,1.4424668261408806,,1.3626376605033874
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,3,169.0,1302.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,,3.1273967874050133,,,,,,,,,,,,,,,,,,,3.2090902310609817,,3.1682435092329975
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,3,1,169.0,1390.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1855.0,1,2610.0,,0.4238601389527321,,,,,,,,,,,,,,,,,,,0.13365391105413438,,0.27875702500343325
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,3,3,169.0,1390.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1855.0,1,2610.0,,0.3237278027832508,,,,,,,,,,,,,,,,,,,0.18812823802232745,,0.2559280204027891
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,1,155.0,1200.0,1535.0,1,MT,2,L,1,3,1,96.0,10-15W,5,1540.0,1770.0,1,2610.0,,1.1880664360523223,,,,,,,,,,,,,,0.6876585906744004,,,,1.043071206510067,,,0.9729320777455964
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,1,155.0,1200.0,1535.0,1,MT,2,L,1,3,1,96.0,15-20W,5,1540.0,1770.0,1,2610.0,,5.186060687303543,,,,,,,,,,,,,,5.843863152265548,,,,5.342915931046009,,,5.4576132568717
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,3,155.0,1200.0,1535.0,1,MT,2,L,1,3,1,96.0,15-20W,5,1540.0,1770.0,1,2610.0,,0.14922666400671006,,,,,,,,,,,,,,0.17491779670119287,,,,0.1875516636669636,,,0.17056537479162218
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,1,169.0,1248.0,1535.0,1,MT,2,L,1,3,1,100.0,10-15W,5,1540.0,1770.0,1,2610.0,,0.13034958973526956,,,,,,,,,,,,,,,,,,0.2705583396553993,,,0.2004539646953344
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,1,169.0,1248.0,1535.0,1,MT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,,2.982297423183918,,,,,,,,,,,,,,,,,,2.943703090697527,,,2.9630002569407226
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,3,169.0,1248.0,1535.0,1,MT,2,L,1,3,1,100.0,10-15W,5,1540.0,1770.0,1,2610.0,,0.06513904213905335,,,,,,,,,,,,,,,,,,0.14142132610082625,,,0.10328018411993982
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,3,169.0,1248.0,1535.0,1,MT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,,0.1879680059850216,,,,,,,,,,,,,,,,,,0.5085271207988262,,,0.3482475633919239
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,1,132.0,1060.0,1463.0,1,MT,2,L,1,3,1,66.0,10-15W,5,1456.0,1540.0,2,2470.0,,,,,,,,,,,,,,,,88.54652584075926,,,,,,,88.54652584075926
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,1,132.0,1110.0,1463.0,1,AT,2,L,1,3,1,66.0,10-15W,5,1456.0,1590.0,2,2470.0,,,,,,,,,,,,,,,,,296.5915622711182,,,,,,296.5915622711182
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,1,155.0,1120.0,1463.0,1,AT,2,L,1,3,1,81.0,10-15W,5,1456.0,1600.0,2,2470.0,,,,,,,,,,,,,,,,,,,,,195.19125007629398,,195.19125007629398
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,1,132.0,1092.0,1463.0,1,MT,2,L,1,3,1,63.0,10-15W,5,1456.0,1572.0,2,2470.0,,,,,,,,,,,,,,,,0.752728463113308,,,,,,,0.752728463113308
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,1,132.0,1060.0,1463.0,1,MT,2,L,1,3,1,66.0,5-8W,5,1456.0,1540.0,2,2470.0,,,,,,,,,,,,,,,,7.161403572559356,,,,,,,7.161403572559356
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,3,132.0,1092.0,1463.0,1,MT,2,L,1,3,1,63.0,10-15W,5,1456.0,1572.0,2,2470.0,,,,,,,,,,,,,,,,1.3542234501242638,,,,,,,1.3542234501242638
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,1,155.0,1075.0,1463.0,1,MT,2,L,1,3,1,81.0,10-15W,5,1456.0,1555.0,2,2470.0,,,,,,,,,,,,,,,,,,,,2.161902505159378,,,2.161902505159378
5,750,1486.0,3987.0,1705.0,914348,2,4,4,1.6,1,1,155.0,1100.0,1463.0,1,MT,2,L,1,3,1,81.0,10-15W,5,1456.0,1510.0,2,2470.0,,,,,,,,,,,,,,,,,,,,0.05965531133115291,,,0.05965531133115291
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,3,155.0,1090.0,1463.0,1,MT,2,L,1,3,1,77.0,10-15W,5,1456.0,1570.0,2,2470.0,,,,,,,,,,,,,,,,,,,,0.00663265287876129,,,0.00663265287876129
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,3,155.0,1092.0,1463.0,1,MT,2,L,1,3,1,77.0,10-15W,5,1456.0,1572.0,2,2470.0,,,,,,,,,,,,,,,,,,,,0.0,,,0.0
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,3,155.0,1095.0,1463.0,1,MT,2,L,1,3,1,77.0,10-15W,5,1456.0,1575.0,2,2470.0,,,,,,,,,,,,,,,,,,,,0.02664675056934357,,,0.02664675056934357
5,750,1486.0,3987.0,1705.0,914348,2,4,4,1.6,1,3,155.0,1105.0,1463.0,1,MT,2,L,1,3,1,77.0,10-15W,5,1456.0,1515.0,2,2470.0,,,,,,,,,,,,,,,,,,,,0.043039930313825615,,,0.043039930313825615
6,750,1486.0,3987.0,1705.0,914348,2,4,4,1.4,1,1,132.0,1100.0,1463.0,1,AT,2,L,1,3,1,66.0,10-15W,5,1456.0,1510.0,2,2470.0,,,,,,,,,,,,,,,,,0.8917047099769115,,,,,,0.8917047099769115
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,3,132.0,1122.0,1463.0,1,AT,2,L,1,3,1,63.0,10-15W,5,1456.0,1597.0,2,2470.0,,,,,,,,,,,,,,,,,2.389579292982817,,,,,,2.389579292982817
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,3,132.0,1122.0,1463.0,1,AT,2,L,1,3,1,63.0,10-15W,5,1456.0,1602.0,2,2470.0,,,,,,,,,,,,,,,,,2.1195150642097,,,,,,2.1195150642097
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,1,155.0,1130.0,1463.0,1,AT,2,L,1,3,1,77.0,10-15W,5,1456.0,1610.0,2,2470.0,,,,,,,,,,,,,,,,,,,,,1.0906910176575184,,1.0906910176575184
6,750,1486.0,3987.0,1705.0,914348,2,4,4,1.6,1,1,155.0,1145.0,1463.0,1,AT,2,L,1,3,1,77.0,10-15W,5,1456.0,1555.0,2,2470.0,,,,,,,,,,,,,,,,,,,,,0.058623536080122,,0.058623536080122
6,750,1486.0,3987.0,1705.0,914348,2,4,4,1.6,1,1,155.0,1135.0,1463.0,1,AT,2,L,1,3,1,81.0,10-15W,5,1456.0,1545.0,2,2470.0,,,,,,,,,,,,,,,,,,,,,5.015755009651183,,5.015755009651183
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,3,155.0,1130.0,1463.0,1,AT,2,L,1,3,1,77.0,10-15W,5,1456.0,1610.0,2,2470.0,,,,,,,,,,,,,,,,,,,,,2.1564699411392207,,2.1564699411392207
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,3,155.0,1135.0,1463.0,1,AT,2,L,1,3,1,77.0,10-15W,5,1456.0,1610.0,2,2470.0,,,,,,,,,,,,,,,,,,,,,1.000509303212166,,1.000509303212166
6,750,1486.0,3987.0,1705.0,914348,2,4,4,1.6,1,3,155.0,1145.0,1463.0,1,AT,2,L,1,3,1,77.0,10-15W,5,1456.0,1555.0,2,2470.0,,,,,,,,,,,,,,,,,,,,,0.5131505632400513,,0.5131505632400513
7,750,1487.0,3975.0,1682.0,914348,2,4,4,1.4,1,1,250.0,1207.0,1451.0,1,DCT,2,T,1,3,1,110.0,10-15W,5,1444.0,1652.0,2,2470.0,,,,,,,,,,,,,,,,,7.070487679839134,,,,,,7.070487679839134
7,750,1487.0,3975.0,1682.0,914348,2,4,4,1.4,1,1,250.0,1207.0,1451.0,1,DCT,2,T,1,3,1,110.0,15-20W,5,1444.0,1652.0,2,2470.0,,,,,,,,,,,,,,,,,0.9179297860711813,,,,,,0.9179297860711813
7,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,3,220.0,1215.0,1463.0,1,DCT,2,T,1,3,1,96.0,10-15W,5,1456.0,1660.0,2,2470.0,,,,,,,,,,,,,,,,,0.343974951505661,,,,,,0.343974951505661
5,750,1465.0,4176.0,1650.0,914348,3,4,4,1.4,1,3,130.0,1120.0,1435.0,1,MT,2,L,1,3,1,63.0,10-15W,5,1425.0,1495.0,2,2465.0,,,,,,,,,,,,,,,,0.22457949727773666,,,,,,,0.22457949727773666
5,750,1465.0,4200.0,1650.0,914348,3,4,4,1.4,1,3,130.0,1139.0,1435.0,1,MT,2,L,1,3,1,63.0,10-15W,5,1425.0,1514.0,2,2460.0,,,,,,,,,,,,,,,,0.04580280937254429,,,,,,,0.04580280937254429
5,750,1465.0,4176.0,1650.0,914348,3,4,4,1.6,1,3,155.0,1155.0,1435.0,1,MT,2,L,1,3,1,77.0,10-15W,5,1425.0,1530.0,2,2465.0,,,,,,,,,,,,,,,,,,,,0.15408827528357505,,,0.15408827528357505
6,750,1465.0,4176.0,1650.0,914348,3,4,4,1.4,1,3,130.0,1167.0,1435.0,1,AT,2,L,1,3,1,63.0,10-15W,5,1425.0,1542.0,2,2465.0,,,,,,,,,,,,,,,,,0.482229515761137,,,,,,0.482229515761137
6,750,1465.0,4176.0,1650.0,914348,3,4,4,1.6,1,3,155.0,1185.0,1435.0,1,AT,2,L,1,3,1,77.0,10-15W,5,1425.0,1560.0,2,2465.0,,,,,,,,,,,,,,,,,,,,,0.5987134385108948,,0.5987134385108948
0,537,1505.0,4664.0,1750.0,854079,3,4,5,1.8,1,1,169.0,1275.0,1500.0,1,CVT,2,L,1,1,1,100.0,10-15W,5,1485.0,1685.0,2,2650.0,,204.59201501846317,,,,,,,,,,,,,,,,,,,214.9523351097107,,209.77217506408692
5,537,1505.0,4650.0,1750.0,854079,3,4,5,1.8,1,1,172.0,1275.0,1500.0,1,AT,2,L,1,1,1,102.0,10-15W,5,1485.0,1650.0,2,2650.0,,11.007580269873142,,,,,,,,,,,,,,,,,,,14.06175176203251,,12.534666015952828
5,537,1505.0,4650.0,1750.0,854079,3,4,5,1.8,1,3,172.0,1275.0,1500.0,1,AT,2,L,1,1,1,102.0,10-15W,5,1485.0,1650.0,2,2650.0,,26.335928272008896,,,,,,,,,,,,,,,,,,,18.15542305469513,,22.245675663352014
5,537,1505.0,4664.0,1750.0,854079,3,4,5,1.8,1,1,169.0,1251.0,1500.0,1,MT,2,L,1,1,1,100.0,10-15W,5,1485.0,1665.0,2,2650.0,,11.585197970867155,,,,,,,,,,,,,,,,,,12.84154259443283,,,12.213370282649995
5,537,1505.0,4650.0,1750.0,854079,3,4,5,1.8,1,1,172.0,1240.0,1500.0,1,MT,2,L,1,1,1,102.0,10-15W,5,1485.0,1615.0,2,2650.0,,2.851783722788096,,,,,,,,,,,,,,,,,,2.437531067878008,,,2.644657395333052
5,537,1505.0,4650.0,1750.0,854079,3,4,5,1.8,1,3,172.0,1240.0,1500.0,1,MT,2,L,1,1,1,102.0,10-15W,5,1485.0,1615.0,2,2650.0,,4.4361045254766935,,,,,,,,,,,,,,,,,,4.3385913543403145,,,4.387347939908504
7,498,1464.0,4671.0,1835.0,861459,3,4,1,1.5,1,1,250.0,1270.0,1562.0,1,DCT,2,T,1,1,1,124.0,10-15W,5,1571.0,1720.0,2,2715.0,,,,,,,,,,,,,,,,,222.32994071960445,,,,217.5216841888428,,219.92581245422363
6,498,1464.0,4671.0,1835.0,861459,3,4,1,1.5,1,1,250.0,1260.0,1562.0,1,MT,2,T,1,1,1,124.0,10-15W,5,1571.0,1710.0,2,2715.0,,,,,,,,,,,,,,,,11.267833334207534,,,,18.99569046914577,,,15.131761901676652
7,498,1464.0,4671.0,1835.0,861459,3,3,1,1.0,1,1,170.0,1240.0,1562.0,1,DCT,2,T,1,1,1,92.0,10-15W,5,1571.0,1690.0,2,2715.0,,,,,,,,,,,,,,,,,,,8.616487582921984,,,,8.616487582921984
7,750,1425.0,4598.0,1826.0,350259,3,4,4,1.4,1,1,225.0,1325.0,1580.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1554.0,1825.0,2,2656.0,,,,,,,,,,,,,,,,,280.985184249878,,,,,,280.985184249878
7,750,1425.0,4598.0,1826.0,350259,3,4,4,1.4,1,1,250.0,1365.0,1580.0,1,DCT,2,T,1,1,1,110.0,15-20W,5,1554.0,1865.0,2,2656.0,,,,,,,,,,,,,,,,,290.5711293792725,,,,,,290.5711293792725
5,750,1425.0,4598.0,1826.0,350259,3,4,4,1.4,1,1,225.0,1300.0,1580.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1554.0,1800.0,2,2656.0,,,,,,,,,,,,,,,,2.7685110813379294,,,,,,,2.7685110813379294
5,750,1425.0,4598.0,1826.0,350259,3,4,4,1.4,1,1,250.0,1340.0,1580.0,1,MT,2,T,1,1,1,110.0,15-20W,5,1554.0,1840.0,2,2656.0,,,,,,,,,,,,,,,,2.9942998313903813,,,,,,,2.9942998313903813
7,750,1425.0,4598.0,1826.0,350259,3,4,4,1.8,1,1,300.0,1440.0,1580.0,1,DCT,2,T,1,1,1,132.0,15-20W,5,1554.0,1940.0,2,2656.0,,,,,,,,,,,,,,,,,,,,,1.1680829471349716,,1.1680829471349716
7,750,1425.0,4598.0,1826.0,350259,3,4,4,1.8,1,1,300.0,1445.0,1580.0,1,DCT,2,T,1,1,1,132.0,15-20W,5,1554.0,1945.0,2,2656.0,,,,,,,,,,,,,,,,,,,,,1.5177358695864678,,1.5177358695864678
7,750,1425.0,4610.0,1826.0,350259,3,4,4,2.0,1,1,350.0,1475.0,1580.0,1,DCT,2,T,1,1,1,162.0,15-20W,5,1554.0,1975.0,2,2656.0,,,,,,,,,,,,,,,,,,,,,0.2415929429233074,,0.2415929429233074
7,750,1425.0,4610.0,1826.0,350259,3,4,4,2.0,1,1,350.0,1475.0,1580.0,1,DCT,2,T,1,1,1,162.0,20-25W,5,1554.0,1975.0,2,2656.0,,,,,,,,,,,,,,,,,,,,,0.7641914677619934,,0.7641914677619934
6,761,1461.0,5018.0,1866.0,384924,3,4,2,2.0,1,1,350.0,1580.0,1599.0,1,AT,2,T,1,2,1,187.0,20-25W,5,1602.0,2060.0,2,2905.0,,,,,,,,,,,,,,,,,,,,,140.3324758720398,,140.3324758720398
7,761,1459.0,5018.0,1866.0,384924,3,4,2,1.5,1,1,252.0,1510.0,1599.0,1,DCT,2,T,1,2,1,120.0,20-25W,5,1602.0,1960.0,2,2905.0,,,,,,,,,,,,,,,,,530.921661529541,,,,489.5389714050293,,510.23031646728515
0,761,1459.0,5018.0,1866.0,384924,3,4,2,1.8,1,1,175.0,1610.0,1599.0,2,CVT,2,L,1,2,2,91.0,20-25W,5,1602.0,2050.0,2,2905.0,,,,,,,,,,,,,,,,,,,,,2.582378683239221,,2.582378683239221
6,761,1500.0,5005.0,1858.0,384924,3,4,2,2.0,1,1,296.0,1770.0,1580.0,1,AT,2,T,1,2,1,184.0,20-25W,5,1576.0,2190.0,2,2837.0,,,,,,,,,,,,,,,,,,,,,3.912648150324821,,3.912648150324821
6,761,1500.0,5005.0,1858.0,384924,3,4,2,2.0,1,1,296.0,1770.0,1580.0,1,AT,2,T,1,2,1,184.0,25-35W,5,1576.0,2190.0,2,2837.0,,,,,,,,,,,,,,,,,,,,,0.6091344362497328,,0.6091344362497328
6,761,1461.0,5018.0,1866.0,384924,3,4,2,2.0,1,1,350.0,1580.0,1599.0,1,AT,2,T,1,2,1,187.0,25-35W,5,1602.0,2060.0,2,2905.0,,,,,,,,,,,,,,,,,,,,,8.596585102081301,,8.596585102081301
6,761,1497.0,5000.0,1858.0,384924,3,4,2,2.0,1,3,350.0,1750.0,1565.0,1,AT,2,T,1,2,1,166.0,20-25W,5,1574.0,2170.0,2,2837.0,,,,,,,,,,,,,,,,,,,,,0.034069984778761865,,0.034069984778761865
6,761,1503.0,5000.0,1858.0,384924,3,4,2,2.0,1,3,350.0,1765.0,1565.0,1,AT,2,T,1,2,1,166.0,20-25W,5,1574.0,2185.0,2,2837.0,,,,,,,,,,,,,,,,,,,,,0.16584014058113095,,0.16584014058113095
6,761,1500.0,5005.0,1858.0,384924,3,4,2,2.0,1,3,296.0,1770.0,1580.0,1,AT,2,T,1,2,1,187.0,20-25W,5,1576.0,2190.0,2,2837.0,,,,,,,,,,,,,,,,,,,,,0.326338881701231,,0.326338881701231
6,761,1500.0,5005.0,1858.0,384924,3,4,2,2.4,1,1,240.0,1705.0,1580.0,1,AT,2,L,1,2,1,134.0,20-25W,5,1576.0,2125.0,2,2837.0,,,,,,,,,,,,,,,,,,,,,,6.44582010269165,6.44582010269165
6,761,1500.0,5005.0,1858.0,384924,3,4,2,2.4,1,1,240.0,1705.0,1580.0,1,AT,2,L,1,2,1,134.0,25-35W,5,1576.0,2125.0,2,2837.0,,,,,,,,,,,,,,,,,,,,,,6.9841410540044295,6.9841410540044295
6,761,1493.0,5000.0,1858.0,384924,3,4,2,2.4,1,3,240.0,1705.0,1565.0,1,AT,2,L,1,2,1,137.0,20-25W,5,1574.0,2125.0,2,2837.0,,,,,,,,,,,,,,,,,,,,,,12.001488456726074,12.001488456726074
6,761,1497.0,5000.0,1858.0,384924,3,4,2,2.4,1,3,240.0,1705.0,1565.0,1,AT,2,L,1,2,1,137.0,20-25W,5,1574.0,2125.0,2,2837.0,,,,,,,,,,,,,,,,,,,,,,5.575316457748413,5.575316457748413
6,761,1500.0,5005.0,1858.0,384924,3,4,2,2.4,1,3,240.0,1705.0,1580.0,1,AT,2,L,1,2,1,137.0,20-25W,5,1576.0,2125.0,2,2837.0,,,,,,,,,,,,,,,,,,,,,,2.4964337730407715,2.4964337730407715
6,761,1493.0,5000.0,1858.0,384924,3,4,2,2.4,1,3,240.0,1750.0,1565.0,2,AT,2,L,1,2,2,137.0,20-25W,5,1574.0,2162.0,2,2837.0,,,,,,,,,,,,,,,,,,,,,,0.2903319986537099,0.2903319986537099
6,761,1496.0,5005.0,1858.0,384924,3,4,2,2.4,1,3,240.0,1750.0,1580.0,2,AT,2,L,1,2,2,137.0,20-25W,5,1576.0,2142.0,2,2837.0,,,,,,,,,,,,,,,,,,,,,,0.025423324145376684,0.025423324145376684
6,761,1511.0,5005.0,1858.0,384924,3,6,2,3.0,1,1,296.0,1850.0,1578.0,1,AT,2,L,1,2,1,190.0,20-25W,5,1574.0,2270.0,2,2837.0,,,,,,,,,,,,,,,,,,,,,,0.046195292696356784,0.046195292696356784
6,761,1497.0,5000.0,1858.0,384924,3,6,2,3.0,1,3,296.0,1850.0,1565.0,1,AT,2,L,1,2,1,190.0,20-25W,5,1574.0,2270.0,2,2837.0,,,,,,,,,,,,,,,,,,,,,,0.008043034747242928,0.008043034747242928
6,761,1493.0,5000.0,1858.0,384924,3,6,2,3.0,1,3,296.0,1850.0,1565.0,1,AT,2,L,1,2,1,195.0,20-25W,5,1574.0,2270.0,2,2837.0,,,,,,,,,,,,,,,,,,,,,,0.013841194808483124,0.013841194808483124
6,761,1511.0,5005.0,1858.0,384924,3,6,2,3.0,1,3,296.0,1850.0,1578.0,1,AT,2,L,1,2,1,195.0,20-25W,5,1574.0,2270.0,2,2837.0,,,,,,,,,,,,,,,,,,,,,,0.08182481095194817,0.08182481095194817
6,783,1750.0,4705.0,1800.0,412240,2,4,1,1.5,2,1,230.0,1545.0,1495.0,1,MT,2,T,1,2,1,110.0,8-10W,7,1505.0,2070.0,1,2780.0,,,,,,,,,,,,,,54.51702579796314,,48.43257043838501,,,,49.530815089344976,,,50.82680377523104
5,783,1750.0,4680.0,1800.0,412240,2,4,1,1.6,2,1,150.0,1450.0,1495.0,1,MT,2,L,1,2,1,86.0,8-10W,7,1505.0,1975.0,1,2780.0,,,,,,,,,,,,,,129.24481447458268,,,,,,104.9482089984417,,,117.09651173651218
6,783,1750.0,4705.0,1800.0,412240,2,4,1,1.5,2,1,230.0,1575.0,1495.0,1,AT,2,T,1,2,1,110.0,8-10W,7,1505.0,2100.0,1,2780.0,,,,,,,,,,,,,,10.998259097933767,,,9.820485230684277,,,,9.026067157983778,,9.948270495533942
6,761,1461.0,4370.0,1809.0,186250,2,4,2,1.5,1,1,146.0,1280.0,1540.0,1,AT,2,L,1,1,1,84.0,10-15W,5,1562.0,1715.0,2,2662.0,,,,,,,,,,,,,,,,,178.09900634765626,,,,180.78693412780763,,179.44297023773194
6,783,1695.0,4650.0,1850.0,124140,2,4,1,1.5,1,1,230.0,1665.0,1565.0,1,AT,2,T,1,1,1,125.0,10-15W,5,1565.0,2050.0,1,2700.0,,,,,,,,,,,,,,124.1336251449585,,,129.79073344230653,,,,127.31377148151398,,127.079376689593
6,783,1695.0,4650.0,1850.0,124140,2,4,1,1.5,1,1,230.0,1626.0,1565.0,1,MT,2,T,1,1,1,125.0,10-15W,5,1565.0,2040.0,1,2700.0,,,,,,,,,,,,,,90.82787740707396,,102.30505607604981,,,,103.37046736717224,,,98.83446695009866
6,783,1695.0,4650.0,1850.0,124140,2,4,1,1.8,1,1,230.0,1665.0,1565.0,1,AT,2,T,1,1,1,130.0,10-15W,5,1565.0,2075.0,1,2700.0,,,,,,,,,,,,,,35.87811909198761,,,,,,,57.72810282707214,,46.803110959529874
6,783,1695.0,4650.0,1850.0,124140,2,4,1,1.8,1,3,230.0,1665.0,1565.0,1,AT,2,T,1,1,1,130.0,10-15W,5,1565.0,2075.0,1,2700.0,,,,,,,,,,,,,,11.357735530138015,,,,,,,10.847862060964108,,11.102798795551061
6,783,1695.0,4650.0,1850.0,124140,2,4,1,1.8,3,1,245.0,1771.0,1565.0,1,AT,2,T,1,1,1,130.0,10-15W,5,1565.0,2185.0,1,2700.0,,,,,,,,,,,,,,0.8156422127783298,,,,,,,0.6242794437706469,,0.7199608282744884
6,783,1695.0,4650.0,1850.0,124140,2,4,1,1.8,3,3,245.0,1771.0,1565.0,1,AT,2,T,1,1,1,130.0,10-15W,5,1565.0,2185.0,1,2700.0,,,,,,,,,,,,,,0.29040290772914884,,,,,,,0.12790212750434876,,0.2091525176167488
6,783,1695.0,4650.0,1850.0,124140,2,4,1,2.0,1,1,200.0,1640.0,1565.0,1,MT,2,L,1,1,1,116.0,10-15W,5,1565.0,2050.0,1,2700.0,,,,,,,,,,,,,,5.0053253173828125,,,,,,16.42021390914917,,,10.71276961326599
6,783,1695.0,4650.0,1850.0,124140,2,4,1,2.0,1,3,200.0,1640.0,1565.0,1,MT,2,L,1,1,1,116.0,10-15W,5,1565.0,2050.0,1,2700.0,,,,,,,,,,,,,,3.0638762140274047,,,,,,10.755476914048195,,,6.9096765640378
6,836,1445.0,4570.0,1775.0,786351,3,4,3,1.6,1,1,155.5,1275.0,1549.0,1,AT,2,L,1,1,1,93.8,10-15W,5,1562.0,1650.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,334.5661410522461,,334.5661410522461
6,836,1445.0,4570.0,1775.0,786351,3,4,3,1.6,1,1,155.5,1267.0,1549.0,1,AT,2,L,1,1,1,93.8,10-15W,5,1562.0,1642.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,20.383004350662233,,20.383004350662233
6,836,1445.0,4570.0,1775.0,786351,3,4,3,1.6,1,3,155.5,1267.0,1549.0,1,AT,2,L,1,1,1,93.8,10-15W,5,1562.0,1642.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,29.212921466827392,,29.212921466827392
6,836,1445.0,4570.0,1775.0,786351,3,4,3,1.8,1,3,175.0,1290.0,1551.0,1,AT,2,L,1,1,1,107.0,10-15W,5,1564.0,1665.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,0.0903841794282198,,0.0903841794282198
6,836,1445.0,4570.0,1775.0,786351,3,4,3,1.6,1,1,155.5,1233.0,1549.0,1,MT,2,L,1,1,1,93.8,10-15W,5,1562.0,1608.0,2,2700.0,,,,,,,,,,,,,,,,,,,,24.95548099517823,,,24.95548099517823
6,836,1445.0,4570.0,1775.0,786351,3,4,3,1.6,1,3,155.5,1233.0,1549.0,1,MT,2,L,1,1,1,93.8,10-15W,5,1562.0,1608.0,2,2700.0,,,,,,,,,,,,,,,,,,,,15.38383376121521,,,15.38383376121521
