TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_Full
6,831,1630.0,4270.0,1780.0,103507,2,4,3,2.0,3,1,192.0,1510.0,1557.0,1,AT,2,L,1,3,1,118.0,15-20W,5,1570.0,1930.0,1,2590.0,0.7371256682276726
6,831,1630.0,4270.0,1780.0,103507,2,4,3,2.0,3,3,192.0,1510.0,1557.0,1,AT,2,L,1,3,1,118.0,10-15W,5,1570.0,1930.0,1,2590.0,0.7131148755177855
6,831,1630.0,4270.0,1780.0,103507,2,4,3,2.0,3,3,192.0,1510.0,1557.0,1,AT,2,L,1,3,1,118.0,15-20W,5,1570.0,1930.0,1,2590.0,0.5489297048002482
6,831,1630.0,4270.0,1780.0,103507,2,4,3,1.6,1,1,150.7,1275.0,1557.0,1,MT,2,L,1,3,1,91.6,10-15W,5,1570.0,1720.0,1,2590.0,18.734765632636844
6,831,1630.0,4270.0,1780.0,103507,2,4,3,1.6,1,3,150.7,1275.0,1557.0,1,MT,2,L,1,3,1,91.6,10-15W,5,1570.0,1720.0,1,2590.0,12.581588597595694
7,831,1630.0,4270.0,1780.0,103507,2,4,3,1.6,1,1,250.0,1426.0,1557.0,1,DCT,2,T,1,3,1,117.7,10-15W,5,1570.0,1880.0,1,2590.0,11.66656942486763
7,831,1630.0,4270.0,1780.0,103507,2,4,3,1.6,1,1,250.0,1426.0,1557.0,1,DCT,2,T,1,3,1,117.7,15-20W,5,1570.0,1880.0,1,2590.0,6.88124566629529
7,831,1630.0,4270.0,1780.0,103507,2,4,3,1.6,1,3,250.0,1426.0,1557.0,1,DCT,2,T,1,3,1,117.7,10-15W,5,1570.0,1880.0,1,2590.0,6.470151731818914
7,831,1630.0,4270.0,1780.0,103507,2,4,3,1.6,1,3,250.0,1426.0,1557.0,1,DCT,2,T,1,3,1,117.7,15-20W,5,1570.0,1880.0,1,2590.0,3.5778457187861203
6,813,1458.0,4582.0,1795.0,289386,3,4,5,1.5,1,1,148.0,1286.0,1555.0,1,AT,2,L,1,1,1,86.0,10-15W,5,1560.0,1820.0,2,2700.0,249.71599922180172
6,813,1474.0,4461.0,1795.0,289386,2,4,5,1.5,1,1,148.0,1315.0,1555.0,1,AT,2,L,1,1,1,86.0,10-15W,5,1560.0,1820.0,2,2700.0,22.596872763633733
6,813,1474.0,4461.0,1795.0,289386,2,4,5,2.0,1,1,202.0,1359.0,1555.0,1,AT,2,L,1,1,1,116.0,10-15W,5,1560.0,1855.0,2,2700.0,7.756366453170776
6,813,1474.0,4461.0,1795.0,289386,2,4,5,2.0,1,3,202.0,1359.0,1555.0,1,AT,2,L,1,1,1,116.0,10-15W,5,1560.0,1855.0,2,2700.0,4.20737777300179
6,813,1474.0,4461.0,1795.0,289386,2,4,5,1.5,1,1,148.0,1266.0,1555.0,1,MT,2,L,1,1,1,86.0,10-15W,5,1560.0,1770.0,2,2700.0,3.8315420542284846
6,813,1458.0,4582.0,1795.0,289386,3,4,5,2.0,1,1,202.0,1343.0,1555.0,1,AT,2,L,1,1,1,116.0,10-15W,5,1560.0,1855.0,2,2700.0,10.62168261051178
6,813,1458.0,4582.0,1795.0,289386,3,4,5,2.0,1,3,202.0,1343.0,1555.0,1,AT,2,L,1,1,1,116.0,10-15W,5,1560.0,1855.0,2,2700.0,5.119049958586693
6,813,1458.0,4582.0,1795.0,289386,3,4,5,1.5,1,1,148.0,1259.0,1555.0,1,MT,2,L,1,1,1,86.0,10-15W,5,1560.0,1770.0,2,2700.0,42.90843903064728
0,692,1612.0,4384.0,1837.0,961362,2,4,5,2.0,1,1,200.0,1427.0,1585.0,1,CVT,2,L,1,1,1,110.0,15-20W,5,1581.0,1870.0,1,2646.0,23.108062636852264
0,692,1594.0,4384.0,1837.0,961362,2,4,5,1.2,1,1,165.0,1376.0,1585.0,1,CVT,2,T,1,1,1,86.0,10-15W,5,1581.0,1805.0,1,2646.0,1.3427620440162715
0,692,1594.0,4384.0,1837.0,961362,2,4,5,1.2,1,1,165.0,1376.0,1585.0,1,CVT,2,T,1,1,1,86.0,15-20W,5,1581.0,1805.0,1,2646.0,1.7248124122433364
0,692,1606.0,4315.0,1783.0,961362,2,4,5,2.0,1,1,198.0,1408.0,1540.0,1,CVT,2,L,1,1,1,106.0,15-20W,5,1545.0,1930.0,1,2630.0,2.6444411045406016
0,692,1606.0,4315.0,1783.0,961362,2,4,5,2.0,1,1,198.0,1436.0,1540.0,1,CVT,2,L,1,1,1,106.0,15-20W,5,1545.0,1930.0,1,2630.0,2.6551210141275083
0,692,1594.0,4384.0,1837.0,961362,2,4,5,2.0,1,1,200.0,1403.0,1585.0,1,CVT,2,L,1,1,1,110.0,15-20W,5,1581.0,1870.0,1,2646.0,22.54923916459084
0,692,1606.0,4315.0,1783.0,961362,2,4,5,2.0,1,3,198.0,1407.0,1540.0,1,CVT,2,L,1,1,1,106.0,15-20W,5,1545.0,1930.0,1,2630.0,2.860056866733357
0,692,1606.0,4315.0,1783.0,961362,2,4,5,2.0,1,3,198.0,1408.0,1540.0,1,CVT,2,L,1,1,1,106.0,15-20W,5,1545.0,1930.0,1,2630.0,2.888509345380589
0,692,1606.0,4315.0,1783.0,961362,2,4,5,2.0,1,3,198.0,1436.0,1540.0,1,CVT,2,L,1,1,1,106.0,15-20W,5,1545.0,1930.0,1,2630.0,2.9772885355260224
0,692,1606.0,4315.0,1783.0,961362,2,4,5,2.0,1,3,198.0,1446.0,1540.0,1,CVT,2,L,1,1,1,106.0,15-20W,5,1545.0,1930.0,1,2630.0,2.847401184318587
0,692,1606.0,4315.0,1783.0,961362,2,4,5,2.0,3,3,198.0,1515.0,1540.0,1,CVT,2,L,1,1,1,106.0,15-20W,5,1545.0,1960.0,1,2630.0,0.8907601102255285
5,692,1606.0,4315.0,1783.0,961362,2,4,5,1.6,1,3,154.0,1321.0,1540.0,1,MT,2,L,1,1,1,89.0,15-20W,5,1545.0,1820.0,1,2630.0,4.878421645499767
6,692,1594.0,4384.0,1837.0,961362,2,4,5,1.2,1,1,190.0,1358.0,1585.0,1,MT,2,T,1,1,1,86.0,10-15W,5,1581.0,1790.0,1,2646.0,0.6520015120878816
6,692,1606.0,4315.0,1783.0,961362,2,4,5,2.0,1,1,198.0,1376.0,1540.0,1,MT,2,L,1,1,1,106.0,15-20W,5,1545.0,1930.0,1,2630.0,1.3085661984328179
6,692,1606.0,4315.0,1783.0,961362,2,4,5,2.0,1,3,198.0,1383.0,1540.0,1,MT,2,L,1,1,1,106.0,15-20W,5,1545.0,1930.0,1,2630.0,1.9020065162610265
6,761,1466.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,146.0,1295.0,1540.0,1,AT,2,L,1,1,1,84.0,15-20W,5,1558.0,1745.0,2,2700.0,772.8473178100586
7,761,1471.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,250.0,1320.0,1540.0,1,DCT,2,T,1,1,1,119.0,15-20W,5,1558.0,1770.0,2,2700.0,90.77121397972107
6,761,1466.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,146.0,1295.0,1540.0,1,AT,2,L,1,1,1,84.0,10-15W,5,1558.0,1745.0,2,2700.0,378.16912910461434
6,761,1466.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,146.0,1260.0,1540.0,1,MT,2,L,1,1,1,84.0,10-15W,5,1558.0,1710.0,2,2700.0,51.27348274469376
6,761,1466.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,146.0,1260.0,1540.0,1,MT,2,L,1,1,1,84.0,15-20W,5,1558.0,1710.0,2,2700.0,106.99372052669527
7,761,1471.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,250.0,1345.0,1534.0,1,DCT,2,T,1,1,1,119.0,15-20W,5,1552.0,1770.0,2,2700.0,30.042392810583113
6,985,1488.0,4750.0,1820.0,472603,3,4,6,1.6,1,1,245.0,1415.0,1555.0,1,AT,2,T,1,1,1,123.0,10-15W,5,1550.0,1820.0,2,2730.0,37.46619747877121
10,985,1525.0,4680.0,1815.0,472603,3,4,6,2.0,1,3,200.0,1402.0,1522.0,1,MTAT,2,L,1,1,1,108.0,10-15W,5,1503.0,1818.0,2,2710.0,2.8607845473475755
4,985,1525.0,4688.0,1815.0,472603,3,4,6,1.6,1,1,150.0,1418.0,1522.0,1,AT,2,L,1,1,1,86.0,10-15W,5,1503.0,1845.0,2,2710.0,2.8270238063670696
4,985,1525.0,4680.0,1815.0,472603,3,4,6,1.6,1,3,142.0,1440.0,1522.0,1,AT,2,L,1,1,1,78.0,10-15W,5,1503.0,1845.0,2,2710.0,3.842177128903568
4,985,1525.0,4688.0,1815.0,472603,3,4,6,1.6,1,3,150.0,1418.0,1522.0,1,AT,2,L,1,1,1,86.0,10-15W,5,1503.0,1845.0,2,2710.0,3.738175362739712
4,985,1525.0,4680.0,1815.0,472603,3,4,6,2.0,1,3,200.0,1425.0,1522.0,1,AT,2,L,1,1,1,108.0,10-15W,5,1503.0,1865.0,2,2710.0,1.4059005142748355
5,985,1525.0,4688.0,1815.0,472603,3,4,6,1.6,1,1,150.0,1375.0,1522.0,1,MT,2,L,1,1,1,86.0,10-15W,5,1503.0,1816.0,2,2710.0,1.6334197300300002
5,985,1525.0,4680.0,1815.0,472603,3,4,6,1.6,1,3,142.0,1431.0,1522.0,1,MT,2,L,1,1,1,78.0,10-15W,5,1503.0,1816.0,2,2710.0,5.268444903511554
5,985,1525.0,4688.0,1815.0,472603,3,4,6,1.6,1,3,150.0,1375.0,1522.0,1,MT,2,L,1,1,1,86.0,10-15W,5,1503.0,1816.0,2,2710.0,2.231971269994974
5,985,1525.0,4688.0,1815.0,472603,3,4,6,1.6,1,3,150.0,1401.0,1522.0,1,MT,2,L,1,1,1,86.0,10-15W,5,1503.0,1816.0,2,2710.0,2.321525073498488
5,985,1488.0,4750.0,1820.0,472603,3,4,6,1.8,1,1,172.0,1315.0,1555.0,1,MT,2,L,1,1,1,102.0,10-15W,5,1550.0,1730.0,2,2730.0,6.907374572753906
5,985,1525.0,4688.0,1815.0,472603,3,4,6,2.0,1,1,200.0,1402.0,1522.0,1,MT,2,L,1,1,1,108.0,10-15W,5,1503.0,1818.0,2,2710.0,1.162081454396248
5,985,1525.0,4680.0,1815.0,472603,3,4,6,2.0,1,3,200.0,1402.0,1522.0,1,MT,2,L,1,1,1,108.0,10-15W,5,1503.0,1818.0,2,2710.0,1.442095847111195
5,985,1525.0,4688.0,1815.0,472603,3,4,6,2.0,1,3,200.0,1402.0,1522.0,1,MT,2,L,1,1,1,108.0,10-15W,5,1503.0,1818.0,2,2710.0,1.5376586884632706
6,985,1488.0,4750.0,1820.0,472603,3,3,6,1.2,1,1,230.0,1320.0,1555.0,1,AT,2,T,1,1,1,100.0,10-15W,5,1550.0,1769.0,2,2730.0,18.46367376923561
6,985,1488.0,4750.0,1820.0,472603,3,3,6,1.2,1,1,230.0,1320.0,1555.0,1,AT,2,T,1,1,1,100.0,15-20W,5,1550.0,1769.0,2,2730.0,15.636397451162338
6,985,1488.0,4750.0,1820.0,472603,3,4,6,1.6,1,1,245.0,1415.0,1555.0,1,AT,2,T,1,1,1,123.0,15-20W,5,1550.0,1820.0,2,2730.0,17.72067350357771
6,985,1488.0,4750.0,1820.0,472603,3,4,6,1.8,1,1,172.0,1370.0,1555.0,1,AT,2,L,1,1,1,102.0,10-15W,5,1550.0,1790.0,2,2730.0,38.78165083110333
6,985,1525.0,4688.0,1815.0,472603,3,4,6,2.0,1,1,200.0,1450.0,1522.0,1,AT,2,L,1,1,1,108.0,10-15W,5,1503.0,1865.0,2,2710.0,4.141112375743687
6,985,1525.0,4688.0,1815.0,472603,3,4,6,2.0,1,3,200.0,1450.0,1522.0,1,AT,2,L,1,1,1,108.0,10-15W,5,1503.0,1865.0,2,2710.0,4.782838599048555
4,498,1490.0,4579.0,1804.0,348641,3,4,1,1.5,1,1,135.0,1280.0,1548.0,1,AT,2,L,1,1,1,80.0,8-10W,5,1549.0,1655.0,2,2660.0,309.9585013580322
5,498,1490.0,4579.0,1804.0,348641,3,4,1,1.5,1,1,135.0,1235.0,1548.0,1,MT,2,L,1,1,1,80.0,8-10W,5,1549.0,1610.0,2,2660.0,105.70749374389648
7,498,1490.0,4579.0,1804.0,348641,3,4,1,1.4,1,1,235.0,1340.0,1548.0,1,DCT,2,T,1,1,1,115.0,10-15W,5,1549.0,1715.0,2,2660.0,3.1443622599542143
7,498,1490.0,4579.0,1804.0,348641,3,4,1,1.4,1,1,235.0,1340.0,1548.0,1,DCT,2,T,1,1,1,115.0,8-10W,5,1549.0,1715.0,2,2660.0,3.22262261107564
6,814,1446.0,4456.0,1803.0,437063,3,3,4,1.5,1,1,220.0,1409.0,1563.0,1,AT,2,T,2,1,1,100.0,20-25W,5,1565.0,1855.0,2,2670.0,39.74113313436508
6,814,1446.0,4456.0,1803.0,437063,3,3,4,1.5,1,1,220.0,1352.0,1563.0,1,AT,2,T,2,1,1,100.0,20-25W,5,1565.0,1855.0,2,2670.0,32.48288151144981
6,814,1446.0,4456.0,1803.0,437063,3,3,4,1.5,1,1,220.0,1380.0,1563.0,1,AT,2,T,2,1,1,100.0,20-25W,5,1565.0,1855.0,2,2670.0,39.16969895124436
8,814,1448.0,4456.0,1803.0,437063,3,4,4,2.0,1,1,280.0,1455.0,1559.0,1,AT,2,T,2,1,1,141.0,20-25W,5,1561.0,1950.0,2,2670.0,5.906659931242466
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1520.0,1525.0,1,AT,2,T,1,3,1,110.0,10-15W,5,1520.0,1895.0,1,2560.0,48.09133308887482
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1541.0,1525.0,1,AT,2,T,1,3,1,110.0,10-15W,5,1520.0,1941.0,1,2560.0,35.038753943443304
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,3,210.0,1520.0,1525.0,1,AT,2,T,1,3,1,110.0,10-15W,5,1520.0,1895.0,1,2560.0,25.870848875045773
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1870.0,1,2560.0,15.525455606877804
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1910.0,1,2560.0,25.00910273313523
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,8-10W,5,1520.0,1910.0,1,2560.0,17.279322494268413
6,638,1695.0,4365.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1541.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1941.0,1,2560.0,19.30349471569061
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,3,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1910.0,1,2560.0,19.864823650568727
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,3,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,8-10W,5,1520.0,1910.0,1,2560.0,10.589502252042294
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,3,3,210.0,1575.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1990.0,1,2560.0,2.7412849556654693
5,637,1490.0,4587.0,1825.0,924154,3,4,2,1.5,1,1,142.0,1255.0,1562.0,1,MT,2,L,1,1,1,85.0,10-15W,5,1548.0,1630.0,2,2687.0,286.1508584594726
6,637,1490.0,4587.0,1825.0,924154,3,4,2,1.5,1,1,142.0,1300.0,1562.0,1,AT,2,L,1,1,1,85.0,10-15W,5,1548.0,1675.0,2,2687.0,705.0184245300293
6,68,1697.0,4748.0,1933.0,842246,2,4,1,1.8,1,1,245.0,1787.0,1641.0,1,DCT,2,T,1,2,1,130.0,10-15W,5,1642.0,2162.0,1,2850.0,155.69892026662828
0,12,1707.0,4500.0,1834.0,619401,2,4,1,1.3,1,1,185.0,1505.0,1560.0,1,CVT,2,T,1,1,1,98.0,8-10W,5,1560.0,1880.0,1,2661.0,121.06080942153929
5,12,1707.0,4500.0,1834.0,619401,2,4,1,1.8,1,1,170.0,1433.0,1560.0,1,MT,2,L,1,1,1,98.0,8-10W,5,1560.0,1808.0,1,2661.0,110.26807223320007
6,831,1465.0,4720.0,1815.0,653436,3,4,3,1.8,1,1,176.0,1450.0,1579.0,1,AT,2,L,1,2,1,105.0,10-15W,5,1589.0,1860.0,2,2770.0,116.42461555629968
7,872,1432.0,4818.0,1843.0,682651,3,4,4,2.0,1,1,320.0,1565.0,1566.0,1,DCT,2,T,2,2,1,140.0,35-50W,5,1549.0,2015.0,2,2908.0,129.5380985927582
0,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,1,250.0,1590.0,1564.0,1,CVT,2,T,2,2,1,118.0,25-35W,5,1550.0,2020.0,2,2869.0,6.754418401122093
0,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,1,250.0,1590.0,1564.0,1,CVT,2,T,2,2,1,118.0,35-50W,5,1550.0,2020.0,2,2869.0,6.176345901191236
0,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,3,250.0,1590.0,1564.0,1,CVT,2,T,2,2,1,118.0,35-50W,5,1550.0,2020.0,2,2869.0,4.695802772566675
0,872,1426.0,4763.0,1826.0,682651,3,4,4,1.8,1,3,250.0,1610.0,1564.0,1,CVT,2,T,2,2,1,118.0,35-50W,5,1550.0,2045.0,2,2869.0,3.709410087391734
0,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,1,1,320.0,1600.0,1564.0,1,CVT,2,T,2,2,1,132.0,25-35W,5,1550.0,2020.0,2,2869.0,38.51433027047664
0,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,1,1,320.0,1600.0,1564.0,1,CVT,2,T,2,2,1,132.0,35-50W,5,1550.0,2020.0,2,2869.0,46.91666578814387
0,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,1,3,320.0,1600.0,1564.0,1,CVT,2,T,2,2,1,132.0,35-50W,5,1550.0,2020.0,2,2869.0,46.4676660938561
0,872,1426.0,4763.0,1826.0,682651,3,4,4,2.0,1,3,320.0,1615.0,1564.0,1,CVT,2,T,2,2,1,132.0,35-50W,5,1550.0,2055.0,2,2869.0,29.180154252499342
6,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,1,250.0,1550.0,1564.0,1,MT,2,T,2,2,1,118.0,35-50W,5,1550.0,1980.0,2,2869.0,0.9298192396759988
6,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,3,250.0,1550.0,1564.0,1,MT,2,T,2,2,1,118.0,35-50W,5,1550.0,1980.0,2,2869.0,0.5495478797703981
7,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,3,1,350.0,1710.0,1564.0,1,DCT,2,T,2,2,1,165.0,35-50W,5,1550.0,2120.0,2,2869.0,5.206777455583215
7,872,1432.0,4818.0,1843.0,682651,3,4,4,2.0,3,1,370.0,1645.0,1566.0,1,DCT,2,T,2,2,1,185.0,35-50W,5,1549.0,2110.0,2,2908.0,5.254604207873345
7,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,3,3,350.0,1710.0,1564.0,1,DCT,2,T,2,2,1,155.0,35-50W,5,1550.0,2120.0,2,2869.0,2.609683516249061
9,953,1476.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,300.0,1770.0,1597.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1582.0,2340.0,2,3079.0,7.966393323540688
9,953,1476.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1800.0,1597.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1582.0,2350.0,2,3079.0,7.0900622367486354
5,953,1464.0,5012.0,1855.0,527809,3,4,4,1.8,2,3,310.0,1775.0,1580.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1599.0,2315.0,2,3014.0,6.671240180600433
7,953,1464.0,5012.0,1855.0,527809,3,4,4,1.8,2,3,270.0,1740.0,1580.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1599.0,2280.0,2,3014.0,4.662117396984248
7,953,1467.0,5026.0,1854.0,527809,3,4,4,1.8,2,3,310.0,1765.0,1579.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1596.0,2355.0,2,3014.0,6.584325073808433
7,953,1477.0,5024.0,1854.0,527809,3,4,4,2.0,2,1,280.0,1750.0,1578.0,1,AT,2,T,2,4,1,125.0,35-50W,5,1594.0,2245.0,2,3014.0,5.180238803029059
7,953,1477.0,5024.0,1854.0,527809,3,4,4,2.0,2,1,300.0,1745.0,1578.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1594.0,2260.0,2,3014.0,7.997001028209925
7,953,1477.0,5024.0,1854.0,527809,3,4,4,2.0,2,1,350.0,1769.0,1578.0,1,AT,2,T,2,4,1,155.0,35-50W,5,1594.0,2310.0,2,3014.0,17.510122362300752
7,953,1464.0,5012.0,1855.0,527809,3,6,4,3.0,2,3,300.0,1845.0,1580.0,1,AT,2,L,2,4,1,180.0,35-50W,5,1599.0,2385.0,2,3014.0,5.761813796553762
7,953,1467.0,5026.0,1854.0,527809,3,6,4,3.0,2,3,300.0,1848.0,1579.0,1,AT,2,L,2,4,1,180.0,35-50W,5,1596.0,2420.0,2,3014.0,2.092913074158132
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,2,1,400.0,1880.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2370.0,2,3014.0,0.5145940382964909
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,2,1,400.0,1880.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2410.0,2,3014.0,0.4644044009409845
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,3,1,400.0,1954.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2480.0,2,3014.0,0.36684107568115004
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,3,1,400.0,1955.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2480.0,2,3014.0,0.3604086076095701
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,3,1,400.0,1955.0,1578.0,1,AT,2,T,2,4,1,200.0,50-75W,5,1599.0,2480.0,2,3014.0,0.2371692753955722
9,953,1470.0,4925.0,1860.0,527809,3,4,4,2.0,2,1,300.0,1770.0,1597.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1590.0,2250.0,2,2939.0,4.457980798855424
9,953,1467.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,300.0,1770.0,1596.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1600.0,2305.0,2,3079.0,22.352683880329128
9,953,1470.0,4925.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1770.0,1597.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1590.0,2250.0,2,2939.0,5.287083049342036
9,953,1467.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1800.0,1596.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1600.0,2330.0,2,3079.0,52.995342652797696
9,953,1476.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1870.0,1597.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1582.0,2350.0,2,3079.0,4.257641554810107
9,953,1476.0,4925.0,1860.0,527809,3,4,4,2.0,3,1,300.0,1800.0,1596.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1589.0,2315.0,2,2939.0,3.8997513476014136
9,953,1482.0,5065.0,1860.0,527809,3,4,4,2.0,3,1,300.0,1870.0,1596.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1581.0,2410.0,2,3079.0,9.290228107571602
9,953,1482.0,5065.0,1860.0,527809,3,6,4,3.0,3,1,400.0,1950.0,1596.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1581.0,2499.0,2,3079.0,2.3862027379870416
5,450,1467.0,4544.0,1779.0,743957,3,4,2,1.5,1,1,141.0,1185.0,1538.0,1,MT,2,L,1,1,1,80.0,10-15W,5,1539.0,1620.0,2,2600.0,157.23427982330318
6,450,1467.0,4544.0,1779.0,743957,3,4,2,1.5,1,1,141.0,1225.0,1538.0,1,AT,2,L,1,1,1,80.0,10-15W,5,1539.0,1660.0,2,2600.0,426.0986983489991
0,692,1588.0,4295.0,1760.0,417803,2,4,5,1.5,1,1,147.0,1164.0,1520.0,1,CVT,2,L,1,3,1,91.0,10-15W,5,1535.0,1565.0,1,2620.0,33.57195712804794
0,692,1588.0,4295.0,1760.0,417803,2,4,5,1.5,1,1,147.0,1157.0,1520.0,1,CVT,2,L,1,3,1,91.0,10-15W,5,1535.0,1555.0,1,2620.0,22.825096365213394
5,692,1588.0,4295.0,1760.0,417803,2,4,5,1.5,1,1,147.0,1122.0,1520.0,1,MT,2,L,1,3,1,91.0,10-15W,5,1535.0,1520.0,1,2620.0,5.20557350806892
6,872,1591.0,4398.0,1841.0,221795,2,4,4,1.4,1,1,250.0,1500.0,1547.0,1,DCT,2,T,2,1,1,110.0,25-35W,5,1555.0,2020.0,1,2603.0,112.46645289421082
7,872,1591.0,4398.0,1841.0,221795,2,4,4,2.0,1,1,320.0,1590.0,1547.0,1,DCT,2,T,2,1,1,132.0,25-35W,5,1555.0,2105.0,1,2603.0,33.988600177764894
6,872,1589.0,4385.0,1831.0,221795,2,4,4,1.4,1,1,250.0,1520.0,1571.0,1,DCT,2,T,2,1,1,110.0,25-35W,5,1575.0,2000.0,1,2603.0,47.98022780418396
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,1,1,280.0,1560.0,1571.0,1,DCT,2,T,2,1,1,125.0,25-35W,5,1575.0,2040.0,1,2603.0,22.32465888619423
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,1,3,280.0,1560.0,1571.0,1,DCT,2,T,2,1,1,125.0,25-35W,5,1575.0,2040.0,1,2603.0,18.439616266340014
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,3,1,280.0,1670.0,1571.0,1,DCT,2,T,2,1,1,125.0,25-35W,5,1575.0,2150.0,1,2603.0,7.0083065731823435
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,3,1,280.0,1670.0,1571.0,1,DCT,2,T,2,1,1,125.0,35-50W,5,1575.0,2150.0,1,2603.0,5.810624047741294
7,872,1591.0,4398.0,1841.0,221795,2,4,4,2.0,3,1,320.0,1680.0,1547.0,1,DCT,2,T,2,1,1,132.0,25-35W,5,1555.0,2190.0,1,2603.0,5.249163896143436
7,872,1591.0,4398.0,1841.0,221795,2,4,4,2.0,3,1,350.0,1690.0,1547.0,1,DCT,2,T,2,1,1,162.0,25-35W,5,1555.0,2190.0,1,2603.0,3.0257750348746777
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,3,3,280.0,1670.0,1571.0,1,DCT,2,T,2,1,1,125.0,25-35W,5,1575.0,2150.0,1,2603.0,6.933593953698874
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,3,3,280.0,1680.0,1571.0,1,DCT,2,T,2,1,1,147.0,25-35W,5,1575.0,2160.0,1,2603.0,2.2441863951087
8,75,1426.0,4730.0,1824.0,649213,3,4,2,2.0,2,1,400.0,1600.0,1535.0,1,AT,2,T,2,2,1,200.0,25-35W,5,1578.0,1996.0,2,2860.0,60.619072380065916
