TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_Full,pre_sale_quantity
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1870.0,1,2560.0,12.438221003450453,12.438221003450453
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1910.0,1,2560.0,35.12386471509934,35.12386471509934
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,8-10W,5,1520.0,1910.0,1,2560.0,12.553409684896467,12.553409684896467
6,638,1695.0,4365.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1541.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1941.0,1,2560.0,13.342411334514615,13.342411334514615
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,3,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1910.0,1,2560.0,35.192256449460984,35.192256449460984
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,3,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,8-10W,5,1520.0,1910.0,1,2560.0,9.12382720425725,9.12382720425725
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,3,3,210.0,1575.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1990.0,1,2560.0,0.9311699501425028,0.9311699501425028
5,637,1490.0,4587.0,1825.0,924154,3,4,2,1.5,1,1,142.0,1255.0,1562.0,1,MT,2,L,1,1,1,85.0,10-15W,5,1548.0,1630.0,2,2687.0,283.6725675201416,283.6725675201416
6,637,1490.0,4587.0,1825.0,924154,3,4,2,1.5,1,1,142.0,1300.0,1562.0,1,AT,2,L,1,1,1,85.0,10-15W,5,1548.0,1675.0,2,2687.0,796.951573638916,796.951573638916
6,68,1697.0,4748.0,1933.0,842246,2,4,1,1.8,1,1,245.0,1787.0,1641.0,1,DCT,2,T,1,2,1,130.0,10-15W,5,1642.0,2162.0,1,2850.0,158.23009159088136,158.23009159088136
0,12,1707.0,4500.0,1834.0,619401,2,4,1,1.3,1,1,185.0,1505.0,1560.0,1,CVT,2,T,1,1,1,98.0,8-10W,5,1560.0,1880.0,1,2661.0,132.42988929748535,132.42988929748535
5,12,1707.0,4500.0,1834.0,619401,2,4,1,1.8,1,1,170.0,1433.0,1560.0,1,MT,2,L,1,1,1,98.0,8-10W,5,1560.0,1808.0,1,2661.0,123.8411635017395,123.8411635017395
6,831,1465.0,4720.0,1815.0,653436,3,4,3,1.8,1,1,176.0,1450.0,1579.0,1,AT,2,L,1,2,1,105.0,10-15W,5,1589.0,1860.0,2,2770.0,129.24349866911768,129.24349866911768
7,872,1432.0,4818.0,1843.0,682651,3,4,4,2.0,1,1,320.0,1565.0,1566.0,1,DCT,2,T,2,2,1,140.0,35-50W,5,1549.0,2015.0,2,2908.0,33.93399186551571,33.93399186551571
0,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,1,250.0,1590.0,1564.0,1,CVT,2,T,2,2,1,118.0,25-35W,5,1550.0,2020.0,2,2869.0,4.68311702631414,4.68311702631414
0,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,1,250.0,1590.0,1564.0,1,CVT,2,T,2,2,1,118.0,35-50W,5,1550.0,2020.0,2,2869.0,5.113744506537914,5.113744506537914
0,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,3,250.0,1590.0,1564.0,1,CVT,2,T,2,2,1,118.0,35-50W,5,1550.0,2020.0,2,2869.0,6.113734848499298,6.113734848499298
0,872,1426.0,4763.0,1826.0,682651,3,4,4,1.8,1,3,250.0,1610.0,1564.0,1,CVT,2,T,2,2,1,118.0,35-50W,5,1550.0,2045.0,2,2869.0,4.623881029933692,4.623881029933692
0,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,1,1,320.0,1600.0,1564.0,1,CVT,2,T,2,2,1,132.0,25-35W,5,1550.0,2020.0,2,2869.0,27.550193314254283,27.550193314254283
0,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,1,1,320.0,1600.0,1564.0,1,CVT,2,T,2,2,1,132.0,35-50W,5,1550.0,2020.0,2,2869.0,70.18100892320275,70.18100892320275
0,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,1,3,320.0,1600.0,1564.0,1,CVT,2,T,2,2,1,132.0,35-50W,5,1550.0,2020.0,2,2869.0,81.27951999008657,81.27951999008657
0,872,1426.0,4763.0,1826.0,682651,3,4,4,2.0,1,3,320.0,1615.0,1564.0,1,CVT,2,T,2,2,1,132.0,35-50W,5,1550.0,2055.0,2,2869.0,26.84575326576829,26.84575326576829
6,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,1,250.0,1550.0,1564.0,1,MT,2,T,2,2,1,118.0,35-50W,5,1550.0,1980.0,2,2869.0,0.3475009771808982,0.3475009771808982
6,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,3,250.0,1550.0,1564.0,1,MT,2,T,2,2,1,118.0,35-50W,5,1550.0,1980.0,2,2869.0,0.4182034191861749,0.4182034191861749
7,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,3,1,350.0,1710.0,1564.0,1,DCT,2,T,2,2,1,165.0,35-50W,5,1550.0,2120.0,2,2869.0,7.480289998352528,7.480289998352528
7,872,1432.0,4818.0,1843.0,682651,3,4,4,2.0,3,1,370.0,1645.0,1566.0,1,DCT,2,T,2,2,1,185.0,35-50W,5,1549.0,2110.0,2,2908.0,1.3532573936134578,1.3532573936134578
7,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,3,3,350.0,1710.0,1564.0,1,DCT,2,T,2,2,1,155.0,35-50W,5,1550.0,2120.0,2,2869.0,2.389296839162707,2.389296839162707
9,953,1476.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,300.0,1770.0,1597.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1582.0,2340.0,2,3079.0,1.4792979613505304,1.4792979613505304
9,953,1476.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1800.0,1597.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1582.0,2350.0,2,3079.0,0.8353327180631459,0.8353327180631459
5,953,1464.0,5012.0,1855.0,527809,3,4,4,1.8,2,3,310.0,1775.0,1580.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1599.0,2315.0,2,3014.0,9.427949232459069,9.427949232459069
7,953,1464.0,5012.0,1855.0,527809,3,4,4,1.8,2,3,270.0,1740.0,1580.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1599.0,2280.0,2,3014.0,6.300382060036062,6.300382060036062
7,953,1467.0,5026.0,1854.0,527809,3,4,4,1.8,2,3,310.0,1765.0,1579.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1596.0,2355.0,2,3014.0,12.070213499069213,12.070213499069213
7,953,1477.0,5024.0,1854.0,527809,3,4,4,2.0,2,1,280.0,1750.0,1578.0,1,AT,2,T,2,4,1,125.0,35-50W,5,1594.0,2245.0,2,3014.0,4.731244223117828,4.731244223117828
7,953,1477.0,5024.0,1854.0,527809,3,4,4,2.0,2,1,300.0,1745.0,1578.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1594.0,2260.0,2,3014.0,8.937885375767944,8.937885375767944
7,953,1477.0,5024.0,1854.0,527809,3,4,4,2.0,2,1,350.0,1769.0,1578.0,1,AT,2,T,2,4,1,155.0,35-50W,5,1594.0,2310.0,2,3014.0,16.585187087059026,16.585187087059026
7,953,1464.0,5012.0,1855.0,527809,3,6,4,3.0,2,3,300.0,1845.0,1580.0,1,AT,2,L,2,4,1,180.0,35-50W,5,1599.0,2385.0,2,3014.0,9.352800026237963,9.352800026237963
7,953,1467.0,5026.0,1854.0,527809,3,6,4,3.0,2,3,300.0,1848.0,1579.0,1,AT,2,L,2,4,1,180.0,35-50W,5,1596.0,2420.0,2,3014.0,2.594560136646032,2.594560136646032
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,2,1,400.0,1880.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2370.0,2,3014.0,1.1658987933024765,1.1658987933024765
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,2,1,400.0,1880.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2410.0,2,3014.0,0.893484392799437,0.893484392799437
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,3,1,400.0,1954.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2480.0,2,3014.0,0.707177784703672,0.707177784703672
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,3,1,400.0,1955.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2480.0,2,3014.0,0.623958265222609,0.623958265222609
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,3,1,400.0,1955.0,1578.0,1,AT,2,T,2,4,1,200.0,50-75W,5,1599.0,2480.0,2,3014.0,0.19332815987989307,0.19332815987989307
9,953,1470.0,4925.0,1860.0,527809,3,4,4,2.0,2,1,300.0,1770.0,1597.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1590.0,2250.0,2,2939.0,1.4325184136256577,1.4325184136256577
9,953,1467.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,300.0,1770.0,1596.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1600.0,2305.0,2,3079.0,8.730523622334003,8.730523622334003
9,953,1470.0,4925.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1770.0,1597.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1590.0,2250.0,2,2939.0,1.1496181930229068,1.1496181930229068
9,953,1467.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1800.0,1596.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1600.0,2330.0,2,3079.0,21.42093087255955,21.42093087255955
9,953,1476.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1870.0,1597.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1582.0,2350.0,2,3079.0,0.6065621553175151,0.6065621553175151
9,953,1476.0,4925.0,1860.0,527809,3,4,4,2.0,3,1,300.0,1800.0,1596.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1589.0,2315.0,2,2939.0,0.6197912356629968,0.6197912356629968
9,953,1482.0,5065.0,1860.0,527809,3,4,4,2.0,3,1,300.0,1870.0,1596.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1581.0,2410.0,2,3079.0,1.3886162932030857,1.3886162932030857
9,953,1482.0,5065.0,1860.0,527809,3,6,4,3.0,3,1,400.0,1950.0,1596.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1581.0,2499.0,2,3079.0,0.4086337430775165,0.4086337430775165
5,450,1467.0,4544.0,1779.0,743957,3,4,2,1.5,1,1,141.0,1185.0,1538.0,1,MT,2,L,1,1,1,80.0,10-15W,5,1539.0,1620.0,2,2600.0,168.42460128784182,168.42460128784182
6,450,1467.0,4544.0,1779.0,743957,3,4,2,1.5,1,1,141.0,1225.0,1538.0,1,AT,2,L,1,1,1,80.0,10-15W,5,1539.0,1660.0,2,2600.0,516.3976011657714,516.3976011657714
0,692,1588.0,4295.0,1760.0,417803,2,4,5,1.5,1,1,147.0,1164.0,1520.0,1,CVT,2,L,1,3,1,91.0,10-15W,5,1535.0,1565.0,1,2620.0,30.260985823720695,30.260985823720695
0,692,1588.0,4295.0,1760.0,417803,2,4,5,1.5,1,1,147.0,1157.0,1520.0,1,CVT,2,L,1,3,1,91.0,10-15W,5,1535.0,1555.0,1,2620.0,15.42821731314063,15.42821731314063
5,692,1588.0,4295.0,1760.0,417803,2,4,5,1.5,1,1,147.0,1122.0,1520.0,1,MT,2,L,1,3,1,91.0,10-15W,5,1535.0,1520.0,1,2620.0,4.253952517621219,4.253952517621219
6,872,1591.0,4398.0,1841.0,221795,2,4,4,1.4,1,1,250.0,1500.0,1547.0,1,DCT,2,T,2,1,1,110.0,25-35W,5,1555.0,2020.0,1,2603.0,60.58929540634156,60.58929540634156
7,872,1591.0,4398.0,1841.0,221795,2,4,4,2.0,1,1,320.0,1590.0,1547.0,1,DCT,2,T,2,1,1,132.0,25-35W,5,1555.0,2105.0,1,2603.0,19.447105927467348,19.447105927467348
6,872,1589.0,4385.0,1831.0,221795,2,4,4,1.4,1,1,250.0,1520.0,1571.0,1,DCT,2,T,2,1,1,110.0,25-35W,5,1575.0,2000.0,1,2603.0,51.879356956481935,51.879356956481935
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,1,1,280.0,1560.0,1571.0,1,DCT,2,T,2,1,1,125.0,25-35W,5,1575.0,2040.0,1,2603.0,31.23196413040161,31.23196413040161
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,1,3,280.0,1560.0,1571.0,1,DCT,2,T,2,1,1,125.0,25-35W,5,1575.0,2040.0,1,2603.0,32.087336235046386,32.087336235046386
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,3,1,280.0,1670.0,1571.0,1,DCT,2,T,2,1,1,125.0,25-35W,5,1575.0,2150.0,1,2603.0,7.67946250140667,7.67946250140667
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,3,1,280.0,1670.0,1571.0,1,DCT,2,T,2,1,1,125.0,35-50W,5,1575.0,2150.0,1,2603.0,3.098976252526045,3.098976252526045
7,872,1591.0,4398.0,1841.0,221795,2,4,4,2.0,3,1,320.0,1680.0,1547.0,1,DCT,2,T,2,1,1,132.0,25-35W,5,1555.0,2190.0,1,2603.0,3.7431249704957015,3.7431249704957015
7,872,1591.0,4398.0,1841.0,221795,2,4,4,2.0,3,1,350.0,1690.0,1547.0,1,DCT,2,T,2,1,1,162.0,25-35W,5,1555.0,2190.0,1,2603.0,0.8527177090197802,0.8527177090197802
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,3,3,280.0,1670.0,1571.0,1,DCT,2,T,2,1,1,125.0,25-35W,5,1575.0,2150.0,1,2603.0,16.602279109954836,16.602279109954836
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,3,3,280.0,1680.0,1571.0,1,DCT,2,T,2,1,1,147.0,25-35W,5,1575.0,2160.0,1,2603.0,1.1288941158726808,1.1288941158726808
8,75,1426.0,4730.0,1824.0,649213,3,4,2,2.0,2,1,400.0,1600.0,1535.0,1,AT,2,T,2,2,1,200.0,25-35W,5,1578.0,1996.0,2,2860.0,50.091233220100406,50.091233220100406
6,75,1421.0,4730.0,1824.0,649213,3,4,2,2.0,2,1,353.0,1600.0,1535.0,1,AT,2,T,2,2,1,164.0,25-35W,5,1578.0,1996.0,2,2860.0,25.778421050310136,25.778421050310136
6,75,1421.0,4730.0,1824.0,649213,3,4,2,2.0,2,1,400.0,1600.0,1535.0,1,AT,2,T,2,2,1,200.0,25-35W,5,1578.0,1996.0,2,2860.0,8.827887327373027,8.827887327373027
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,1,155.0,1204.0,1535.0,1,CVT,2,L,1,3,1,96.0,15-20W,5,1540.0,1770.0,1,2610.0,86.84886359930039,86.84886359930039
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,1,155.0,1210.0,1535.0,1,CVT,2,L,1,3,1,96.0,15-20W,5,1540.0,1770.0,1,2610.0,37.71773153215647,37.71773153215647
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,3,155.0,1204.0,1535.0,1,CVT,2,L,1,3,1,96.0,15-20W,5,1540.0,1770.0,1,2610.0,20.985395287275317,20.985395287275317
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,1,169.0,1256.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,38.938296083807955,38.938296083807955
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,1,169.0,1302.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,82.07235902786255,82.07235902786255
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,3,169.0,1256.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,19.894764316678046,19.894764316678046
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,3,169.0,1302.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,33.43696164488792,33.43696164488792
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,3,1,169.0,1390.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1855.0,1,2610.0,1.9874293597042558,1.9874293597042558
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,3,3,169.0,1390.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1855.0,1,2610.0,2.5389618424326184,2.5389618424326184
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,1,155.0,1200.0,1535.0,1,MT,2,L,1,3,1,96.0,10-15W,5,1540.0,1770.0,1,2610.0,3.5401861594617365,3.5401861594617365
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,1,155.0,1200.0,1535.0,1,MT,2,L,1,3,1,96.0,15-20W,5,1540.0,1770.0,1,2610.0,4.573371601253748,4.573371601253748
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,3,155.0,1200.0,1535.0,1,MT,2,L,1,3,1,96.0,15-20W,5,1540.0,1770.0,1,2610.0,2.007544866427779,2.007544866427779
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,1,169.0,1248.0,1535.0,1,MT,2,L,1,3,1,100.0,10-15W,5,1540.0,1770.0,1,2610.0,1.7422501423954964,1.7422501423954964
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,1,169.0,1248.0,1535.0,1,MT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,3.7983846485614783,3.7983846485614783
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,3,169.0,1248.0,1535.0,1,MT,2,L,1,3,1,100.0,10-15W,5,1540.0,1770.0,1,2610.0,1.3043277785182,1.3043277785182
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,3,169.0,1248.0,1535.0,1,MT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,3.899512349665165,3.899512349665165
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,1,132.0,1060.0,1463.0,1,MT,2,L,1,3,1,66.0,10-15W,5,1456.0,1540.0,2,2470.0,35.44409080505371,35.44409080505371
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,1,132.0,1110.0,1463.0,1,AT,2,L,1,3,1,66.0,10-15W,5,1456.0,1590.0,2,2470.0,106.05933078765871,106.05933078765871
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,1,155.0,1120.0,1463.0,1,AT,2,L,1,3,1,81.0,10-15W,5,1456.0,1600.0,2,2470.0,186.08923080444336,186.08923080444336
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,1,132.0,1092.0,1463.0,1,MT,2,L,1,3,1,63.0,10-15W,5,1456.0,1572.0,2,2470.0,4.322494325861335,4.322494325861335
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,1,132.0,1060.0,1463.0,1,MT,2,L,1,3,1,66.0,5-8W,5,1456.0,1540.0,2,2470.0,14.15492629095912,14.15492629095912
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,3,132.0,1092.0,1463.0,1,MT,2,L,1,3,1,63.0,10-15W,5,1456.0,1572.0,2,2470.0,19.0352472448349,19.0352472448349
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,1,155.0,1075.0,1463.0,1,MT,2,L,1,3,1,81.0,10-15W,5,1456.0,1555.0,2,2470.0,5.539852950870991,5.539852950870991
5,750,1486.0,3987.0,1705.0,914348,2,4,4,1.6,1,1,155.0,1100.0,1463.0,1,MT,2,L,1,3,1,81.0,10-15W,5,1456.0,1510.0,2,2470.0,1.1357361048832535,1.1357361048832535
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,3,155.0,1090.0,1463.0,1,MT,2,L,1,3,1,77.0,10-15W,5,1456.0,1570.0,2,2470.0,2.6971048126369714,2.6971048126369714
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,3,155.0,1092.0,1463.0,1,MT,2,L,1,3,1,77.0,10-15W,5,1456.0,1572.0,2,2470.0,3.855834162533283,3.855834162533283
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,3,155.0,1095.0,1463.0,1,MT,2,L,1,3,1,77.0,10-15W,5,1456.0,1575.0,2,2470.0,2.369504518508911,2.369504518508911
5,750,1486.0,3987.0,1705.0,914348,2,4,4,1.6,1,3,155.0,1105.0,1463.0,1,MT,2,L,1,3,1,77.0,10-15W,5,1456.0,1515.0,2,2470.0,2.3213690200820567,2.3213690200820567
6,750,1486.0,3987.0,1705.0,914348,2,4,4,1.4,1,1,132.0,1100.0,1463.0,1,AT,2,L,1,3,1,66.0,10-15W,5,1456.0,1510.0,2,2470.0,0.5038432408124208,0.5038432408124208
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,3,132.0,1122.0,1463.0,1,AT,2,L,1,3,1,63.0,10-15W,5,1456.0,1597.0,2,2470.0,22.561638813614845,22.561638813614845
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,3,132.0,1122.0,1463.0,1,AT,2,L,1,3,1,63.0,10-15W,5,1456.0,1602.0,2,2470.0,10.642886333465576,10.642886333465576
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,1,155.0,1130.0,1463.0,1,AT,2,L,1,3,1,77.0,10-15W,5,1456.0,1610.0,2,2470.0,8.579860251322389,8.579860251322389
6,750,1486.0,3987.0,1705.0,914348,2,4,4,1.6,1,1,155.0,1145.0,1463.0,1,AT,2,L,1,3,1,77.0,10-15W,5,1456.0,1555.0,2,2470.0,3.1933323104679583,3.1933323104679583
6,750,1486.0,3987.0,1705.0,914348,2,4,4,1.6,1,1,155.0,1135.0,1463.0,1,AT,2,L,1,3,1,81.0,10-15W,5,1456.0,1545.0,2,2470.0,14.083064169883725,14.083064169883725
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,3,155.0,1130.0,1463.0,1,AT,2,L,1,3,1,77.0,10-15W,5,1456.0,1610.0,2,2470.0,39.44339356273413,39.44339356273413
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,3,155.0,1135.0,1463.0,1,AT,2,L,1,3,1,77.0,10-15W,5,1456.0,1610.0,2,2470.0,14.86878226697445,14.86878226697445
6,750,1486.0,3987.0,1705.0,914348,2,4,4,1.6,1,3,155.0,1145.0,1463.0,1,AT,2,L,1,3,1,77.0,10-15W,5,1456.0,1555.0,2,2470.0,13.346587850451467,13.346587850451467
7,750,1487.0,3975.0,1682.0,914348,2,4,4,1.4,1,1,250.0,1207.0,1451.0,1,DCT,2,T,1,3,1,110.0,10-15W,5,1444.0,1652.0,2,2470.0,2.6356253121048208,2.6356253121048208
7,750,1487.0,3975.0,1682.0,914348,2,4,4,1.4,1,1,250.0,1207.0,1451.0,1,DCT,2,T,1,3,1,110.0,15-20W,5,1444.0,1652.0,2,2470.0,0.6857951731234789,0.6857951731234789
7,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,3,220.0,1215.0,1463.0,1,DCT,2,T,1,3,1,96.0,10-15W,5,1456.0,1660.0,2,2470.0,3.5243378400802614,3.5243378400802614
5,750,1465.0,4176.0,1650.0,914348,3,4,4,1.4,1,3,130.0,1120.0,1435.0,1,MT,2,L,1,3,1,63.0,10-15W,5,1425.0,1495.0,2,2465.0,2.6487334937229754,2.6487334937229754
5,750,1465.0,4200.0,1650.0,914348,3,4,4,1.4,1,3,130.0,1139.0,1435.0,1,MT,2,L,1,3,1,63.0,10-15W,5,1425.0,1514.0,2,2460.0,0.9694464649260044,0.9694464649260044
5,750,1465.0,4176.0,1650.0,914348,3,4,4,1.6,1,3,155.0,1155.0,1435.0,1,MT,2,L,1,3,1,77.0,10-15W,5,1425.0,1530.0,2,2465.0,1.8002385010942816,1.8002385010942816
6,750,1465.0,4176.0,1650.0,914348,3,4,4,1.4,1,3,130.0,1167.0,1435.0,1,AT,2,L,1,3,1,63.0,10-15W,5,1425.0,1542.0,2,2465.0,0.6814212950319052,0.6814212950319052
6,750,1465.0,4176.0,1650.0,914348,3,4,4,1.6,1,3,155.0,1185.0,1435.0,1,AT,2,L,1,3,1,77.0,10-15W,5,1425.0,1560.0,2,2465.0,3.0970707507431507,3.0970707507431507
0,537,1505.0,4664.0,1750.0,854079,3,4,5,1.8,1,1,169.0,1275.0,1500.0,1,CVT,2,L,1,1,1,100.0,10-15W,5,1485.0,1685.0,2,2650.0,68.2328207731247,68.2328207731247
5,537,1505.0,4650.0,1750.0,854079,3,4,5,1.8,1,1,172.0,1275.0,1500.0,1,AT,2,L,1,1,1,102.0,10-15W,5,1485.0,1650.0,2,2650.0,56.39624105930329,56.39624105930329
5,537,1505.0,4650.0,1750.0,854079,3,4,5,1.8,1,3,172.0,1275.0,1500.0,1,AT,2,L,1,1,1,102.0,10-15W,5,1485.0,1650.0,2,2650.0,120.92866223335268,120.92866223335268
5,537,1505.0,4664.0,1750.0,854079,3,4,5,1.8,1,1,169.0,1251.0,1500.0,1,MT,2,L,1,1,1,100.0,10-15W,5,1485.0,1665.0,2,2650.0,6.2974990481138216,6.2974990481138216
5,537,1505.0,4650.0,1750.0,854079,3,4,5,1.8,1,1,172.0,1240.0,1500.0,1,MT,2,L,1,1,1,102.0,10-15W,5,1485.0,1615.0,2,2650.0,11.148532523959878,11.148532523959878
5,537,1505.0,4650.0,1750.0,854079,3,4,5,1.8,1,3,172.0,1240.0,1500.0,1,MT,2,L,1,1,1,102.0,10-15W,5,1485.0,1615.0,2,2650.0,24.233228158950805,24.233228158950805
7,498,1464.0,4671.0,1835.0,861459,3,4,1,1.5,1,1,250.0,1270.0,1562.0,1,DCT,2,T,1,1,1,124.0,10-15W,5,1571.0,1720.0,2,2715.0,184.02765914916992,184.02765914916992
6,498,1464.0,4671.0,1835.0,861459,3,4,1,1.5,1,1,250.0,1260.0,1562.0,1,MT,2,T,1,1,1,124.0,10-15W,5,1571.0,1710.0,2,2715.0,13.108961814641953,13.108961814641953
7,498,1464.0,4671.0,1835.0,861459,3,3,1,1.0,1,1,170.0,1240.0,1562.0,1,DCT,2,T,1,1,1,92.0,10-15W,5,1571.0,1690.0,2,2715.0,13.985761937499044,13.985761937499044
7,750,1425.0,4598.0,1826.0,350259,3,4,4,1.4,1,1,225.0,1325.0,1580.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1554.0,1825.0,2,2656.0,185.3371231842041,185.3371231842041
7,750,1425.0,4598.0,1826.0,350259,3,4,4,1.4,1,1,250.0,1365.0,1580.0,1,DCT,2,T,1,1,1,110.0,15-20W,5,1554.0,1865.0,2,2656.0,254.3655464363098,254.3655464363098
