TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_lux,pre_sale_qty_537,pre_sale_qty_637,pre_sale_qty_953,pre_sale_qty_106,pre_sale_qty_872,pre_sale_qty_985,pre_sale_qty_783,pre_sale_qty_807,pre_sale_qty_813,pre_sale_qty_841,pre_sale_qty_814,pre_sale_qty_692,pre_sale_qty_836,pre_sale_qty_761,pre_sale_qty_638,pre_sale_qty_290,pre_sale_qty_304,pre_sale_qty_750,pre_sale_qty_SSmDp,pre_sale_qty_LDp
0,692,1606.0,4315.0,1783.0,961362,2,4,5,2.0,1,3,198.0,1446.0,1540.0,1,CVT,2,L,1,1,1,106.0,15-20W,5,1545.0,1930.0,1,2630.0,,,,,,,,,,,,,2.003588312566281,,,,,,,,
0,692,1606.0,4315.0,1783.0,961362,2,4,5,2.0,3,3,198.0,1515.0,1540.0,1,CVT,2,L,1,1,1,106.0,15-20W,5,1545.0,1960.0,1,2630.0,,,,,,,,,,,,,0.3795793978869915,,,,,,,,
5,692,1606.0,4315.0,1783.0,961362,2,4,5,1.6,1,3,154.0,1321.0,1540.0,1,MT,2,L,1,1,1,89.0,15-20W,5,1545.0,1820.0,1,2630.0,,,,,,,,,,,,,4.353633577525616,,,,,,,,
6,692,1594.0,4384.0,1837.0,961362,2,4,5,1.2,1,1,190.0,1358.0,1585.0,1,MT,2,T,1,1,1,86.0,10-15W,5,1581.0,1790.0,1,2646.0,,,,,,,,,,,,,0.1181451576948166,,,,,,,0.14085658006370064,
6,692,1606.0,4315.0,1783.0,961362,2,4,5,2.0,1,1,198.0,1376.0,1540.0,1,MT,2,L,1,1,1,106.0,15-20W,5,1545.0,1930.0,1,2630.0,,,,,,,,,,,,,0.6620923000760377,,,,,,,,
6,692,1606.0,4315.0,1783.0,961362,2,4,5,2.0,1,3,198.0,1383.0,1540.0,1,MT,2,L,1,1,1,106.0,15-20W,5,1545.0,1930.0,1,2630.0,,,,,,,,,,,,,2.043843921646476,,,,,,,,
6,761,1466.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,146.0,1295.0,1540.0,1,AT,2,L,1,1,1,84.0,15-20W,5,1558.0,1745.0,2,2700.0,,,,,,,,,,,,,,,967.808839416504,,,,,,
7,761,1471.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,250.0,1320.0,1540.0,1,DCT,2,T,1,1,1,119.0,15-20W,5,1558.0,1770.0,2,2700.0,,,,,,,,,,,,,,,102.1673205947876,,,,,,
6,761,1466.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,146.0,1295.0,1540.0,1,AT,2,L,1,1,1,84.0,10-15W,5,1558.0,1745.0,2,2700.0,,,,,,,,,,,,,,,266.2990713882446,,,,,,
6,761,1466.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,146.0,1260.0,1540.0,1,MT,2,L,1,1,1,84.0,10-15W,5,1558.0,1710.0,2,2700.0,,,,,,,,,,,,,,,18.664882040023805,,,,,,
6,761,1466.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,146.0,1260.0,1540.0,1,MT,2,L,1,1,1,84.0,15-20W,5,1558.0,1710.0,2,2700.0,,,,,,,,,,,,,,,73.16117570400237,,,,,,
7,761,1471.0,4718.0,1802.0,206765,3,4,2,1.5,1,1,250.0,1345.0,1534.0,1,DCT,2,T,1,1,1,119.0,15-20W,5,1552.0,1770.0,2,2700.0,,,,,,,,,,,,,,,12.151679542958734,,,,,,
6,985,1488.0,4750.0,1820.0,472603,3,4,6,1.6,1,1,245.0,1415.0,1555.0,1,AT,2,T,1,1,1,123.0,10-15W,5,1550.0,1820.0,2,2730.0,,,,,,,71.49747009754181,,,,,,,,,,,,,,
10,985,1525.0,4680.0,1815.0,472603,3,4,6,2.0,1,3,200.0,1402.0,1522.0,1,MTAT,2,L,1,1,1,108.0,10-15W,5,1503.0,1818.0,2,2710.0,,,,,,,1.2053896565735343,,,,,,,,,,,,,,
4,985,1525.0,4688.0,1815.0,472603,3,4,6,1.6,1,1,150.0,1418.0,1522.0,1,AT,2,L,1,1,1,86.0,10-15W,5,1503.0,1845.0,2,2710.0,,,,,,,0.2150350207090378,,,,,,,,,,,,,,
4,985,1525.0,4680.0,1815.0,472603,3,4,6,1.6,1,3,142.0,1440.0,1522.0,1,AT,2,L,1,1,1,78.0,10-15W,5,1503.0,1845.0,2,2710.0,,,,,,,0.29676165074110034,,,,,,,,,,,,,,
4,985,1525.0,4688.0,1815.0,472603,3,4,6,1.6,1,3,150.0,1418.0,1522.0,1,AT,2,L,1,1,1,86.0,10-15W,5,1503.0,1845.0,2,2710.0,,,,,,,0.2761114673316479,,,,,,,,,,,,,,
4,985,1525.0,4680.0,1815.0,472603,3,4,6,2.0,1,3,200.0,1425.0,1522.0,1,AT,2,L,1,1,1,108.0,10-15W,5,1503.0,1865.0,2,2710.0,,,,,,,0.02215631440281868,,,,,,,,,,,,,,
5,985,1525.0,4688.0,1815.0,472603,3,4,6,1.6,1,1,150.0,1375.0,1522.0,1,MT,2,L,1,1,1,86.0,10-15W,5,1503.0,1816.0,2,2710.0,,,,,,,0.02000443205237389,,,,,,,,,,,,,,
5,985,1525.0,4680.0,1815.0,472603,3,4,6,1.6,1,3,142.0,1431.0,1522.0,1,MT,2,L,1,1,1,78.0,10-15W,5,1503.0,1816.0,2,2710.0,,,,,,,0.7568566319346428,,,,,,,,,,,,,,
5,985,1525.0,4688.0,1815.0,472603,3,4,6,1.6,1,3,150.0,1375.0,1522.0,1,MT,2,L,1,1,1,86.0,10-15W,5,1503.0,1816.0,2,2710.0,,,,,,,0.02832591712474823,,,,,,,,,,,,,,
5,985,1525.0,4688.0,1815.0,472603,3,4,6,1.6,1,3,150.0,1401.0,1522.0,1,MT,2,L,1,1,1,86.0,10-15W,5,1503.0,1816.0,2,2710.0,,,,,,,0.0,,,,,,,,,,,,,,
5,985,1488.0,4750.0,1820.0,472603,3,4,6,1.8,1,1,172.0,1315.0,1555.0,1,MT,2,L,1,1,1,102.0,10-15W,5,1550.0,1730.0,2,2730.0,,,,,,,3.3673600792884826,,,,,,,,,,,,,,
5,985,1525.0,4688.0,1815.0,472603,3,4,6,2.0,1,1,200.0,1402.0,1522.0,1,MT,2,L,1,1,1,108.0,10-15W,5,1503.0,1818.0,2,2710.0,,,,,,,0.05955412320792675,,,,,,,,,,,,,,
5,985,1525.0,4680.0,1815.0,472603,3,4,6,2.0,1,3,200.0,1402.0,1522.0,1,MT,2,L,1,1,1,108.0,10-15W,5,1503.0,1818.0,2,2710.0,,,,,,,0.06380273252725603,,,,,,,,,,,,,,
5,985,1525.0,4688.0,1815.0,472603,3,4,6,2.0,1,3,200.0,1402.0,1522.0,1,MT,2,L,1,1,1,108.0,10-15W,5,1503.0,1818.0,2,2710.0,,,,,,,0.16874257594347,,,,,,,,,,,,,,
6,985,1488.0,4750.0,1820.0,472603,3,3,6,1.2,1,1,230.0,1320.0,1555.0,1,AT,2,T,1,1,1,100.0,10-15W,5,1550.0,1769.0,2,2730.0,,,,,,,17.584517936706547,,,,,,,,,,,,,11.805573317110536,
6,985,1488.0,4750.0,1820.0,472603,3,3,6,1.2,1,1,230.0,1320.0,1555.0,1,AT,2,T,1,1,1,100.0,15-20W,5,1550.0,1769.0,2,2730.0,,,,,,,6.588789341449737,,,,,,,,,,,,,11.275455118119714,
6,985,1488.0,4750.0,1820.0,472603,3,4,6,1.6,1,1,245.0,1415.0,1555.0,1,AT,2,T,1,1,1,123.0,15-20W,5,1550.0,1820.0,2,2730.0,,,,,,,8.087558260560035,,,,,,,,,,,,,,
6,985,1488.0,4750.0,1820.0,472603,3,4,6,1.8,1,1,172.0,1370.0,1555.0,1,AT,2,L,1,1,1,102.0,10-15W,5,1550.0,1790.0,2,2730.0,,,,,,,29.886074368953704,,,,,,,,,,,,,,
6,985,1525.0,4688.0,1815.0,472603,3,4,6,2.0,1,1,200.0,1450.0,1522.0,1,AT,2,L,1,1,1,108.0,10-15W,5,1503.0,1865.0,2,2710.0,,,,,,,0.9602390240877868,,,,,,,,,,,,,,
6,985,1525.0,4688.0,1815.0,472603,3,4,6,2.0,1,3,200.0,1450.0,1522.0,1,AT,2,L,1,1,1,108.0,10-15W,5,1503.0,1865.0,2,2710.0,,,,,,,2.7933146657794707,,,,,,,,,,,,,,
4,498,1490.0,4579.0,1804.0,348641,3,4,1,1.5,1,1,135.0,1280.0,1548.0,1,AT,2,L,1,1,1,80.0,8-10W,5,1549.0,1655.0,2,2660.0,,,,,,,,,,,,,,,,,,,,,
5,498,1490.0,4579.0,1804.0,348641,3,4,1,1.5,1,1,135.0,1235.0,1548.0,1,MT,2,L,1,1,1,80.0,8-10W,5,1549.0,1610.0,2,2660.0,,,,,,,,,,,,,,,,,,,,,
7,498,1490.0,4579.0,1804.0,348641,3,4,1,1.4,1,1,235.0,1340.0,1548.0,1,DCT,2,T,1,1,1,115.0,10-15W,5,1549.0,1715.0,2,2660.0,,,,,,,,,,,,,,,,,,,,,
7,498,1490.0,4579.0,1804.0,348641,3,4,1,1.4,1,1,235.0,1340.0,1548.0,1,DCT,2,T,1,1,1,115.0,8-10W,5,1549.0,1715.0,2,2660.0,,,,,,,,,,,,,,,,,,,,,
6,814,1446.0,4456.0,1803.0,437063,3,3,4,1.5,1,1,220.0,1409.0,1563.0,1,AT,2,T,2,1,1,100.0,20-25W,5,1565.0,1855.0,2,2670.0,39.306288785934456,,,,,,,,,,,39.8861084651947,,,,,,,,,
6,814,1446.0,4456.0,1803.0,437063,3,3,4,1.5,1,1,220.0,1352.0,1563.0,1,AT,2,T,2,1,1,100.0,20-25W,5,1565.0,1855.0,2,2670.0,32.489652123451236,,,,,,,,,,,32.93988863348961,,,,,,,,,
6,814,1446.0,4456.0,1803.0,437063,3,3,4,1.5,1,1,220.0,1380.0,1563.0,1,AT,2,T,2,1,1,100.0,20-25W,5,1565.0,1855.0,2,2670.0,38.65593527793885,,,,,,,,,,,38.28980884075165,,,,,,,,,
8,814,1448.0,4456.0,1803.0,437063,3,4,4,2.0,1,1,280.0,1455.0,1559.0,1,AT,2,T,2,1,1,141.0,20-25W,5,1561.0,1950.0,2,2670.0,4.6992504036426554,,,,,,,,,,,4.479276924356818,,,,,,,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1520.0,1525.0,1,AT,2,T,1,3,1,110.0,10-15W,5,1520.0,1895.0,1,2560.0,,,,,,,,,,,,,,,,62.21186596870422,,,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1541.0,1525.0,1,AT,2,T,1,3,1,110.0,10-15W,5,1520.0,1941.0,1,2560.0,,,,,,,,,,,,,,,,33.17986508846283,,,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,3,210.0,1520.0,1525.0,1,AT,2,T,1,3,1,110.0,10-15W,5,1520.0,1895.0,1,2560.0,,,,,,,,,,,,,,,,23.26743906773627,,,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1870.0,1,2560.0,,,,,,,,,,,,,,,,10.482513742595913,,,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1910.0,1,2560.0,,,,,,,,,,,,,,,,30.180241334438325,,,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,8-10W,5,1520.0,1910.0,1,2560.0,,,,,,,,,,,,,,,,11.169239768981932,,,,,
6,638,1695.0,4365.0,1814.0,219195,2,4,1,1.5,1,1,210.0,1541.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1941.0,1,2560.0,,,,,,,,,,,,,,,,18.87434999227524,,,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,3,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1910.0,1,2560.0,,,,,,,,,,,,,,,,18.828068010881548,,,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,1,3,210.0,1495.0,1525.0,1,MT,2,T,1,3,1,110.0,8-10W,5,1520.0,1910.0,1,2560.0,,,,,,,,,,,,,,,,7.963299953565001,,,,,
6,638,1695.0,4335.0,1814.0,219195,2,4,1,1.5,3,3,210.0,1575.0,1525.0,1,MT,2,T,1,3,1,110.0,10-15W,5,1520.0,1990.0,1,2560.0,,,,,,,,,,,,,,,,1.4816828456521034,,,,,
5,637,1490.0,4587.0,1825.0,924154,3,4,2,1.5,1,1,142.0,1255.0,1562.0,1,MT,2,L,1,1,1,85.0,10-15W,5,1548.0,1630.0,2,2687.0,,,321.8429164886474,,,,,,,,,,,,,,,,,,
6,637,1490.0,4587.0,1825.0,924154,3,4,2,1.5,1,1,142.0,1300.0,1562.0,1,AT,2,L,1,1,1,85.0,10-15W,5,1548.0,1675.0,2,2687.0,,,659.0863693237304,,,,,,,,,,,,,,,,,,
6,68,1697.0,4748.0,1933.0,842246,2,4,1,1.8,1,1,245.0,1787.0,1641.0,1,DCT,2,T,1,2,1,130.0,10-15W,5,1642.0,2162.0,1,2850.0,,,,,,,,,,,,,,,,,,,,,
0,12,1707.0,4500.0,1834.0,619401,2,4,1,1.3,1,1,185.0,1505.0,1560.0,1,CVT,2,T,1,1,1,98.0,8-10W,5,1560.0,1880.0,1,2661.0,,,,,,,,,,,,,,,,,,,,130.94308811187744,
5,12,1707.0,4500.0,1834.0,619401,2,4,1,1.8,1,1,170.0,1433.0,1560.0,1,MT,2,L,1,1,1,98.0,8-10W,5,1560.0,1808.0,1,2661.0,,,,,,,,,,,,,,,,,,,,,
6,831,1465.0,4720.0,1815.0,653436,3,4,3,1.8,1,1,176.0,1450.0,1579.0,1,AT,2,L,1,2,1,105.0,10-15W,5,1589.0,1860.0,2,2770.0,,,,,,,,,,,,,,,,,,,,,
7,872,1432.0,4818.0,1843.0,682651,3,4,4,2.0,1,1,320.0,1565.0,1566.0,1,DCT,2,T,2,2,1,140.0,35-50W,5,1549.0,2015.0,2,2908.0,141.72786578178406,,,,,218.34589693069458,,,,,,,,,,,,,,,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,1,250.0,1590.0,1564.0,1,CVT,2,T,2,2,1,118.0,25-35W,5,1550.0,2020.0,2,2869.0,3.517566135376692,,,,,1.8736160212755204,,,,,,,,,,,,,,,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,1,250.0,1590.0,1564.0,1,CVT,2,T,2,2,1,118.0,35-50W,5,1550.0,2020.0,2,2869.0,2.7752799675986166,,,,,1.4355439228564502,,,,,,,,,,,,,,,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,3,250.0,1590.0,1564.0,1,CVT,2,T,2,2,1,118.0,35-50W,5,1550.0,2020.0,2,2869.0,3.0760498094931243,,,,,1.908414134979248,,,,,,,,,,,,,,,
0,872,1426.0,4763.0,1826.0,682651,3,4,4,1.8,1,3,250.0,1610.0,1564.0,1,CVT,2,T,2,2,1,118.0,35-50W,5,1550.0,2045.0,2,2869.0,2.0650398139283057,,,,,1.0854849284142256,,,,,,,,,,,,,,,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,1,1,320.0,1600.0,1564.0,1,CVT,2,T,2,2,1,132.0,25-35W,5,1550.0,2020.0,2,2869.0,36.025713169053205,,,,,22.033694377839566,,,,,,,,,,,,,,,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,1,1,320.0,1600.0,1564.0,1,CVT,2,T,2,2,1,132.0,35-50W,5,1550.0,2020.0,2,2869.0,41.56033332504333,,,,,28.80144653826952,,,,,,,,,,,,,,,
0,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,1,3,320.0,1600.0,1564.0,1,CVT,2,T,2,2,1,132.0,35-50W,5,1550.0,2020.0,2,2869.0,45.037244217619296,,,,,28.60944002136588,,,,,,,,,,,,,,,
0,872,1426.0,4763.0,1826.0,682651,3,4,4,2.0,1,3,320.0,1615.0,1564.0,1,CVT,2,T,2,2,1,132.0,35-50W,5,1550.0,2055.0,2,2869.0,19.889806076027455,,,,,13.653315694034099,,,,,,,,,,,,,,,
6,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,1,250.0,1550.0,1564.0,1,MT,2,T,2,2,1,118.0,35-50W,5,1550.0,1980.0,2,2869.0,0.827459528259933,,,,,0.0648737320676446,,,,,,,,,,,,,,,
6,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,3,250.0,1550.0,1564.0,1,MT,2,T,2,2,1,118.0,35-50W,5,1550.0,1980.0,2,2869.0,0.15720039535313846,,,,,0.07971324365586042,,,,,,,,,,,,,,,
7,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,3,1,350.0,1710.0,1564.0,1,DCT,2,T,2,2,1,165.0,35-50W,5,1550.0,2120.0,2,2869.0,5.047203574255108,,,,,3.1319645644724368,,,,,,,,,,,,,,,
7,872,1432.0,4818.0,1843.0,682651,3,4,4,2.0,3,1,370.0,1645.0,1566.0,1,DCT,2,T,2,2,1,185.0,35-50W,5,1549.0,2110.0,2,2908.0,5.752573428452015,,,,,7.143187616467476,,,,,,,,,,,,,,,
7,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,3,3,350.0,1710.0,1564.0,1,DCT,2,T,2,2,1,155.0,35-50W,5,1550.0,2120.0,2,2869.0,2.268876619935036,,,,,1.0357264874130487,,,,,,,,,,,,,,,
9,953,1476.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,300.0,1770.0,1597.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1582.0,2340.0,2,3079.0,7.234718948528171,,,6.353849317282437,,,,,,,,,,,,,,,,,
9,953,1476.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1800.0,1597.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1582.0,2350.0,2,3079.0,7.4344095033779745,,,7.536320082806051,,,,,,,,,,,,,,,,,
5,953,1464.0,5012.0,1855.0,527809,3,4,4,1.8,2,3,310.0,1775.0,1580.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1599.0,2315.0,2,3014.0,3.7187853855639696,,,4.307945479899645,,,,,,,,,,,,,,,,,
7,953,1464.0,5012.0,1855.0,527809,3,4,4,1.8,2,3,270.0,1740.0,1580.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1599.0,2280.0,2,3014.0,1.93650069128722,,,2.177641726732254,,,,,,,,,,,,,,,,,
7,953,1467.0,5026.0,1854.0,527809,3,4,4,1.8,2,3,310.0,1765.0,1579.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1596.0,2355.0,2,3014.0,4.505521914586425,,,4.0305505080707364,,,,,,,,,,,,,,,,,
7,953,1477.0,5024.0,1854.0,527809,3,4,4,2.0,2,1,280.0,1750.0,1578.0,1,AT,2,T,2,4,1,125.0,35-50W,5,1594.0,2245.0,2,3014.0,4.062506261169911,,,1.7900757632404565,,,,,,,,,,,,,,,,,
7,953,1477.0,5024.0,1854.0,527809,3,4,4,2.0,2,1,300.0,1745.0,1578.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1594.0,2260.0,2,3014.0,7.725514214038849,,,4.735447476059198,,,,,,,,,,,,,,,,,
7,953,1477.0,5024.0,1854.0,527809,3,4,4,2.0,2,1,350.0,1769.0,1578.0,1,AT,2,T,2,4,1,155.0,35-50W,5,1594.0,2310.0,2,3014.0,22.319362839013337,,,14.634401689618823,,,,,,,,,,,,,,,,,
7,953,1464.0,5012.0,1855.0,527809,3,6,4,3.0,2,3,300.0,1845.0,1580.0,1,AT,2,L,2,4,1,180.0,35-50W,5,1599.0,2385.0,2,3014.0,6.328535016924143,,,5.046677209381014,,,,,,,,,,,,,,,,,10.157419448494913
7,953,1467.0,5026.0,1854.0,527809,3,6,4,3.0,2,3,300.0,1848.0,1579.0,1,AT,2,L,2,4,1,180.0,35-50W,5,1596.0,2420.0,2,3014.0,1.53648262321949,,,0.8793686686642468,,,,,,,,,,,,,,,,,2.573441796824336
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,2,1,400.0,1880.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2370.0,2,3014.0,0.1895783979445696,,,0.2055606774613261,,,,,,,,,,,,,,,,,0.9275195187702776
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,2,1,400.0,1880.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2410.0,2,3014.0,0.1377532321214676,,,0.16741661049425602,,,,,,,,,,,,,,,,,0.6851566872373224
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,3,1,400.0,1954.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2480.0,2,3014.0,0.3762770604342222,,,0.3019924505800009,,,,,,,,,,,,,,,,,0.6977368912473321
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,3,1,400.0,1955.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2480.0,2,3014.0,0.38738622810691603,,,0.3091220366209745,,,,,,,,,,,,,,,,,0.6885885037481785
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,3,1,400.0,1955.0,1578.0,1,AT,2,T,2,4,1,200.0,50-75W,5,1599.0,2480.0,2,3014.0,0.21968501333147286,,,0.18944736365228887,,,,,,,,,,,,,,,,,0.3559216536954045
9,953,1470.0,4925.0,1860.0,527809,3,4,4,2.0,2,1,300.0,1770.0,1597.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1590.0,2250.0,2,2939.0,3.47066400796175,,,2.58950750656426,,,,,,,,,,,,,,,,,
9,953,1467.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,300.0,1770.0,1596.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1600.0,2305.0,2,3079.0,30.384388093948363,,,32.542474786043165,,,,,,,,,,,,,,,,,
9,953,1470.0,4925.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1770.0,1597.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1590.0,2250.0,2,2939.0,4.7034226603806015,,,4.295448629558086,,,,,,,,,,,,,,,,,
9,953,1467.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1800.0,1596.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1600.0,2330.0,2,3079.0,67.39540793895722,,,72.54727768182755,,,,,,,,,,,,,,,,,
9,953,1476.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1870.0,1597.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1582.0,2350.0,2,3079.0,3.227610457241535,,,2.5319360798224806,,,,,,,,,,,,,,,,,
9,953,1476.0,4925.0,1860.0,527809,3,4,4,2.0,3,1,300.0,1800.0,1596.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1589.0,2315.0,2,2939.0,3.666963138207793,,,3.143394961059093,,,,,,,,,,,,,,,,,
9,953,1482.0,5065.0,1860.0,527809,3,4,4,2.0,3,1,300.0,1870.0,1596.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1581.0,2410.0,2,3079.0,11.943063535988331,,,13.507773996591569,,,,,,,,,,,,,,,,,
9,953,1482.0,5065.0,1860.0,527809,3,6,4,3.0,3,1,400.0,1950.0,1596.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1581.0,2499.0,2,3079.0,2.363849791511893,,,3.1347909274697305,,,,,,,,,,,,,,,,,0.5443213132023811
5,450,1467.0,4544.0,1779.0,743957,3,4,2,1.5,1,1,141.0,1185.0,1538.0,1,MT,2,L,1,1,1,80.0,10-15W,5,1539.0,1620.0,2,2600.0,,,,,,,,,,,,,,,,,,,,,
6,450,1467.0,4544.0,1779.0,743957,3,4,2,1.5,1,1,141.0,1225.0,1538.0,1,AT,2,L,1,1,1,80.0,10-15W,5,1539.0,1660.0,2,2600.0,,,,,,,,,,,,,,,,,,,,,
0,692,1588.0,4295.0,1760.0,417803,2,4,5,1.5,1,1,147.0,1164.0,1520.0,1,CVT,2,L,1,3,1,91.0,10-15W,5,1535.0,1565.0,1,2620.0,,,,,,,,,,,,,38.45880170226097,,,,,,,,
0,692,1588.0,4295.0,1760.0,417803,2,4,5,1.5,1,1,147.0,1157.0,1520.0,1,CVT,2,L,1,3,1,91.0,10-15W,5,1535.0,1555.0,1,2620.0,,,,,,,,,,,,,16.004329360723492,,,,,,,,
5,692,1588.0,4295.0,1760.0,417803,2,4,5,1.5,1,1,147.0,1122.0,1520.0,1,MT,2,L,1,3,1,91.0,10-15W,5,1535.0,1520.0,1,2620.0,,,,,,,,,,,,,4.742879694998265,,,,,,,,
6,872,1591.0,4398.0,1841.0,221795,2,4,4,1.4,1,1,250.0,1500.0,1547.0,1,DCT,2,T,2,1,1,110.0,25-35W,5,1555.0,2020.0,1,2603.0,134.30772411346436,,,,,175.12329471588134,,,,,,,,,,,,,,,
7,872,1591.0,4398.0,1841.0,221795,2,4,4,2.0,1,1,320.0,1590.0,1547.0,1,DCT,2,T,2,1,1,132.0,25-35W,5,1555.0,2105.0,1,2603.0,35.343766469955455,,,,,48.80109031677246,,,,,,,,,,,,,,,
6,872,1589.0,4385.0,1831.0,221795,2,4,4,1.4,1,1,250.0,1520.0,1571.0,1,DCT,2,T,2,1,1,110.0,25-35W,5,1575.0,2000.0,1,2603.0,38.70662453651428,,,,,19.295303711891176,,,,,,,,,,,,,,,
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,1,1,280.0,1560.0,1571.0,1,DCT,2,T,2,1,1,125.0,25-35W,5,1575.0,2040.0,1,2603.0,21.304660474061965,,,,,9.689195695519448,,,,,,,,,,,,,,,
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,1,3,280.0,1560.0,1571.0,1,DCT,2,T,2,1,1,125.0,25-35W,5,1575.0,2040.0,1,2603.0,15.35909209281206,,,,,9.173990495055914,,,,,,,,,,,,,,,
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,3,1,280.0,1670.0,1571.0,1,DCT,2,T,2,1,1,125.0,25-35W,5,1575.0,2150.0,1,2603.0,5.55290078163147,,,,,2.458594495728612,,,,,,,,,,,,,,,
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,3,1,280.0,1670.0,1571.0,1,DCT,2,T,2,1,1,125.0,35-50W,5,1575.0,2150.0,1,2603.0,4.4477672490477556,,,,,2.483247564360499,,,,,,,,,,,,,,,
7,872,1591.0,4398.0,1841.0,221795,2,4,4,2.0,3,1,320.0,1680.0,1547.0,1,DCT,2,T,2,1,1,132.0,25-35W,5,1555.0,2190.0,1,2603.0,4.426135739088059,,,,,3.6024528776109217,,,,,,,,,,,,,,,
7,872,1591.0,4398.0,1841.0,221795,2,4,4,2.0,3,1,350.0,1690.0,1547.0,1,DCT,2,T,2,1,1,162.0,25-35W,5,1555.0,2190.0,1,2603.0,2.714032102227211,,,,,4.212557558938862,,,,,,,,,,,,,,,
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,3,3,280.0,1670.0,1571.0,1,DCT,2,T,2,1,1,125.0,25-35W,5,1575.0,2150.0,1,2603.0,6.737404855042696,,,,,3.981099804341793,,,,,,,,,,,,,,,
