TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_lux,pre_sale_qty_537,pre_sale_qty_637,pre_sale_qty_953,pre_sale_qty_106,pre_sale_qty_872,pre_sale_qty_985,pre_sale_qty_783,pre_sale_qty_807,pre_sale_qty_813,pre_sale_qty_841,pre_sale_qty_814,pre_sale_qty_692,pre_sale_qty_836,pre_sale_qty_761,pre_sale_qty_638,pre_sale_qty_290,pre_sale_qty_304,pre_sale_qty_750,pre_sale_qty_SSmDp,pre_sale_qty_LDp,pre_sale_qty_Full
6,68,1697.0,4748.0,1933.0,842246,2,4,1,1.8,1,1,245.0,1787.0,1641.0,1,DCT,2,T,1,2,1,130.0,10-15W,5,1642.0,2162.0,1,2850.0,,,,,,,,,,,,,,,,,,,,,,158.23009159088136
0,12,1707.0,4500.0,1834.0,619401,2,4,1,1.3,1,1,185.0,1505.0,1560.0,1,CVT,2,T,1,1,1,98.0,8-10W,5,1560.0,1880.0,1,2661.0,,,,,,,,,,,,,,,,,,,,130.94308811187744,,132.42988929748535
5,12,1707.0,4500.0,1834.0,619401,2,4,1,1.8,1,1,170.0,1433.0,1560.0,1,MT,2,L,1,1,1,98.0,8-10W,5,1560.0,1808.0,1,2661.0,,,,,,,,,,,,,,,,,,,,,,123.8411635017395
6,831,1465.0,4720.0,1815.0,653436,3,4,3,1.8,1,1,176.0,1450.0,1579.0,1,AT,2,L,1,2,1,105.0,10-15W,5,1589.0,1860.0,2,2770.0,,,,,,,,,,,,,,,,,,,,,,129.24349866911768
7,872,1432.0,4818.0,1843.0,682651,3,4,4,2.0,1,1,320.0,1565.0,1566.0,1,DCT,2,T,2,2,1,140.0,35-50W,5,1549.0,2015.0,2,2908.0,141.72786578178406,,,,,218.34589693069458,,,,,,,,,,,,,,,,33.93399186551571
0,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,1,250.0,1590.0,1564.0,1,CVT,2,T,2,2,1,118.0,25-35W,5,1550.0,2020.0,2,2869.0,3.517566135376692,,,,,1.8736160212755204,,,,,,,,,,,,,,,,4.68311702631414
0,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,1,250.0,1590.0,1564.0,1,CVT,2,T,2,2,1,118.0,35-50W,5,1550.0,2020.0,2,2869.0,2.7752799675986166,,,,,1.4355439228564502,,,,,,,,,,,,,,,,5.113744506537914
0,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,3,250.0,1590.0,1564.0,1,CVT,2,T,2,2,1,118.0,35-50W,5,1550.0,2020.0,2,2869.0,3.0760498094931243,,,,,1.908414134979248,,,,,,,,,,,,,,,,6.113734848499298
0,872,1426.0,4763.0,1826.0,682651,3,4,4,1.8,1,3,250.0,1610.0,1564.0,1,CVT,2,T,2,2,1,118.0,35-50W,5,1550.0,2045.0,2,2869.0,2.0650398139283057,,,,,1.0854849284142256,,,,,,,,,,,,,,,,4.623881029933692
0,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,1,1,320.0,1600.0,1564.0,1,CVT,2,T,2,2,1,132.0,25-35W,5,1550.0,2020.0,2,2869.0,36.025713169053205,,,,,22.033694377839566,,,,,,,,,,,,,,,,27.550193314254283
0,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,1,1,320.0,1600.0,1564.0,1,CVT,2,T,2,2,1,132.0,35-50W,5,1550.0,2020.0,2,2869.0,41.56033332504333,,,,,28.80144653826952,,,,,,,,,,,,,,,,70.18100892320275
0,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,1,3,320.0,1600.0,1564.0,1,CVT,2,T,2,2,1,132.0,35-50W,5,1550.0,2020.0,2,2869.0,45.037244217619296,,,,,28.60944002136588,,,,,,,,,,,,,,,,81.27951999008657
0,872,1426.0,4763.0,1826.0,682651,3,4,4,2.0,1,3,320.0,1615.0,1564.0,1,CVT,2,T,2,2,1,132.0,35-50W,5,1550.0,2055.0,2,2869.0,19.889806076027455,,,,,13.653315694034099,,,,,,,,,,,,,,,,26.84575326576829
6,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,1,250.0,1550.0,1564.0,1,MT,2,T,2,2,1,118.0,35-50W,5,1550.0,1980.0,2,2869.0,0.827459528259933,,,,,0.0648737320676446,,,,,,,,,,,,,,,,0.3475009771808982
6,872,1439.0,4761.0,1826.0,682651,3,4,4,1.8,1,3,250.0,1550.0,1564.0,1,MT,2,T,2,2,1,118.0,35-50W,5,1550.0,1980.0,2,2869.0,0.15720039535313846,,,,,0.07971324365586042,,,,,,,,,,,,,,,,0.4182034191861749
7,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,3,1,350.0,1710.0,1564.0,1,DCT,2,T,2,2,1,165.0,35-50W,5,1550.0,2120.0,2,2869.0,5.047203574255108,,,,,3.1319645644724368,,,,,,,,,,,,,,,,7.480289998352528
7,872,1432.0,4818.0,1843.0,682651,3,4,4,2.0,3,1,370.0,1645.0,1566.0,1,DCT,2,T,2,2,1,185.0,35-50W,5,1549.0,2110.0,2,2908.0,5.752573428452015,,,,,7.143187616467476,,,,,,,,,,,,,,,,1.3532573936134578
7,872,1439.0,4761.0,1826.0,682651,3,4,4,2.0,3,3,350.0,1710.0,1564.0,1,DCT,2,T,2,2,1,155.0,35-50W,5,1550.0,2120.0,2,2869.0,2.268876619935036,,,,,1.0357264874130487,,,,,,,,,,,,,,,,2.389296839162707
9,953,1476.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,300.0,1770.0,1597.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1582.0,2340.0,2,3079.0,7.234718948528171,,,6.353849317282437,,,,,,,,,,,,,,,,,,1.4792979613505304
9,953,1476.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1800.0,1597.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1582.0,2350.0,2,3079.0,7.4344095033779745,,,7.536320082806051,,,,,,,,,,,,,,,,,,0.8353327180631459
5,953,1464.0,5012.0,1855.0,527809,3,4,4,1.8,2,3,310.0,1775.0,1580.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1599.0,2315.0,2,3014.0,3.7187853855639696,,,4.307945479899645,,,,,,,,,,,,,,,,,,9.427949232459069
7,953,1464.0,5012.0,1855.0,527809,3,4,4,1.8,2,3,270.0,1740.0,1580.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1599.0,2280.0,2,3014.0,1.93650069128722,,,2.177641726732254,,,,,,,,,,,,,,,,,,6.300382060036062
7,953,1467.0,5026.0,1854.0,527809,3,4,4,1.8,2,3,310.0,1765.0,1579.0,1,AT,2,T,2,4,1,150.0,35-50W,5,1596.0,2355.0,2,3014.0,4.505521914586425,,,4.0305505080707364,,,,,,,,,,,,,,,,,,12.070213499069213
7,953,1477.0,5024.0,1854.0,527809,3,4,4,2.0,2,1,280.0,1750.0,1578.0,1,AT,2,T,2,4,1,125.0,35-50W,5,1594.0,2245.0,2,3014.0,4.062506261169911,,,1.7900757632404565,,,,,,,,,,,,,,,,,,4.731244223117828
7,953,1477.0,5024.0,1854.0,527809,3,4,4,2.0,2,1,300.0,1745.0,1578.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1594.0,2260.0,2,3014.0,7.725514214038849,,,4.735447476059198,,,,,,,,,,,,,,,,,,8.937885375767944
7,953,1477.0,5024.0,1854.0,527809,3,4,4,2.0,2,1,350.0,1769.0,1578.0,1,AT,2,T,2,4,1,155.0,35-50W,5,1594.0,2310.0,2,3014.0,22.319362839013337,,,14.634401689618823,,,,,,,,,,,,,,,,,,16.585187087059026
7,953,1464.0,5012.0,1855.0,527809,3,6,4,3.0,2,3,300.0,1845.0,1580.0,1,AT,2,L,2,4,1,180.0,35-50W,5,1599.0,2385.0,2,3014.0,6.328535016924143,,,5.046677209381014,,,,,,,,,,,,,,,,,10.157419448494913,9.352800026237963
7,953,1467.0,5026.0,1854.0,527809,3,6,4,3.0,2,3,300.0,1848.0,1579.0,1,AT,2,L,2,4,1,180.0,35-50W,5,1596.0,2420.0,2,3014.0,1.53648262321949,,,0.8793686686642468,,,,,,,,,,,,,,,,,2.573441796824336,2.594560136646032
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,2,1,400.0,1880.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2370.0,2,3014.0,0.1895783979445696,,,0.2055606774613261,,,,,,,,,,,,,,,,,0.9275195187702776,1.1658987933024765
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,2,1,400.0,1880.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2410.0,2,3014.0,0.1377532321214676,,,0.16741661049425602,,,,,,,,,,,,,,,,,0.6851566872373224,0.893484392799437
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,3,1,400.0,1954.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2480.0,2,3014.0,0.3762770604342222,,,0.3019924505800009,,,,,,,,,,,,,,,,,0.6977368912473321,0.707177784703672
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,3,1,400.0,1955.0,1578.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1599.0,2480.0,2,3014.0,0.38738622810691603,,,0.3091220366209745,,,,,,,,,,,,,,,,,0.6885885037481785,0.623958265222609
7,953,1477.0,5024.0,1854.0,527809,3,6,4,3.0,3,1,400.0,1955.0,1578.0,1,AT,2,T,2,4,1,200.0,50-75W,5,1599.0,2480.0,2,3014.0,0.21968501333147286,,,0.18944736365228887,,,,,,,,,,,,,,,,,0.3559216536954045,0.19332815987989307
9,953,1470.0,4925.0,1860.0,527809,3,4,4,2.0,2,1,300.0,1770.0,1597.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1590.0,2250.0,2,2939.0,3.47066400796175,,,2.58950750656426,,,,,,,,,,,,,,,,,,1.4325184136256577
9,953,1467.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,300.0,1770.0,1596.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1600.0,2305.0,2,3079.0,30.384388093948363,,,32.542474786043165,,,,,,,,,,,,,,,,,,8.730523622334003
9,953,1470.0,4925.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1770.0,1597.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1590.0,2250.0,2,2939.0,4.7034226603806015,,,4.295448629558086,,,,,,,,,,,,,,,,,,1.1496181930229068
9,953,1467.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1800.0,1596.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1600.0,2330.0,2,3079.0,67.39540793895722,,,72.54727768182755,,,,,,,,,,,,,,,,,,21.42093087255955
9,953,1476.0,5065.0,1860.0,527809,3,4,4,2.0,2,1,370.0,1870.0,1597.0,1,AT,2,T,2,4,1,180.0,35-50W,5,1582.0,2350.0,2,3079.0,3.227610457241535,,,2.5319360798224806,,,,,,,,,,,,,,,,,,0.6065621553175151
9,953,1476.0,4925.0,1860.0,527809,3,4,4,2.0,3,1,300.0,1800.0,1596.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1589.0,2315.0,2,2939.0,3.666963138207793,,,3.143394961059093,,,,,,,,,,,,,,,,,,0.6197912356629968
9,953,1482.0,5065.0,1860.0,527809,3,4,4,2.0,3,1,300.0,1870.0,1596.0,1,AT,2,T,2,4,1,135.0,35-50W,5,1581.0,2410.0,2,3079.0,11.943063535988331,,,13.507773996591569,,,,,,,,,,,,,,,,,,1.3886162932030857
9,953,1482.0,5065.0,1860.0,527809,3,6,4,3.0,3,1,400.0,1950.0,1596.0,1,AT,2,T,2,4,1,200.0,35-50W,5,1581.0,2499.0,2,3079.0,2.363849791511893,,,3.1347909274697305,,,,,,,,,,,,,,,,,0.5443213132023811,0.4086337430775165
5,450,1467.0,4544.0,1779.0,743957,3,4,2,1.5,1,1,141.0,1185.0,1538.0,1,MT,2,L,1,1,1,80.0,10-15W,5,1539.0,1620.0,2,2600.0,,,,,,,,,,,,,,,,,,,,,,168.42460128784182
6,450,1467.0,4544.0,1779.0,743957,3,4,2,1.5,1,1,141.0,1225.0,1538.0,1,AT,2,L,1,1,1,80.0,10-15W,5,1539.0,1660.0,2,2600.0,,,,,,,,,,,,,,,,,,,,,,516.3976011657714
0,692,1588.0,4295.0,1760.0,417803,2,4,5,1.5,1,1,147.0,1164.0,1520.0,1,CVT,2,L,1,3,1,91.0,10-15W,5,1535.0,1565.0,1,2620.0,,,,,,,,,,,,,38.45880170226097,,,,,,,,,30.260985823720695
0,692,1588.0,4295.0,1760.0,417803,2,4,5,1.5,1,1,147.0,1157.0,1520.0,1,CVT,2,L,1,3,1,91.0,10-15W,5,1535.0,1555.0,1,2620.0,,,,,,,,,,,,,16.004329360723492,,,,,,,,,15.42821731314063
5,692,1588.0,4295.0,1760.0,417803,2,4,5,1.5,1,1,147.0,1122.0,1520.0,1,MT,2,L,1,3,1,91.0,10-15W,5,1535.0,1520.0,1,2620.0,,,,,,,,,,,,,4.742879694998265,,,,,,,,,4.253952517621219
6,872,1591.0,4398.0,1841.0,221795,2,4,4,1.4,1,1,250.0,1500.0,1547.0,1,DCT,2,T,2,1,1,110.0,25-35W,5,1555.0,2020.0,1,2603.0,134.30772411346436,,,,,175.12329471588134,,,,,,,,,,,,,,,,60.58929540634156
7,872,1591.0,4398.0,1841.0,221795,2,4,4,2.0,1,1,320.0,1590.0,1547.0,1,DCT,2,T,2,1,1,132.0,25-35W,5,1555.0,2105.0,1,2603.0,35.343766469955455,,,,,48.80109031677246,,,,,,,,,,,,,,,,19.447105927467348
6,872,1589.0,4385.0,1831.0,221795,2,4,4,1.4,1,1,250.0,1520.0,1571.0,1,DCT,2,T,2,1,1,110.0,25-35W,5,1575.0,2000.0,1,2603.0,38.70662453651428,,,,,19.295303711891176,,,,,,,,,,,,,,,,51.879356956481935
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,1,1,280.0,1560.0,1571.0,1,DCT,2,T,2,1,1,125.0,25-35W,5,1575.0,2040.0,1,2603.0,21.304660474061965,,,,,9.689195695519448,,,,,,,,,,,,,,,,31.23196413040161
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,1,3,280.0,1560.0,1571.0,1,DCT,2,T,2,1,1,125.0,25-35W,5,1575.0,2040.0,1,2603.0,15.35909209281206,,,,,9.173990495055914,,,,,,,,,,,,,,,,32.087336235046386
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,3,1,280.0,1670.0,1571.0,1,DCT,2,T,2,1,1,125.0,25-35W,5,1575.0,2150.0,1,2603.0,5.55290078163147,,,,,2.458594495728612,,,,,,,,,,,,,,,,7.67946250140667
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,3,1,280.0,1670.0,1571.0,1,DCT,2,T,2,1,1,125.0,35-50W,5,1575.0,2150.0,1,2603.0,4.4477672490477556,,,,,2.483247564360499,,,,,,,,,,,,,,,,3.098976252526045
7,872,1591.0,4398.0,1841.0,221795,2,4,4,2.0,3,1,320.0,1680.0,1547.0,1,DCT,2,T,2,1,1,132.0,25-35W,5,1555.0,2190.0,1,2603.0,4.426135739088059,,,,,3.6024528776109217,,,,,,,,,,,,,,,,3.7431249704957015
7,872,1591.0,4398.0,1841.0,221795,2,4,4,2.0,3,1,350.0,1690.0,1547.0,1,DCT,2,T,2,1,1,162.0,25-35W,5,1555.0,2190.0,1,2603.0,2.714032102227211,,,,,4.212557558938862,,,,,,,,,,,,,,,,0.8527177090197802
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,3,3,280.0,1670.0,1571.0,1,DCT,2,T,2,1,1,125.0,25-35W,5,1575.0,2150.0,1,2603.0,6.737404855042696,,,,,3.981099804341793,,,,,,,,,,,,,,,,16.602279109954836
7,872,1589.0,4385.0,1831.0,221795,2,4,4,2.0,3,3,280.0,1680.0,1571.0,1,DCT,2,T,2,1,1,147.0,25-35W,5,1575.0,2160.0,1,2603.0,1.5784938856214286,,,,,0.34089877784252165,,,,,,,,,,,,,,,,1.1288941158726808
8,75,1426.0,4730.0,1824.0,649213,3,4,2,2.0,2,1,400.0,1600.0,1535.0,1,AT,2,T,2,2,1,200.0,25-35W,5,1578.0,1996.0,2,2860.0,66.262309551239,,,,,,,,,,,,,,,,,,,,,50.091233220100406
6,75,1421.0,4730.0,1824.0,649213,3,4,2,2.0,2,1,353.0,1600.0,1535.0,1,AT,2,T,2,2,1,164.0,25-35W,5,1578.0,1996.0,2,2860.0,16.215160152614118,,,,,,,,,,,,,,,,,,,,,25.778421050310136
6,75,1421.0,4730.0,1824.0,649213,3,4,2,2.0,2,1,400.0,1600.0,1535.0,1,AT,2,T,2,2,1,200.0,25-35W,5,1578.0,1996.0,2,2860.0,17.14228375211358,,,,,,,,,,,,,,,,,,,,,8.827887327373027
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,1,155.0,1204.0,1535.0,1,CVT,2,L,1,3,1,96.0,15-20W,5,1540.0,1770.0,1,2610.0,,91.82624083518982,,,,,,,,,,,,,,,,,,,,86.84886359930039
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,1,155.0,1210.0,1535.0,1,CVT,2,L,1,3,1,96.0,15-20W,5,1540.0,1770.0,1,2610.0,,49.99658905416727,,,,,,,,,,,,,,,,,,,,37.71773153215647
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,3,155.0,1204.0,1535.0,1,CVT,2,L,1,3,1,96.0,15-20W,5,1540.0,1770.0,1,2610.0,,21.611439499109984,,,,,,,,,,,,,,,,,,,,20.985395287275317
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,1,169.0,1256.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,,37.55300785183906,,,,,,,,,,,,,,,,,,,,38.938296083807955
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,1,169.0,1302.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,,94.18857891082763,,,,,,,,,,,,,,,,,,,,82.07235902786255
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,3,169.0,1256.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,,14.160913376361131,,,,,,,,,,,,,,,,,,,,19.894764316678046
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,3,169.0,1302.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,,25.92838314652443,,,,,,,,,,,,,,,,,,,,33.43696164488792
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,3,1,169.0,1390.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1855.0,1,2610.0,,4.062108820155263,,,,,,,,,,,,,,,,,,,,1.9874293597042558
0,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,3,3,169.0,1390.0,1535.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1540.0,1855.0,1,2610.0,,2.361630094870925,,,,,,,,,,,,,,,,,,,,2.5389618424326184
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,1,155.0,1200.0,1535.0,1,MT,2,L,1,3,1,96.0,10-15W,5,1540.0,1770.0,1,2610.0,,2.6960809603333478,,,,,,,,,,,,,,,,,,,,3.5401861594617365
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,1,155.0,1200.0,1535.0,1,MT,2,L,1,3,1,96.0,15-20W,5,1540.0,1770.0,1,2610.0,,3.677708129286766,,,,,,,,,,,,,,,,,,,,4.573371601253748
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.5,1,3,155.0,1200.0,1535.0,1,MT,2,L,1,3,1,96.0,15-20W,5,1540.0,1770.0,1,2610.0,,1.6264453137665986,,,,,,,,,,,,,,,,,,,,2.007544866427779
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,1,169.0,1248.0,1535.0,1,MT,2,L,1,3,1,100.0,10-15W,5,1540.0,1770.0,1,2610.0,,1.7124952638149262,,,,,,,,,,,,,,,,,,,,1.7422501423954964
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,1,169.0,1248.0,1535.0,1,MT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,,3.753240255117416,,,,,,,,,,,,,,,,,,,,3.7983846485614783
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,3,169.0,1248.0,1535.0,1,MT,2,L,1,3,1,100.0,10-15W,5,1540.0,1770.0,1,2610.0,,1.2315439081937074,,,,,,,,,,,,,,,,,,,,1.3043277785182
6,537,1605.0,4294.0,1772.0,587678,2,4,5,1.8,1,3,169.0,1248.0,1535.0,1,MT,2,L,1,3,1,100.0,15-20W,5,1540.0,1770.0,1,2610.0,,2.283015742301941,,,,,,,,,,,,,,,,,,,,3.899512349665165
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,1,132.0,1060.0,1463.0,1,MT,2,L,1,3,1,66.0,10-15W,5,1456.0,1540.0,2,2470.0,,,,,,,,,,,,,,,,,,,29.94892674446106,,,35.44409080505371
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,1,132.0,1110.0,1463.0,1,AT,2,L,1,3,1,66.0,10-15W,5,1456.0,1590.0,2,2470.0,,,,,,,,,,,,,,,,,,,94.48022801399229,,,106.05933078765871
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,1,155.0,1120.0,1463.0,1,AT,2,L,1,3,1,81.0,10-15W,5,1456.0,1600.0,2,2470.0,,,,,,,,,,,,,,,,,,,167.71329236984252,,,186.08923080444336
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,1,132.0,1092.0,1463.0,1,MT,2,L,1,3,1,63.0,10-15W,5,1456.0,1572.0,2,2470.0,,,,,,,,,,,,,,,,,,,8.045942314192652,,,4.322494325861335
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,1,132.0,1060.0,1463.0,1,MT,2,L,1,3,1,66.0,5-8W,5,1456.0,1540.0,2,2470.0,,,,,,,,,,,,,,,,,,,19.264992898702623,,,14.15492629095912
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,3,132.0,1092.0,1463.0,1,MT,2,L,1,3,1,63.0,10-15W,5,1456.0,1572.0,2,2470.0,,,,,,,,,,,,,,,,,,,18.32430231571197,,,19.0352472448349
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,1,155.0,1075.0,1463.0,1,MT,2,L,1,3,1,81.0,10-15W,5,1456.0,1555.0,2,2470.0,,,,,,,,,,,,,,,,,,,6.944400084018708,,,5.539852950870991
5,750,1486.0,3987.0,1705.0,914348,2,4,4,1.6,1,1,155.0,1100.0,1463.0,1,MT,2,L,1,3,1,81.0,10-15W,5,1456.0,1510.0,2,2470.0,,,,,,,,,,,,,,,,,,,0.7493336152285337,,,1.1357361048832535
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,3,155.0,1090.0,1463.0,1,MT,2,L,1,3,1,77.0,10-15W,5,1456.0,1570.0,2,2470.0,,,,,,,,,,,,,,,,,,,2.5099938600510363,,,2.6971048126369714
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,3,155.0,1092.0,1463.0,1,MT,2,L,1,3,1,77.0,10-15W,5,1456.0,1572.0,2,2470.0,,,,,,,,,,,,,,,,,,,4.40137203514576,,,3.855834162533283
5,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,3,155.0,1095.0,1463.0,1,MT,2,L,1,3,1,77.0,10-15W,5,1456.0,1575.0,2,2470.0,,,,,,,,,,,,,,,,,,,1.6353164538741112,,,2.369504518508911
5,750,1486.0,3987.0,1705.0,914348,2,4,4,1.6,1,3,155.0,1105.0,1463.0,1,MT,2,L,1,3,1,77.0,10-15W,5,1456.0,1515.0,2,2470.0,,,,,,,,,,,,,,,,,,,2.409562643915415,,,2.3213690200820567
6,750,1486.0,3987.0,1705.0,914348,2,4,4,1.4,1,1,132.0,1100.0,1463.0,1,AT,2,L,1,3,1,66.0,10-15W,5,1456.0,1510.0,2,2470.0,,,,,,,,,,,,,,,,,,,2.635575561672449,,,0.5038432408124208
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,3,132.0,1122.0,1463.0,1,AT,2,L,1,3,1,63.0,10-15W,5,1456.0,1597.0,2,2470.0,,,,,,,,,,,,,,,,,,,22.4139643907547,,,22.561638813614845
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,3,132.0,1122.0,1463.0,1,AT,2,L,1,3,1,63.0,10-15W,5,1456.0,1602.0,2,2470.0,,,,,,,,,,,,,,,,,,,14.901246102154255,,,10.642886333465576
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,1,155.0,1130.0,1463.0,1,AT,2,L,1,3,1,77.0,10-15W,5,1456.0,1610.0,2,2470.0,,,,,,,,,,,,,,,,,,,17.128132432736454,,,8.579860251322389
6,750,1486.0,3987.0,1705.0,914348,2,4,4,1.6,1,1,155.0,1145.0,1463.0,1,AT,2,L,1,3,1,77.0,10-15W,5,1456.0,1555.0,2,2470.0,,,,,,,,,,,,,,,,,,,4.398257793076335,,,3.1933323104679583
6,750,1486.0,3987.0,1705.0,914348,2,4,4,1.6,1,1,155.0,1135.0,1463.0,1,AT,2,L,1,3,1,81.0,10-15W,5,1456.0,1545.0,2,2470.0,,,,,,,,,,,,,,,,,,,13.63367966234684,,,14.083064169883725
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,3,155.0,1130.0,1463.0,1,AT,2,L,1,3,1,77.0,10-15W,5,1456.0,1610.0,2,2470.0,,,,,,,,,,,,,,,,,,,31.84410090327263,,,39.44339356273413
6,750,1462.0,3970.0,1682.0,914348,2,4,4,1.6,1,3,155.0,1135.0,1463.0,1,AT,2,L,1,3,1,77.0,10-15W,5,1456.0,1610.0,2,2470.0,,,,,,,,,,,,,,,,,,,21.91581382364034,,,14.86878226697445
6,750,1486.0,3987.0,1705.0,914348,2,4,4,1.6,1,3,155.0,1145.0,1463.0,1,AT,2,L,1,3,1,77.0,10-15W,5,1456.0,1555.0,2,2470.0,,,,,,,,,,,,,,,,,,,13.492717381715774,,,13.346587850451467
7,750,1487.0,3975.0,1682.0,914348,2,4,4,1.4,1,1,250.0,1207.0,1451.0,1,DCT,2,T,1,3,1,110.0,10-15W,5,1444.0,1652.0,2,2470.0,,,,,,,,,,,,,,,,,,,1.95757218439132,,,2.6356253121048208
7,750,1487.0,3975.0,1682.0,914348,2,4,4,1.4,1,1,250.0,1207.0,1451.0,1,DCT,2,T,1,3,1,110.0,15-20W,5,1444.0,1652.0,2,2470.0,,,,,,,,,,,,,,,,,,,0.6271541440859437,,,0.6857951731234789
7,750,1462.0,3970.0,1682.0,914348,2,4,4,1.4,1,3,220.0,1215.0,1463.0,1,DCT,2,T,1,3,1,96.0,10-15W,5,1456.0,1660.0,2,2470.0,,,,,,,,,,,,,,,,,,,3.1481338568031787,,,3.5243378400802614
5,750,1465.0,4176.0,1650.0,914348,3,4,4,1.4,1,3,130.0,1120.0,1435.0,1,MT,2,L,1,3,1,63.0,10-15W,5,1425.0,1495.0,2,2465.0,,,,,,,,,,,,,,,,,,,2.849859124347568,,,2.6487334937229754
